configs,runtime_traj,F1,F2
"{'x0': 0.5, 'x1': 0.5, 'x2': 0.5, 'x3': 0.5, 'x4': 0.5, 'x5': 0.5, 'x6': 0.5, 'x7': 0.5, 'x8': 0.5, 'x9': 0.5, 'problem': 'zdt4'}",5.113338138000472,0.5,1.975
"{'x0': 0.3470626021991051, 'x1': 0.677479485418203, 'x2': 0.777768436132985, 'x3': 0.7979683252286911, 'x4': 0.0212929422675892, 'x5': 0.9573405427895136, 'x6': 0.9592044861221558, 'x7': 0.5818945542467895, 'x8': 0.4067936746367743, 'x9': 0.7326304693210808, 'problem': 'zdt4'}",5.113369267999588,0.347,87.417
"{'x0': 0.237560430317248, 'x1': 0.6150964271950266, 'x2': 0.293057185586941, 'x3': 0.2867537737003325, 'x4': 0.0673738680243852, 'x5': 0.60531611960732, 'x6': 0.8812133871078845, 'x7': 0.1272784975015405, 'x8': 0.955830271280986, 'x9': 0.7060263610406551, 'problem': 'zdt4'}",5.113442527001098,0.238,95.956
"{'x0': 0.1531560291909841, 'x1': 0.7564771197676036, 'x2': 0.1461813519177424, 'x3': 0.7936743156492027, 'x4': 0.0434378583710708, 'x5': 0.6103082073609463, 'x6': 0.0937557612489787, 'x7': 0.0512174207572582, 'x8': 0.718220112689696, 'x9': 0.1794961340579389, 'problem': 'zdt4'}",5.113457986999492,0.153,103.557
"{'x0': 0.6831803787572371, 'x1': 0.561076123189058, 'x2': 0.6018293481437079, 'x3': 0.5160336519426341, 'x4': 0.6756550754102303, 'x5': 0.791154389300555, 'x6': 0.588145645235687, 'x7': 0.2951157588744665, 'x8': 0.1315575491978368, 'x9': 0.1477435577707311, 'problem': 'zdt4'}",5.113421038000524,0.683,87.786
"{'x0': 0.7377972994898169, 'x1': 0.6572687215523205, 'x2': 0.945731774127954, 'x3': 0.6735648942179083, 'x4': 0.3373665219012945, 'x5': 0.4359114191955403, 'x6': 0.7838961346087706, 'x7': 0.8062833516253677, 'x8': 0.5764784795377783, 'x9': 0.0451657541054876, 'problem': 'zdt4'}",5.11326408900095,0.738,88.321
"{'x0': 0.5249547450616635, 'x1': 0.0872116493455734, 'x2': 0.6099201669092953, 'x3': 0.8440942618608628, 'x4': 0.6423637247866336, 'x5': 0.5353807929766565, 'x6': 0.8948081159160735, 'x7': 0.8566535430377429, 'x8': 0.4297865217922562, 'x9': 0.2664073255550442, 'problem': 'zdt4'}",5.113471726999705,0.525,81.497
"{'x0': 0.6319514240631849, 'x1': 0.2257484185161047, 'x2': 0.8727806340519618, 'x3': 0.7640742819712087, 'x4': 0.1086073767101424, 'x5': 0.7098585773835551, 'x6': 0.4411172531249181, 'x7': 0.169496732926689, 'x8': 0.6908322531775686, 'x9': 0.1912248886366842, 'problem': 'zdt4'}",5.113389067999378,0.632,123.538
"{'x0': 0.7208797717527023, 'x1': 0.165379972089419, 'x2': 0.2204632636168427, 'x3': 0.3778814556855133, 'x4': 0.5628388628126387, 'x5': 0.6653871647207361, 'x6': 0.9937469981451204, 'x7': 0.2238284055245382, 'x8': 0.7950485187163652, 'x9': 0.3308521156370547, 'problem': 'zdt4'}",5.113296388999515,0.721,109.349
"{'x0': 0.016891292439995, 'x1': 0.1522244133720105, 'x2': 0.7318654338745518, 'x3': 0.0007523722694035, 'x4': 0.0445470756897057, 'x5': 0.9181502041579646, 'x6': 0.7775724505740216, 'x7': 0.6639064034812518, 'x8': 0.8262397867185638, 'x9': 0.6125343982838417, 'problem': 'zdt4'}",5.113405378000607,0.017,100.949
"{'x0': 0.625507205187779, 'x1': 0.5136670042134932, 'x2': 0.504440207079146, 'x3': 0.7875613553735894, 'x4': 0.7995183668784281, 'x5': 0.6375679600816037, 'x6': 0.6764192662582834, 'x7': 0.7927367121746878, 'x8': 0.3281891494847652, 'x9': 0.3258706409859471, 'problem': 'zdt4'}",10.47387449300004,0.626,110.568
"{'x0': 0.8751583500192244, 'x1': 0.6391883068476237, 'x2': 0.7476280849786666, 'x3': 0.4213478622245673, 'x4': 0.4802941319728775, 'x5': 0.0793568718758404, 'x6': 0.3672941801334353, 'x7': 0.917970143143098, 'x8': 0.0592619890321903, 'x9': 0.8580409613065133, 'problem': 'zdt4'}",10.473756384000808,0.875,67.688
"{'x0': 0.7918878331671951, 'x1': 0.3511745214709485, 'x2': 0.331915586440546, 'x3': 0.2546768017024114, 'x4': 0.4680735131468269, 'x5': 0.9343004515931106, 'x6': 0.1129525619535563, 'x7': 0.3708494447480136, 'x8': 0.1250982986362343, 'x9': 0.379681287119363, 'problem': 'zdt4'}",10.473899182999958,0.792,84.644
"{'x0': 0.5487267336750893, 'x1': 0.2750466576039726, 'x2': 0.4488824297096138, 'x3': 0.9786557161190064, 'x4': 0.3249267649147043, 'x5': 0.6857079558138787, 'x6': 0.6131810010025139, 'x7': 0.0615545593588754, 'x8': 0.0805946125475214, 'x9': 0.3470736384691121, 'problem': 'zdt4'}",10.473732473999917,0.549,80.552
"{'x0': 0.2119893400174815, 'x1': 0.4336212092333511, 'x2': 0.3089908798788514, 'x3': 0.6880964830581703, 'x4': 0.8078407595553596, 'x5': 0.5047440202107514, 'x6': 0.3769189284947877, 'x7': 0.5472972760727575, 'x8': 0.0157773488432515, 'x9': 0.1724355091157061, 'problem': 'zdt4'}",10.473945072999411,0.212,81.43
"{'x0': 0.2728890722817267, 'x1': 0.1792906922958971, 'x2': 0.3993398885002395, 'x3': 0.8852209358041372, 'x4': 0.6273438446087622, 'x5': 0.6224631855442119, 'x6': 0.5859400663476647, 'x7': 0.3085206953436565, 'x8': 0.4576506303386951, 'x9': 0.7356402676354213, 'problem': 'zdt4'}",10.473916902999918,0.273,94.637
"{'x0': 0.9966710406906344, 'x1': 0.1973559799518868, 'x2': 0.9690172388570936, 'x3': 0.1352493725774585, 'x4': 0.0122929547961546, 'x5': 0.3891270147356992, 'x6': 0.787686404305747, 'x7': 0.3866170185649111, 'x8': 0.8332396031565357, 'x9': 0.3316741652822993, 'problem': 'zdt4'}",10.473931542999708,0.997,89.668
"{'x0': 0.3695402176693331, 'x1': 0.0441848794081537, 'x2': 0.4586701404766916, 'x3': 0.1487434599858119, 'x4': 0.966722393293541, 'x5': 0.2625269122160444, 'x6': 0.5302420596606285, 'x7': 0.0738375039715838, 'x8': 0.1258525168804656, 'x9': 0.046206964180725, 'problem': 'zdt4'}",10.47398682200037,0.37,50.976
"{'x0': 0.0140961454559837, 'x1': 0.453661784949855, 'x2': 0.2250659584443576, 'x3': 0.0619010908678787, 'x4': 0.531052535811319, 'x5': 0.4874354517004898, 'x6': 0.2839551855244711, 'x7': 0.0965152030149502, 'x8': 0.3168674394498343, 'x9': 0.8678736506845361, 'problem': 'zdt4'}",10.473959322000155,0.014,79.736
"{'x0': 0.6541702649270953, 'x1': 0.8224523247669673, 'x2': 0.6320867016367476, 'x3': 0.8070505458952548, 'x4': 0.1681318504615991, 'x5': 0.6706381352291556, 'x6': 0.6733513569944235, 'x7': 0.4031563779757171, 'x8': 0.5634579901500101, 'x9': 0.0198482656092255, 'problem': 'zdt4'}",10.473973292000665,0.654,96.571
"{'x0': 0.8811275370438422, 'x1': 0.8029549726636174, 'x2': 0.8600572937354987, 'x3': 0.1441826016984523, 'x4': 0.1480420717439946, 'x5': 0.7534478338752881, 'x6': 0.7533934386218725, 'x7': 0.054683312653575, 'x8': 0.2905238311092118, 'x9': 0.0608391646198239, 'problem': 'zdt4'}",15.900357771999552,0.881,112.009
"{'x0': 0.2524744564103445, 'x1': 0.3347573481581875, 'x2': 0.0042551617821895, 'x3': 0.7898031626028301, 'x4': 0.0989209398529732, 'x5': 0.8702309600243093, 'x6': 0.643910166716519, 'x7': 0.7825470030860008, 'x8': 0.2908187369922353, 'x9': 0.6553858450141918, 'problem': 'zdt4'}",15.902424264999354,0.252,113.544
