candidate_sampler,surrogate_model,placebo_time_taken,trial_total_time
80.27971863746643,5.067987442016602,0,85.34770607948303
58.64464497566223,3.2773423194885254,0,61.92198729515076
38.04053783416748,12.621923208236694,0,50.662461042404175
39.21868562698364,4.026778936386108,0,43.24546456336975
38.021132469177246,4.114868879318237,0,42.13600134849548
40.618146657943726,4.420748233795166,0,45.03889489173889
77.31949305534363,4.22864842414856,0,81.54814147949219
60.37567973136902,3.6556882858276367,0,64.03136801719666
39.686166524887085,7.730437994003296,0,47.41660451889038
60.08886647224426,4.517277240753174,0,64.60614371299744
59.94739270210266,4.660604476928711,0,64.60799717903137
40.778961420059204,7.3364129066467285,0,48.11537432670593
39.754982709884644,4.9513795375823975,0,44.70636224746704
41.53156542778015,4.77251935005188,0,46.30408477783203
57.910253047943115,4.589757680892944,0,62.50001072883606
41.8747239112854,7.237064361572266,0,49.111788272857666
40.5992705821991,4.871379852294922,0,45.47065043449402
60.40146780014038,5.057985067367554,0,65.45945286750793
41.41656422615051,5.122543573379517,0,46.53910779953003
39.92951321601868,9.374958276748657,0,49.304471492767334
40.19953012466431,5.239600419998169,0,45.439130544662476
41.37672448158264,5.062190055847168,0,46.43891453742981
53.88443660736084,5.180624485015869,0,59.06506109237671
80.56529664993286,5.3102028369903564,0,85.87549948692322
52.99933195114136,5.89757513999939,0,58.89690709114075
53.492364168167114,5.096204519271851,0,58.588568687438965
53.11339473724365,7.657570123672485,0,60.77096486091614
53.014586210250854,5.581477642059326,0,58.59606385231018
52.67231631278992,8.531524896621704,0,61.20384120941162
53.495277881622314,5.075117588043213,0,58.57039546966553
52.83817672729492,8.041293621063232,0,60.879470348358154
54.7473304271698,8.157336950302124,0,62.904667377471924
52.663450956344604,5.479469060897827,0,58.14292001724243
52.78762483596802,7.838006973266602,0,60.62563180923462
52.421260356903076,7.73950982093811,0,60.16077017784119
54.749248027801514,11.425836086273193,0,66.1750841140747
52.57293128967285,7.862991094589233,0,60.435922384262085
54.41324019432068,7.899242877960205,0,62.312483072280884
79.57485318183899,16.187216997146606,0,95.7620701789856
79.89310240745544,7.750870943069458,0,87.6439733505249
53.367517948150635,8.068241119384766,0,61.4357590675354
79.30129528045654,8.156121015548706,0,87.45741629600525
