candidate_evaluations,hypervolume_contributions
"[{'Error': 7.02, 'Latency': 28.63}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 13.12, 'Latency': 23.19}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 7.02, 'Latency': 28.63}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 13.12, 'Latency': 23.19}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 7.02, 'Latency': 28.63}, {'Error': 6.66, 'Latency': 32.78}, {'Error': 16.12, 'Latency': 25.19}, {'Error': 7.66, 'Latency': 30.78}, {'Error': 20.29, 'Latency': 24.18}, {'Error': 15.53, 'Latency': 27.12}, {'Error': 10.02, 'Latency': 29.63}]","[9.125694419220842e-05, 0.0, 0.00020612036210443385, 0.0, 9.125694419220842e-05, 0.0, 0.00020612036210443385, 0.0, 9.125694419220842e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Error': 7.02, 'Latency': 28.63}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 13.12, 'Latency': 23.19}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 7.02, 'Latency': 28.63}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 13.12, 'Latency': 23.19}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 7.02, 'Latency': 28.63}, {'Error': 6.66, 'Latency': 32.78}, {'Error': 16.12, 'Latency': 25.19}, {'Error': 7.66, 'Latency': 30.78}, {'Error': 20.29, 'Latency': 24.18}, {'Error': 15.53, 'Latency': 27.12}, {'Error': 10.02, 'Latency': 29.63}]","[9.125694419220842e-05, 0.0, 0.00020612036210443385, 0.0, 9.125694419220842e-05, 0.0, 0.00020612036210443385, 0.0, 9.125694419220842e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Error': 7.02, 'Latency': 28.63}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 13.12, 'Latency': 23.19}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 7.02, 'Latency': 28.63}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 13.12, 'Latency': 23.19}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 7.02, 'Latency': 28.63}, {'Error': 6.66, 'Latency': 32.78}, {'Error': 16.12, 'Latency': 25.19}, {'Error': 7.66, 'Latency': 30.78}, {'Error': 20.29, 'Latency': 24.18}, {'Error': 15.53, 'Latency': 27.12}, {'Error': 10.02, 'Latency': 29.63}]","[9.125694419220842e-05, 0.0, 0.00020612036210443385, 0.0, 9.125694419220842e-05, 0.0, 0.00020612036210443385, 0.0, 9.125694419220842e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Error': 7.02, 'Latency': 28.63}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 13.12, 'Latency': 23.19}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 7.02, 'Latency': 28.63}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 13.12, 'Latency': 23.19}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 7.02, 'Latency': 28.63}, {'Error': 6.66, 'Latency': 32.78}, {'Error': 16.12, 'Latency': 25.19}, {'Error': 7.66, 'Latency': 30.78}, {'Error': 20.29, 'Latency': 24.18}, {'Error': 15.53, 'Latency': 27.12}, {'Error': 10.02, 'Latency': 29.63}]","[9.125694419220842e-05, 0.0, 0.00020612036210443385, 0.0, 9.125694419220842e-05, 0.0, 0.00020612036210443385, 0.0, 9.125694419220842e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Error': 10.0, 'Latency': 25.0}, {'Error': 12.0, 'Latency': 22.5}, {'Error': 8.5, 'Latency': 24.0}, {'Error': 11.0, 'Latency': 23.5}, {'Error': 9.0, 'Latency': 21.0}, {'Error': 12.15, 'Latency': 25.67}, {'Error': 16.78, 'Latency': 22.45}, {'Error': 18.03, 'Latency': 27.89}, {'Error': 11.67, 'Latency': 30.12}, {'Error': 14.82, 'Latency': 24.01}, {'Error': 7.02, 'Latency': 28.63}, {'Error': 14.39, 'Latency': 24.63}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 13.12, 'Latency': 23.19}, {'Error': 6.66, 'Latency': 32.78}, {'Error': 10.12, 'Latency': 25.47}, {'Error': 8.9, 'Latency': 22.05}, {'Error': 12.45, 'Latency': 27.34}, {'Error': 9.78, 'Latency': 21.98}, {'Error': 15.07, 'Latency': 24.88}]","[0.0, 0.0, 0.0, 0.0, 0.06123463250738714, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8246282247663714e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011431519994627104, 0.0, 0.00795499929933352, 0.0]"
"[{'Error': 10.0, 'Latency': 25.0}, {'Error': 12.0, 'Latency': 22.5}, {'Error': 8.5, 'Latency': 24.0}, {'Error': 11.0, 'Latency': 23.5}, {'Error': 9.0, 'Latency': 21.0}, {'Error': 12.15, 'Latency': 25.67}, {'Error': 16.78, 'Latency': 22.45}, {'Error': 18.03, 'Latency': 27.89}, {'Error': 11.67, 'Latency': 30.12}, {'Error': 14.82, 'Latency': 24.01}, {'Error': 7.02, 'Latency': 28.63}, {'Error': 14.39, 'Latency': 24.63}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 13.12, 'Latency': 23.19}, {'Error': 6.66, 'Latency': 32.78}, {'Error': 10.12, 'Latency': 25.47}, {'Error': 8.9, 'Latency': 22.05}, {'Error': 12.45, 'Latency': 27.34}, {'Error': 9.78, 'Latency': 21.98}, {'Error': 15.07, 'Latency': 24.88}]","[0.0, 0.0, 0.0, 0.0, 0.06123463250738714, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8246282247663714e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011431519994627104, 0.0, 0.00795499929933352, 0.0]"
"[{'Error': 10.0, 'Latency': 25.0}, {'Error': 12.0, 'Latency': 22.5}, {'Error': 8.5, 'Latency': 24.0}, {'Error': 11.0, 'Latency': 23.5}, {'Error': 9.0, 'Latency': 21.0}, {'Error': 12.15, 'Latency': 25.67}, {'Error': 16.78, 'Latency': 22.45}, {'Error': 18.03, 'Latency': 27.89}, {'Error': 11.67, 'Latency': 30.12}, {'Error': 14.82, 'Latency': 24.01}, {'Error': 7.02, 'Latency': 28.63}, {'Error': 14.39, 'Latency': 24.63}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 13.12, 'Latency': 23.19}, {'Error': 6.66, 'Latency': 32.78}, {'Error': 10.12, 'Latency': 25.47}, {'Error': 8.9, 'Latency': 22.05}, {'Error': 12.45, 'Latency': 27.34}, {'Error': 9.78, 'Latency': 21.98}, {'Error': 15.07, 'Latency': 24.88}]","[0.0, 0.0, 0.0, 0.0, 0.06123463250738714, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8246282247663714e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011431519994627104, 0.0, 0.00795499929933352, 0.0]"
"[{'Error': 10.0, 'Latency': 25.0}, {'Error': 12.0, 'Latency': 22.5}, {'Error': 8.5, 'Latency': 24.0}, {'Error': 11.0, 'Latency': 23.5}, {'Error': 9.0, 'Latency': 21.0}, {'Error': 12.15, 'Latency': 25.67}, {'Error': 16.78, 'Latency': 22.45}, {'Error': 18.03, 'Latency': 27.89}, {'Error': 11.67, 'Latency': 30.12}, {'Error': 14.82, 'Latency': 24.01}, {'Error': 7.02, 'Latency': 28.63}, {'Error': 14.39, 'Latency': 24.63}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 13.12, 'Latency': 23.19}, {'Error': 6.66, 'Latency': 32.78}, {'Error': 10.12, 'Latency': 25.47}, {'Error': 8.9, 'Latency': 22.05}, {'Error': 12.45, 'Latency': 27.34}, {'Error': 9.78, 'Latency': 21.98}, {'Error': 15.07, 'Latency': 24.88}]","[0.0, 0.0, 0.0, 0.0, 0.06123463250738714, 0.0, 0.0, 0.0, 0.0, 0.0, 6.8246282247663714e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011431519994627104, 0.0, 0.00795499929933352, 0.0]"
"[{'Error': 24.43, 'Latency': 17.15}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 24.71, 'Latency': 18.42}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 15.52, 'Latency': 23.64}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 24.43, 'Latency': 17.15}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 24.43, 'Latency': 17.15}, {'Error': 14.39, 'Latency': 24.63}, {'Error': 13.44, 'Latency': 17.28}, {'Error': 24.71, 'Latency': 18.42}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 15.52, 'Latency': 23.64}, {'Error': 7.54, 'Latency': 22.77}, {'Error': 14.39, 'Latency': 24.63}, {'Error': 11.3, 'Latency': 21.49}, {'Error': 24.71, 'Latency': 18.42}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 15.52, 'Latency': 23.64}, {'Error': 15.12, 'Latency': 23.56}, {'Error': 12.85, 'Latency': 22.12}, {'Error': 18.21, 'Latency': 20.98}, {'Error': 10.45, 'Latency': 24.07}, {'Error': 20.67, 'Latency': 19.74}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.220446049250313e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Error': 24.43, 'Latency': 17.15}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 24.71, 'Latency': 18.42}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 15.52, 'Latency': 23.64}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 24.43, 'Latency': 17.15}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 24.43, 'Latency': 17.15}, {'Error': 14.39, 'Latency': 24.63}, {'Error': 13.44, 'Latency': 17.28}, {'Error': 24.71, 'Latency': 18.42}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 15.52, 'Latency': 23.64}, {'Error': 7.54, 'Latency': 22.77}, {'Error': 14.39, 'Latency': 24.63}, {'Error': 11.3, 'Latency': 21.49}, {'Error': 24.71, 'Latency': 18.42}, {'Error': 19.29, 'Latency': 26.18}, {'Error': 15.52, 'Latency': 23.64}, {'Error': 15.12, 'Latency': 23.56}, {'Error': 12.85, 'Latency': 22.12}, {'Error': 18.21, 'Latency': 20.98}, {'Error': 10.45, 'Latency': 24.07}, {'Error': 20.67, 'Latency': 19.74}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.220446049250313e-16, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
