prompt_cost,completion_cost,total_cost
0.00013905,0.0002052,0.00034425
0.00019245,5.819999999999999e-05,0.00025065
0.00015194999999999998,0.0002052,0.00035715
0.00020534999999999998,5.819999999999999e-05,0.00026355
0.00016485,0.0002052,0.00037005
0.00021824999999999997,5.819999999999999e-05,0.00027644999999999997
0.00017774999999999998,0.0002052,0.00038294999999999996
0.00023114999999999995,5.819999999999999e-05,0.00028934999999999996
0.00019065,0.0002052,0.00039585
0.00024405,5.819999999999999e-05,0.00030225
0.00020355,0.0002052,0.00040875
0.00025694999999999993,5.819999999999999e-05,0.00031514999999999994
0.00021644999999999998,0.0002052,0.00042165
0.00026984999999999997,5.819999999999999e-05,0.00032805
0.00022934999999999996,0.0002052,0.00043454999999999996
0.00028275,5.819999999999999e-05,0.00034095
0.00024224999999999995,0.0002052,0.00044744999999999995
0.00029564999999999995,5.819999999999999e-05,0.00035384999999999995
0.00025515,0.0002052,0.00046035
0.00030855,5.819999999999999e-05,0.00036675
0.00026804999999999993,0.0002052,0.00047324999999999993
0.00032145,5.819999999999999e-05,0.00037965
0.00028094999999999997,0.0002052,0.00048614999999999997
0.00033434999999999997,5.819999999999999e-05,0.00039255
0.00029385,0.0002052,0.00049905
0.00034724999999999996,5.819999999999999e-05,0.00040544999999999996
0.00030674999999999995,0.0002052,0.00051195
0.00036014999999999995,5.819999999999999e-05,0.00041834999999999995
0.00031965,0.0002052,0.00052485
0.00037305,5.819999999999999e-05,0.00043125
0.00033255,0.0002052,0.00053775
0.00038595,5.819999999999999e-05,0.00044415
0.00034544999999999997,0.0002052,0.00055065
0.00039884999999999996,5.819999999999999e-05,0.00045704999999999997
0.00035834999999999996,0.0002052,0.0005635499999999999
0.00041174999999999995,5.819999999999999e-05,0.00046994999999999996
0.00037124999999999994,0.0002052,0.0005764499999999999
0.00042465,5.819999999999999e-05,0.00048285
0.00038415,0.0002052,0.00058935
0.00043754999999999993,5.819999999999999e-05,0.0004957499999999999
0.00039705,0.0002052,0.0006022499999999999
0.00045044999999999997,5.819999999999999e-05,0.0005086499999999999
