candidate_evaluations,hypervolume_contributions
"[{'Latency': 10.87, 'Perplexity': 25.67}, {'Latency': 17.23, 'Perplexity': 20.01}, {'Latency': 7.12, 'Perplexity': 36.02}, {'Latency': 16.12, 'Perplexity': 21.54}, {'Latency': 9.21, 'Perplexity': 27.85}, {'Latency': 17.98, 'Perplexity': 20.71}, {'Latency': 6.85, 'Perplexity': 36.2}, {'Latency': 10.99, 'Perplexity': 25.51}, {'Latency': 8.13, 'Perplexity': 30.05}]","[0.003008715118491434, 1.7815067043791544e-06, 0.004866973774953154, 0.0023387459723993587, 0.0515800429340616, 0.03126201202714263]"
"[{'Latency': 10.87, 'Perplexity': 25.67}, {'Latency': 17.23, 'Perplexity': 20.01}, {'Latency': 7.12, 'Perplexity': 36.02}, {'Latency': 16.12, 'Perplexity': 21.54}, {'Latency': 9.21, 'Perplexity': 27.85}, {'Latency': 17.98, 'Perplexity': 20.71}, {'Latency': 6.85, 'Perplexity': 36.2}, {'Latency': 10.99, 'Perplexity': 25.51}, {'Latency': 8.13, 'Perplexity': 30.05}]","[0.003008715118491434, 1.7815067043791544e-06, 0.004866973774953154, 0.0023387459723993587, 0.0515800429340616, 0.03126201202714263]"
"[{'Latency': 10.87, 'Perplexity': 25.67}, {'Latency': 17.23, 'Perplexity': 20.01}, {'Latency': 7.12, 'Perplexity': 36.02}, {'Latency': 16.12, 'Perplexity': 21.54}, {'Latency': 9.21, 'Perplexity': 27.85}, {'Latency': 17.98, 'Perplexity': 20.71}, {'Latency': 6.85, 'Perplexity': 36.2}, {'Latency': 10.99, 'Perplexity': 25.51}, {'Latency': 8.13, 'Perplexity': 30.05}]","[0.003008715118491434, 1.7815067043791544e-06, 0.004866973774953154, 0.0023387459723993587, 0.0515800429340616, 0.03126201202714263]"
"[{'Latency': 10.87, 'Perplexity': 25.67}, {'Latency': 17.23, 'Perplexity': 20.01}, {'Latency': 7.12, 'Perplexity': 36.02}, {'Latency': 16.12, 'Perplexity': 21.54}, {'Latency': 9.21, 'Perplexity': 27.85}, {'Latency': 17.98, 'Perplexity': 20.71}, {'Latency': 6.85, 'Perplexity': 36.2}, {'Latency': 10.99, 'Perplexity': 25.51}, {'Latency': 8.13, 'Perplexity': 30.05}]","[0.003008715118491434, 1.7815067043791544e-06, 0.004866973774953154, 0.0023387459723993587, 0.0515800429340616, 0.03126201202714263]"
"[{'Latency': 10.87, 'Perplexity': 25.67}, {'Latency': 17.23, 'Perplexity': 20.01}, {'Latency': 7.12, 'Perplexity': 36.02}, {'Latency': 16.12, 'Perplexity': 21.54}, {'Latency': 9.21, 'Perplexity': 27.85}, {'Latency': 17.98, 'Perplexity': 20.71}, {'Latency': 6.85, 'Perplexity': 36.2}, {'Latency': 10.99, 'Perplexity': 25.51}, {'Latency': 8.13, 'Perplexity': 30.05}]","[0.003008715118491434, 1.7815067043791544e-06, 0.004866973774953154, 0.0023387459723993587, 0.0515800429340616, 0.03126201202714263]"
"[{'Latency': 10.87, 'Perplexity': 25.67}, {'Latency': 17.23, 'Perplexity': 20.01}, {'Latency': 7.12, 'Perplexity': 36.02}, {'Latency': 16.12, 'Perplexity': 21.54}, {'Latency': 9.21, 'Perplexity': 27.85}, {'Latency': 17.98, 'Perplexity': 20.71}, {'Latency': 6.85, 'Perplexity': 36.2}, {'Latency': 10.99, 'Perplexity': 25.51}, {'Latency': 8.13, 'Perplexity': 30.05}]","[0.003008715118491434, 1.7815067043791544e-06, 0.004866973774953154, 0.0023387459723993587, 0.0515800429340616, 0.03126201202714263]"
"[{'Latency': 10.6051, 'Perplexity': 26.7699}, {'Latency': 16.6376, 'Perplexity': 21.0065}, {'Latency': 7.2076, 'Perplexity': 36.1556}, {'Latency': 9.0486, 'Perplexity': 28.1458}, {'Latency': 17.6278, 'Perplexity': 20.6922}, {'Latency': 11.0619, 'Perplexity': 26.7699}, {'Latency': 7.8388, 'Perplexity': 35.4214}, {'Latency': 17.6278, 'Perplexity': 20.6922}, {'Latency': 6.9767, 'Perplexity': 36.0517}]","[0.004095408303362635, 2.4211014886477145e-05, 0.0002560793431491959, 0.000101320740121702, 1.5877005739017847e-06, 0.0]"
"[{'Latency': 10.6051, 'Perplexity': 26.7699}, {'Latency': 16.6376, 'Perplexity': 21.0065}, {'Latency': 7.2076, 'Perplexity': 36.1556}, {'Latency': 9.0486, 'Perplexity': 28.1458}, {'Latency': 17.6278, 'Perplexity': 20.6922}, {'Latency': 11.0619, 'Perplexity': 26.7699}, {'Latency': 7.8388, 'Perplexity': 35.4214}, {'Latency': 17.6278, 'Perplexity': 20.6922}, {'Latency': 6.9767, 'Perplexity': 36.0517}]","[0.004095408303362635, 2.4211014886477145e-05, 0.0002560793431491959, 0.000101320740121702, 1.5877005739017847e-06, 0.0]"
"[{'Latency': 10.6051, 'Perplexity': 26.7699}, {'Latency': 16.6376, 'Perplexity': 21.0065}, {'Latency': 7.2076, 'Perplexity': 36.1556}, {'Latency': 9.0486, 'Perplexity': 28.1458}, {'Latency': 17.6278, 'Perplexity': 20.6922}, {'Latency': 11.0619, 'Perplexity': 26.7699}, {'Latency': 7.8388, 'Perplexity': 35.4214}, {'Latency': 17.6278, 'Perplexity': 20.6922}, {'Latency': 6.9767, 'Perplexity': 36.0517}]","[0.004095408303362635, 2.4211014886477145e-05, 0.0002560793431491959, 0.000101320740121702, 1.5877005739017847e-06, 0.0]"
"[{'Latency': 10.6051, 'Perplexity': 26.7699}, {'Latency': 16.6376, 'Perplexity': 21.0065}, {'Latency': 7.2076, 'Perplexity': 36.1556}, {'Latency': 9.0486, 'Perplexity': 28.1458}, {'Latency': 17.6278, 'Perplexity': 20.6922}, {'Latency': 11.0619, 'Perplexity': 26.7699}, {'Latency': 7.8388, 'Perplexity': 35.4214}, {'Latency': 17.6278, 'Perplexity': 20.6922}, {'Latency': 6.9767, 'Perplexity': 36.0517}]","[0.004095408303362635, 2.4211014886477145e-05, 0.0002560793431491959, 0.000101320740121702, 1.5877005739017847e-06, 0.0]"
