prompt_cost,completion_cost,total_cost
0.00010515,0.0007409999999999999,0.0008461499999999999
0.00045014999999999996,0.0007331999999999999,0.00118335
0.00045014999999999996,0.00030659999999999997,0.0007567499999999999
0.0006096,6.659999999999999e-05,0.0006762
0.0004917,0.0007302,0.0012219
0.0004917,0.00014399999999999998,0.0006356999999999999
0.0006498,5.88e-05,0.0007086
0.0005319,0.0007331999999999999,0.0012651
0.0005319,0.0002898,0.0008217
0.00068985,7.319999999999999e-05,0.0007630499999999999
0.00057075,0.0007373999999999999,0.00130815
0.0007306499999999999,6.3e-05,0.0007936499999999999
0.0006096,0.0007469999999999998,0.0013566
0.0007719,5.88e-05,0.0008307
0.0006499499999999999,0.0007434,0.0013933499999999998
0.0006499499999999999,0.0002934,0.0009433499999999999
0.0006499499999999999,0.00029519999999999997,0.0009451499999999999
0.0008104499999999999,6.78e-05,0.0008782499999999999
0.00068865,0.0007409999999999999,0.0014296499999999998
0.00068865,0.00014639999999999998,0.0008350499999999999
0.00068865,0.00014399999999999998,0.0008326499999999999
0.00084945,6.54e-05,0.0009148499999999999
0.0007286999999999999,0.0007182,0.0014468999999999999
0.0007286999999999999,0.000585,0.0013137
0.0007286999999999999,0.00044879999999999996,0.0011774999999999997
0.0008878499999999999,6.359999999999999e-05,0.00095145
0.00076755,0.0007452,0.00151275
0.00076755,0.00030659999999999997,0.0010741499999999998
0.000927,6.3e-05,0.00099
0.0008079,0.0007296,0.0015374999999999998
0.0008079,0.00014399999999999998,0.0009518999999999999
0.0009658499999999999,6.3e-05,0.0010288499999999998
0.0008467499999999998,0.000735,0.0015817499999999998
0.0008467499999999998,0.000147,0.0009937499999999998
0.0010060499999999999,6.359999999999999e-05,0.00106965
0.0008856,0.0007325999999999999,0.0016181999999999998
0.0008856,0.000306,0.0011916
0.0008856,0.00014639999999999998,0.001032
0.0008856,0.00014639999999999998,0.001032
0.0008856,0.00014639999999999998,0.001032
0.0008856,0.0001452,0.0010308
0.0010446,6.24e-05,0.001107
0.0009242999999999999,0.0007367999999999999,0.0016610999999999998
0.0009242999999999999,0.00043979999999999996,0.0013640999999999998
0.00108375,6.72e-05,0.00115095
0.0009644999999999999,0.000732,0.0016964999999999999
0.0011230499999999998,6.419999999999999e-05,0.0011872499999999997
0.0010033499999999999,0.0007254,0.0017287499999999998
0.0010033499999999999,0.00044039999999999997,0.0014437499999999997
0.0011599499999999999,6.419999999999999e-05,0.0012241499999999998
0.0010422,0.0007428,0.0017850000000000001
0.0010422,0.00014639999999999998,0.0011886000000000002
0.0012027,5.88e-05,0.0012614999999999998
0.0010810499999999998,0.0007355999999999999,0.0018166499999999997
0.0010810499999999998,0.00024779999999999995,0.00132885
0.0010810499999999998,0.000306,0.00138705
0.0010810499999999998,0.00014639999999999998,0.0012274499999999997
0.0010810499999999998,0.00014639999999999998,0.0012274499999999997
0.0010810499999999998,0.00014639999999999998,0.0012274499999999997
0.00123915,6.419999999999999e-05,0.00130335
0.0011214,0.0007247999999999998,0.0018461999999999999
0.0011214,0.00043799999999999997,0.0015594
0.0012779999999999998,6.3e-05,0.0013409999999999997
0.00116025,0.0007404,0.00190065
0.00116025,0.0003048,0.00146505
0.00131925,6.359999999999999e-05,0.00138285
0.0012005999999999998,0.0007302,0.0019307999999999999
0.0012005999999999998,0.0002964,0.0014969999999999998
0.0012005999999999998,0.00014639999999999998,0.0013469999999999997
0.00136005,6.359999999999999e-05,0.00142365
0.0012407999999999998,0.0006707999999999999,0.0019115999999999998
0.0012407999999999998,0.0005903999999999999,0.0018311999999999998
0.0012407999999999998,0.00014639999999999998,0.0013871999999999999
0.0012407999999999998,0.00014399999999999998,0.0013847999999999998
0.0012407999999999998,0.0001248,0.0013655999999999998
0.0012407999999999998,0.00014639999999999998,0.0013871999999999999
0.0012407999999999998,0.00014639999999999998,0.0013871999999999999
0.0012407999999999998,0.0001452,0.0013859999999999999
0.00139875,6.839999999999998e-05,0.00146715
0.001281,0.000735,0.002016
0.001281,0.00043859999999999993,0.0017196
0.001281,0.0003006,0.0015816
0.001281,0.00014639999999999998,0.0014274000000000001
0.001281,0.00014639999999999998,0.0014274000000000001
0.001281,0.00014639999999999998,0.0014274000000000001
0.001281,0.00014639999999999998,0.0014274000000000001
0.0014390999999999998,6.359999999999999e-05,0.0015026999999999998
0.00131985,0.0007296,0.00204945
0.00131985,0.00014639999999999998,0.00146625
0.00131985,0.00014639999999999998,0.00146625
0.00131985,0.00014639999999999998,0.00146625
0.00131985,0.00014639999999999998,0.00146625
0.00131985,0.00014639999999999998,0.00146625
0.00131985,0.00014639999999999998,0.00146625
0.00131985,0.0001452,0.00146505
0.0014774999999999999,6.419999999999999e-05,0.0015416999999999998
0.00136005,0.0007457999999999999,0.00210585
0.00136005,0.00029519999999999997,0.00165525
0.0015232499999999999,6.359999999999999e-05,0.00158685
0.0014014499999999998,0.0007445999999999999,0.0021460499999999996
0.0014014499999999998,0.0005903999999999999,0.00199185
0.0014014499999999998,0.000306,0.00170745
0.0014014499999999998,0.0001452,0.0015466499999999999
0.0015605999999999997,6.3e-05,0.0016235999999999996
0.0014402999999999998,0.0006456,0.0020859
0.0014402999999999998,0.0005574,0.0019977
0.0014402999999999998,0.00014639999999999998,0.0015867
0.0014402999999999998,0.0001248,0.0015650999999999998
0.0014402999999999998,0.00014639999999999998,0.0015867
0.0014402999999999998,0.00014639999999999998,0.0015867
0.0014402999999999998,0.00014639999999999998,0.0015867
0.0014402999999999998,0.00014639999999999998,0.0015867
0.0014402999999999998,0.00014639999999999998,0.0015867
0.0014402999999999998,0.00014639999999999998,0.0015867
0.0014402999999999998,0.0007392,0.0021795
0.0016004999999999997,6.359999999999999e-05,0.0016640999999999997
0.0014804999999999998,0.0006215999999999999,0.0021021
0.0014804999999999998,0.0007386,0.0022191
0.0014804999999999998,0.00029519999999999997,0.0017756999999999998
0.0016411499999999999,6.419999999999999e-05,0.0017053499999999998
0.0015207,0.0007404,0.0022611000000000003
0.0015207,0.0004272,0.0019479
0.0015207,0.0003006,0.0018213
0.0015207,0.00028799999999999995,0.0018086999999999999
0.0015207,0.00014639999999999998,0.0016671
0.0015207,0.00014639999999999998,0.0016671
0.0015207,0.00014639999999999998,0.0016671
0.0015207,0.00014639999999999998,0.0016671
0.0015207,0.00014639999999999998,0.0016671
0.0015207,0.00014639999999999998,0.0016671
0.0015207,0.000726,0.0022467
0.0016839,6.419999999999999e-05,0.0017480999999999998
0.0015609,0.0007235999999999999,0.0022845
0.0015609,0.0002957999999999999,0.0018567
0.0015609,0.00014639999999999998,0.0017073000000000001
0.0015609,0.00014639999999999998,0.0017073000000000001
0.0015609,0.00014639999999999998,0.0017073000000000001
0.0015609,0.00014639999999999998,0.0017073000000000001
0.0015609,0.00014639999999999998,0.0017073000000000001
0.0015609,0.00014639999999999998,0.0017073000000000001
0.0015609,0.000147,0.0017079
0.0015609,0.00014639999999999998,0.0017073000000000001
0.0015609,0.0006762,0.0022371
0.0017215499999999999,6.48e-05,0.00178635
0.0016012499999999998,0.0007325999999999999,0.0023338499999999997
0.0016012499999999998,0.00030179999999999996,0.0019030499999999999
0.0016012499999999998,0.00014639999999999998,0.00174765
0.0016012499999999998,0.00014399999999999998,0.0017452499999999998
0.0016012499999999998,0.00014639999999999998,0.00174765
0.0016012499999999998,0.00014639999999999998,0.00174765
0.0016012499999999998,0.00014639999999999998,0.00174765
0.0016012499999999998,0.0001452,0.0017464499999999999
0.0017617499999999999,6.72e-05,0.0018289499999999998
0.0016427999999999998,0.0007463999999999999,0.0023891999999999997
0.0016427999999999998,0.00029519999999999997,0.0019379999999999998
0.0016427999999999998,0.0003006,0.0019433999999999999
0.0018047999999999996,6.359999999999999e-05,0.0018683999999999997
0.0016829999999999998,0.000717,0.0024
0.0016829999999999998,0.0007386,0.0024216
0.0016829999999999998,0.00029519999999999997,0.0019782
0.0016829999999999998,0.00014639999999999998,0.0018293999999999997
0.0016829999999999998,0.00014639999999999998,0.0018293999999999997
0.0016829999999999998,0.00014639999999999998,0.0018293999999999997
0.0016829999999999998,0.00014639999999999998,0.0018293999999999997
0.0016829999999999998,0.00014639999999999998,0.0018293999999999997
0.0016829999999999998,0.00014639999999999998,0.0018293999999999997
0.0016829999999999998,0.0001248,0.0018077999999999998
0.0016829999999999998,0.0006414,0.0023244
0.0016829999999999998,0.0007386,0.0024216
0.0018463499999999999,6.48e-05,0.00191115
0.0017231999999999998,0.0007338,0.002457
0.0017231999999999998,0.0005915999999999999,0.0023147999999999997
0.0017231999999999998,0.0003006,0.0020237999999999996
0.0017231999999999998,0.00030659999999999997,0.0020298
0.0017231999999999998,0.00014639999999999998,0.0018696
0.0017231999999999998,0.00014639999999999998,0.0018696
0.0018839999999999998,5.88e-05,0.0019427999999999997
0.0017649,0.0007445999999999999,0.0025095
0.0017649,0.000306,0.0020709
0.0017649,0.0003114,0.0020763
0.0017649,0.00014639999999999998,0.0019112999999999999
0.0017649,0.00014639999999999998,0.0019112999999999999
0.0017649,0.00014639999999999998,0.0019112999999999999
0.0017649,0.00014639999999999998,0.0019112999999999999
0.0017649,0.00014639999999999998,0.0019112999999999999
0.0017649,0.00014639999999999998,0.0019112999999999999
0.0017649,0.00014639999999999998,0.0019112999999999999
0.0019283999999999998,6.419999999999999e-05,0.0019925999999999998
0.0018038999999999998,0.0007187999999999999,0.0025226999999999997
0.0018038999999999998,0.00037499999999999995,0.0021788999999999997
0.0018038999999999998,0.00044399999999999995,0.0022478999999999997
0.0018038999999999998,0.00014639999999999998,0.0019502999999999999
0.0018038999999999998,0.00014639999999999998,0.0019502999999999999
0.0018038999999999998,0.00014399999999999998,0.0019478999999999998
0.0019658999999999996,6.359999999999999e-05,0.0020294999999999996
0.0018440999999999998,0.0006701999999999999,0.0025142999999999997
0.0018440999999999998,0.00043859999999999993,0.0022826999999999995
0.0020042999999999997,6.48e-05,0.0020690999999999995
0.0018827999999999998,0.0007133999999999999,0.0025962
0.0018827999999999998,0.00027359999999999993,0.0021563999999999997
0.0018827999999999998,0.00014639999999999998,0.0020291999999999997
0.0018827999999999998,0.00014639999999999998,0.0020291999999999997
0.0020433,5.88e-05,0.0021021
0.0019229999999999998,0.0006701999999999999,0.0025931999999999995
0.0019229999999999998,0.0006245999999999999,0.0025475999999999997
0.0019229999999999998,0.0006564,0.0025794
0.0019229999999999998,0.0005208,0.0024438
0.0019229999999999998,0.0005928,0.0025158
0.0019229999999999998,0.00027359999999999993,0.0021966
0.0019229999999999998,0.00014639999999999998,0.0020694
0.0019229999999999998,0.0001248,0.0020478
0.0019229999999999998,0.00014399999999999998,0.002067
0.0019229999999999998,0.00014639999999999998,0.0020694
0.0019229999999999998,0.0005759999999999999,0.0024989999999999995
0.0019229999999999998,0.0007379999999999999,0.0026609999999999997
0.0020865,6.419999999999999e-05,0.0021506999999999997
0.00196335,0.0006701999999999999,0.00263355
0.00196335,0.00043499999999999995,0.00239835
0.00196335,0.0002957999999999999,0.0022591499999999997
0.00196335,0.0001248,0.00208815
0.00196335,0.00014639999999999998,0.00210975
0.00196335,0.00014639999999999998,0.00210975
0.00196335,0.0001248,0.00208815
0.00196335,0.00014639999999999998,0.00210975
0.00196335,0.000147,0.00211035
0.0021239999999999996,5.88e-05,0.0021827999999999995
0.00200475,0.0007296,0.00273435
0.00200475,0.00043979999999999996,0.00244455
0.00200475,0.000306,0.00231075
0.00200475,0.0002904,0.00229515
0.00200475,0.00014639999999999998,0.00215115
0.00200475,0.00014639999999999998,0.00215115
0.00200475,0.00014639999999999998,0.00215115
0.0021615,6.419999999999999e-05,0.0022256999999999997
0.0020435999999999996,0.0006713999999999998,0.0027149999999999995
0.0020435999999999996,0.0005507999999999999,0.0025943999999999993
