candidate_evaluations,hypervolume_contributions
"[{'F1': 0.18, 'F2': 5.25}, {'F1': 0.42, 'F2': 5.1}, {'F1': 0.37, 'F2': 5.0}, {'F1': 0.28, 'F2': 5.15}, {'F1': 0.25, 'F2': 5.3}, {'F1': 0.1, 'F2': 5.57}, {'F1': 0.25, 'F2': 5.2}, {'F1': 0.4, 'F2': 5.5}, {'F1': 0.3, 'F2': 5.1}, {'F1': 0.2, 'F2': 5.8}, {'F1': 0.55, 'F2': 5.2}, {'F1': 0.3, 'F2': 5.5}, {'F1': 0.25, 'F2': 4.9}, {'F1': 0.49, 'F2': 5.1}, {'F1': 0.4, 'F2': 5.3}, {'F1': 0.25, 'F2': 5.0}, {'F1': 0.85, 'F2': 6.0}, {'F1': 0.45, 'F2': 5.5}, {'F1': 0.55, 'F2': 5.5}, {'F1': 0.33, 'F2': 5.5}, {'F1': 0.3, 'F2': 5.25}, {'F1': 0.25, 'F2': 5.3}, {'F1': 0.4, 'F2': 5.5}, {'F1': 0.35, 'F2': 5.4}, {'F1': 0.2, 'F2': 5.1}]","[0.06788171981850111, 0.0, 0.0, 0.0361773291751466, 0.036096035865804676, 0.02474207032771414, 0.04567058118829914, 0.0, 0.02918610457174009, 0.0, 0.0, 0.00895310313552522, 0.07439421715578276, 0.0, 0.0, 0.0648196718332883, 0.0, 0.0, 0.0, 0.004156797884351082, 0.021598729033159625, 0.036096035865804676, 0.0, 0.001501216445847664, 0.08130414844984735]"
"[{'F1': 0.18, 'F2': 5.25}, {'F1': 0.42, 'F2': 5.1}, {'F1': 0.37, 'F2': 5.0}, {'F1': 0.28, 'F2': 5.15}, {'F1': 0.25, 'F2': 5.3}, {'F1': 0.1, 'F2': 5.57}, {'F1': 0.25, 'F2': 5.2}, {'F1': 0.4, 'F2': 5.5}, {'F1': 0.3, 'F2': 5.1}, {'F1': 0.2, 'F2': 5.8}, {'F1': 0.55, 'F2': 5.2}, {'F1': 0.3, 'F2': 5.5}, {'F1': 0.25, 'F2': 4.9}, {'F1': 0.49, 'F2': 5.1}, {'F1': 0.4, 'F2': 5.3}, {'F1': 0.25, 'F2': 5.0}, {'F1': 0.85, 'F2': 6.0}, {'F1': 0.45, 'F2': 5.5}, {'F1': 0.55, 'F2': 5.5}, {'F1': 0.33, 'F2': 5.5}, {'F1': 0.3, 'F2': 5.25}, {'F1': 0.25, 'F2': 5.3}, {'F1': 0.4, 'F2': 5.5}, {'F1': 0.35, 'F2': 5.4}, {'F1': 0.2, 'F2': 5.1}]","[0.06788171981850111, 0.0, 0.0, 0.0361773291751466, 0.036096035865804676, 0.02474207032771414, 0.04567058118829914, 0.0, 0.02918610457174009, 0.0, 0.0, 0.00895310313552522, 0.07439421715578276, 0.0, 0.0, 0.0648196718332883, 0.0, 0.0, 0.0, 0.004156797884351082, 0.021598729033159625, 0.036096035865804676, 0.0, 0.001501216445847664, 0.08130414844984735]"
"[{'F1': 0.18, 'F2': 5.25}, {'F1': 0.42, 'F2': 5.1}, {'F1': 0.37, 'F2': 5.0}, {'F1': 0.28, 'F2': 5.15}, {'F1': 0.25, 'F2': 5.3}, {'F1': 0.1, 'F2': 5.57}, {'F1': 0.25, 'F2': 5.2}, {'F1': 0.4, 'F2': 5.5}, {'F1': 0.3, 'F2': 5.1}, {'F1': 0.2, 'F2': 5.8}, {'F1': 0.55, 'F2': 5.2}, {'F1': 0.3, 'F2': 5.5}, {'F1': 0.25, 'F2': 4.9}, {'F1': 0.49, 'F2': 5.1}, {'F1': 0.4, 'F2': 5.3}, {'F1': 0.25, 'F2': 5.0}, {'F1': 0.85, 'F2': 6.0}, {'F1': 0.45, 'F2': 5.5}, {'F1': 0.55, 'F2': 5.5}, {'F1': 0.33, 'F2': 5.5}, {'F1': 0.3, 'F2': 5.25}, {'F1': 0.25, 'F2': 5.3}, {'F1': 0.4, 'F2': 5.5}, {'F1': 0.35, 'F2': 5.4}, {'F1': 0.2, 'F2': 5.1}]","[0.06788171981850111, 0.0, 0.0, 0.0361773291751466, 0.036096035865804676, 0.02474207032771414, 0.04567058118829914, 0.0, 0.02918610457174009, 0.0, 0.0, 0.00895310313552522, 0.07439421715578276, 0.0, 0.0, 0.0648196718332883, 0.0, 0.0, 0.0, 0.004156797884351082, 0.021598729033159625, 0.036096035865804676, 0.0, 0.001501216445847664, 0.08130414844984735]"
"[{'F1': 0.18, 'F2': 5.25}, {'F1': 0.42, 'F2': 5.1}, {'F1': 0.37, 'F2': 5.0}, {'F1': 0.28, 'F2': 5.15}, {'F1': 0.25, 'F2': 5.3}, {'F1': 0.1, 'F2': 5.57}, {'F1': 0.25, 'F2': 5.2}, {'F1': 0.4, 'F2': 5.5}, {'F1': 0.3, 'F2': 5.1}, {'F1': 0.2, 'F2': 5.8}, {'F1': 0.55, 'F2': 5.2}, {'F1': 0.3, 'F2': 5.5}, {'F1': 0.25, 'F2': 4.9}, {'F1': 0.49, 'F2': 5.1}, {'F1': 0.4, 'F2': 5.3}, {'F1': 0.25, 'F2': 5.0}, {'F1': 0.85, 'F2': 6.0}, {'F1': 0.45, 'F2': 5.5}, {'F1': 0.55, 'F2': 5.5}, {'F1': 0.33, 'F2': 5.5}, {'F1': 0.3, 'F2': 5.25}, {'F1': 0.25, 'F2': 5.3}, {'F1': 0.4, 'F2': 5.5}, {'F1': 0.35, 'F2': 5.4}, {'F1': 0.2, 'F2': 5.1}]","[0.06788171981850111, 0.0, 0.0, 0.0361773291751466, 0.036096035865804676, 0.02474207032771414, 0.04567058118829914, 0.0, 0.02918610457174009, 0.0, 0.0, 0.00895310313552522, 0.07439421715578276, 0.0, 0.0, 0.0648196718332883, 0.0, 0.0, 0.0, 0.004156797884351082, 0.021598729033159625, 0.036096035865804676, 0.0, 0.001501216445847664, 0.08130414844984735]"
"[{'F1': 0.14, 'F2': 4.72}, {'F1': 0.11, 'F2': 4.45}, {'F1': 0.09, 'F2': 4.35}, {'F1': 0.1, 'F2': 4.5}, {'F1': 0.12, 'F2': 4.65}, {'F1': 0.22, 'F2': 5.0}, {'F1': 0.05, 'F2': 5.5}, {'F1': 0.15, 'F2': 4.5}, {'F1': 0.15, 'F2': 4.0}, {'F1': 0.25, 'F2': 5.0}, {'F1': 0.18, 'F2': 5.0}, {'F1': 0.16, 'F2': 5.2}, {'F1': 0.19, 'F2': 4.9}, {'F1': 0.17, 'F2': 5.1}, {'F1': 0.14, 'F2': 5.3}, {'F1': 0.13, 'F2': 4.12}, {'F1': 0.26, 'F2': 4.88}, {'F1': 0.14, 'F2': 4.45}, {'F1': 0.24, 'F2': 4.67}, {'F1': 0.28, 'F2': 5.11}, {'F1': 0.22, 'F2': 4.4}, {'F1': 0.15, 'F2': 4.0}, {'F1': 0.32, 'F2': 4.8}, {'F1': 0.4, 'F2': 5.1}, {'F1': 0.35, 'F2': 5.5}]","[0.0, 0.005615471641032377, 0.01821939087444946, 0.010773284631613755, 0.0, 0.0, 0.0063535944962871405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.14, 'F2': 4.72}, {'F1': 0.11, 'F2': 4.45}, {'F1': 0.09, 'F2': 4.35}, {'F1': 0.1, 'F2': 4.5}, {'F1': 0.12, 'F2': 4.65}, {'F1': 0.22, 'F2': 5.0}, {'F1': 0.05, 'F2': 5.5}, {'F1': 0.15, 'F2': 4.5}, {'F1': 0.15, 'F2': 4.0}, {'F1': 0.25, 'F2': 5.0}, {'F1': 0.18, 'F2': 5.0}, {'F1': 0.16, 'F2': 5.2}, {'F1': 0.19, 'F2': 4.9}, {'F1': 0.17, 'F2': 5.1}, {'F1': 0.14, 'F2': 5.3}, {'F1': 0.13, 'F2': 4.12}, {'F1': 0.26, 'F2': 4.88}, {'F1': 0.14, 'F2': 4.45}, {'F1': 0.24, 'F2': 4.67}, {'F1': 0.28, 'F2': 5.11}, {'F1': 0.22, 'F2': 4.4}, {'F1': 0.15, 'F2': 4.0}, {'F1': 0.32, 'F2': 4.8}, {'F1': 0.4, 'F2': 5.1}, {'F1': 0.35, 'F2': 5.5}]","[0.0, 0.005615471641032377, 0.01821939087444946, 0.010773284631613755, 0.0, 0.0, 0.0063535944962871405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.14, 'F2': 4.72}, {'F1': 0.11, 'F2': 4.45}, {'F1': 0.09, 'F2': 4.35}, {'F1': 0.1, 'F2': 4.5}, {'F1': 0.12, 'F2': 4.65}, {'F1': 0.22, 'F2': 5.0}, {'F1': 0.05, 'F2': 5.5}, {'F1': 0.15, 'F2': 4.5}, {'F1': 0.15, 'F2': 4.0}, {'F1': 0.25, 'F2': 5.0}, {'F1': 0.18, 'F2': 5.0}, {'F1': 0.16, 'F2': 5.2}, {'F1': 0.19, 'F2': 4.9}, {'F1': 0.17, 'F2': 5.1}, {'F1': 0.14, 'F2': 5.3}, {'F1': 0.13, 'F2': 4.12}, {'F1': 0.26, 'F2': 4.88}, {'F1': 0.14, 'F2': 4.45}, {'F1': 0.24, 'F2': 4.67}, {'F1': 0.28, 'F2': 5.11}, {'F1': 0.22, 'F2': 4.4}, {'F1': 0.15, 'F2': 4.0}, {'F1': 0.32, 'F2': 4.8}, {'F1': 0.4, 'F2': 5.1}, {'F1': 0.35, 'F2': 5.5}]","[0.0, 0.005615471641032377, 0.01821939087444946, 0.010773284631613755, 0.0, 0.0, 0.0063535944962871405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.14, 'F2': 4.72}, {'F1': 0.11, 'F2': 4.45}, {'F1': 0.09, 'F2': 4.35}, {'F1': 0.1, 'F2': 4.5}, {'F1': 0.12, 'F2': 4.65}, {'F1': 0.22, 'F2': 5.0}, {'F1': 0.05, 'F2': 5.5}, {'F1': 0.15, 'F2': 4.5}, {'F1': 0.15, 'F2': 4.0}, {'F1': 0.25, 'F2': 5.0}, {'F1': 0.18, 'F2': 5.0}, {'F1': 0.16, 'F2': 5.2}, {'F1': 0.19, 'F2': 4.9}, {'F1': 0.17, 'F2': 5.1}, {'F1': 0.14, 'F2': 5.3}, {'F1': 0.13, 'F2': 4.12}, {'F1': 0.26, 'F2': 4.88}, {'F1': 0.14, 'F2': 4.45}, {'F1': 0.24, 'F2': 4.67}, {'F1': 0.28, 'F2': 5.11}, {'F1': 0.22, 'F2': 4.4}, {'F1': 0.15, 'F2': 4.0}, {'F1': 0.32, 'F2': 4.8}, {'F1': 0.4, 'F2': 5.1}, {'F1': 0.35, 'F2': 5.5}]","[0.0, 0.005615471641032377, 0.01821939087444946, 0.010773284631613755, 0.0, 0.0, 0.0063535944962871405, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.04, 'F2': 4.0}, {'F1': 0.03, 'F2': 3.8}, {'F1': 0.03, 'F2': 3.9}, {'F1': 0.04, 'F2': 4.1}, {'F1': 0.03, 'F2': 3.85}, {'F1': 0.02, 'F2': 4.0}, {'F1': 0.02, 'F2': 4.0}, {'F1': 0.08, 'F2': 4.5}, {'F1': 0.01, 'F2': 3.5}, {'F1': 0.05, 'F2': 4.2}, {'F1': 0.02, 'F2': 3.8}, {'F1': 0.01, 'F2': 3.5}, {'F1': 0.01, 'F2': 3.7}, {'F1': 0.02, 'F2': 3.6}, {'F1': 0.02, 'F2': 3.6}, {'F1': 0.07, 'F2': 4.2}, {'F1': 0.04, 'F2': 3.9}, {'F1': 0.05, 'F2': 4.0}, {'F1': 0.03, 'F2': 3.7}, {'F1': 0.06, 'F2': 4.1}, {'F1': 0.02, 'F2': 3.6}, {'F1': 0.02, 'F2': 3.65}, {'F1': 0.02, 'F2': 3.65}, {'F1': 0.02, 'F2': 3.6}, {'F1': 0.02, 'F2': 4.0}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011849103410459527, 0.0, 0.0, 0.011849103410459527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.04, 'F2': 4.0}, {'F1': 0.03, 'F2': 3.8}, {'F1': 0.03, 'F2': 3.9}, {'F1': 0.04, 'F2': 4.1}, {'F1': 0.03, 'F2': 3.85}, {'F1': 0.02, 'F2': 4.0}, {'F1': 0.02, 'F2': 4.0}, {'F1': 0.08, 'F2': 4.5}, {'F1': 0.01, 'F2': 3.5}, {'F1': 0.05, 'F2': 4.2}, {'F1': 0.02, 'F2': 3.8}, {'F1': 0.01, 'F2': 3.5}, {'F1': 0.01, 'F2': 3.7}, {'F1': 0.02, 'F2': 3.6}, {'F1': 0.02, 'F2': 3.6}, {'F1': 0.07, 'F2': 4.2}, {'F1': 0.04, 'F2': 3.9}, {'F1': 0.05, 'F2': 4.0}, {'F1': 0.03, 'F2': 3.7}, {'F1': 0.06, 'F2': 4.1}, {'F1': 0.02, 'F2': 3.6}, {'F1': 0.02, 'F2': 3.65}, {'F1': 0.02, 'F2': 3.65}, {'F1': 0.02, 'F2': 3.6}, {'F1': 0.02, 'F2': 4.0}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.011849103410459527, 0.0, 0.0, 0.011849103410459527, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
