configs,runtime_traj,F1,F2
"{'x0': 0.5, 'x1': 0.5, 'x2': 0.5, 'x3': 0.5, 'x4': 0.5, 'x5': 0.5, 'x6': 0.5, 'x7': 0.5, 'x8': 0.5, 'x9': 0.5, 'problem': 'zdt6'}",5.116111543000443,1.0,8.451
"{'x0': 0.3470626021991051, 'x1': 0.677479485418203, 'x2': 0.777768436132985, 'x3': 0.7979683252286911, 'x4': 0.0212929422675892, 'x5': 0.9573405427895136, 'x6': 0.9592044861221558, 'x7': 0.5818945542467895, 'x8': 0.4067936746367743, 'x9': 0.7326304693210808, 'problem': 'zdt6'}",5.116187603000071,1.0,8.993
"{'x0': 0.237560430317248, 'x1': 0.6150964271950266, 'x2': 0.293057185586941, 'x3': 0.2867537737003325, 'x4': 0.0673738680243852, 'x5': 0.60531611960732, 'x6': 0.8812133871078845, 'x7': 0.1272784975015405, 'x8': 0.955830271280986, 'x9': 0.7060263610406551, 'problem': 'zdt6'}",5.116078274000756,0.673,8.531
"{'x0': 0.1531560291909841, 'x1': 0.7564771197676036, 'x2': 0.1461813519177424, 'x3': 0.7936743156492027, 'x4': 0.0434378583710708, 'x5': 0.6103082073609463, 'x6': 0.0937557612489787, 'x7': 0.0512174207572582, 'x8': 0.718220112689696, 'x9': 0.1794961340579389, 'problem': 'zdt6'}",5.116138683000827,1.0,7.928
"{'x0': 0.6831803787572371, 'x1': 0.561076123189058, 'x2': 0.6018293481437079, 'x3': 0.5160336519426341, 'x4': 0.6756550754102303, 'x5': 0.791154389300555, 'x6': 0.588145645235687, 'x7': 0.2951157588744665, 'x8': 0.1315575491978368, 'x9': 0.1477435577707311, 'problem': 'zdt6'}",5.116256971999974,1.0,8.368
"{'x0': 0.7377972994898169, 'x1': 0.6572687215523205, 'x2': 0.945731774127954, 'x3': 0.6735648942179083, 'x4': 0.3373665219012945, 'x5': 0.4359114191955403, 'x6': 0.7838961346087706, 'x7': 0.8062833516253677, 'x8': 0.5764784795377783, 'x9': 0.0451657541054876, 'problem': 'zdt6'}",5.116204693000327,0.955,8.767
"{'x0': 0.5249547450616635, 'x1': 0.0872116493455734, 'x2': 0.6099201669092953, 'x3': 0.8440942618608628, 'x4': 0.6423637247866336, 'x5': 0.5353807929766565, 'x6': 0.8948081159160735, 'x7': 0.8566535430377429, 'x8': 0.4297865217922562, 'x9': 0.2664073255550442, 'problem': 'zdt6'}",5.11627036200116,0.999,8.721
"{'x0': 0.6319514240631849, 'x1': 0.2257484185161047, 'x2': 0.8727806340519618, 'x3': 0.7640742819712087, 'x4': 0.1086073767101424, 'x5': 0.7098585773835551, 'x6': 0.4411172531249181, 'x7': 0.169496732926689, 'x8': 0.6908322531775686, 'x9': 0.1912248886366842, 'problem': 'zdt6'}",5.116220092000731,0.996,8.309
"{'x0': 0.7208797717527023, 'x1': 0.165379972089419, 'x2': 0.2204632636168427, 'x3': 0.3778814556855133, 'x4': 0.5628388628126387, 'x5': 0.6653871647207361, 'x6': 0.9937469981451204, 'x7': 0.2238284055245382, 'x8': 0.7950485187163652, 'x9': 0.3308521156370547, 'problem': 'zdt6'}",5.116168223001296,0.978,8.385
"{'x0': 0.016891292439995, 'x1': 0.1522244133720105, 'x2': 0.7318654338745518, 'x3': 0.0007523722694035, 'x4': 0.0445470756897057, 'x5': 0.9181502041579646, 'x6': 0.7775724505740216, 'x7': 0.6639064034812518, 'x8': 0.8262397867185638, 'x9': 0.6125343982838417, 'problem': 'zdt6'}",5.116241542000353,0.999,8.547
"{'x0': 0.1941943097113728, 'x1': 0.450051003731735, 'x2': 0.0, 'x3': 0.1319438564854702, 'x4': 0.4945844539422776, 'x5': 0.0323277770420095, 'x6': 0.0208655234854621, 'x7': 0.0, 'x8': 0.5330001033479984, 'x9': 0.5257437206398649, 'problem': 'zdt6'}",10.709093079000011,0.993,7.185
"{'x0': 0.6358023160151851, 'x1': 0.3467015830856414, 'x2': 0.0, 'x3': 0.3793823196995175, 'x4': 0.1570792121431329, 'x5': 0.0, 'x6': 0.0, 'x7': 0.2096164073783649, 'x8': 0.3166553929693153, 'x9': 0.8330236914596318, 'problem': 'zdt6'}",10.709066540001004,0.998,7.223
"{'x0': 0.8015831781823425, 'x1': 0.0273332757190543, 'x2': 0.0, 'x3': 1.0, 'x4': 0.8434205194862395, 'x5': 1.0, 'x6': 0.0, 'x7': 0.0, 'x8': 0.7392443283827408, 'x9': 0.0985613815198238, 'problem': 'zdt6'}",10.709108848999676,0.999,8.089
"{'x0': 0.900958807090366, 'x1': 0.1611687742498474, 'x2': 0.0, 'x3': 0.0, 'x4': 0.7066721744538752, 'x5': 1.0, 'x6': 0.2703239826985317, 'x7': 0.0, 'x8': 0.8628695112091965, 'x9': 0.789129896848681, 'problem': 'zdt6'}",10.709122799000395,0.979,8.134
"{'x0': 0.938873940093974, 'x1': 0.5259918946005484, 'x2': 0.0, 'x3': 1.0, 'x4': 0.6527978180292241, 'x5': 0.0, 'x6': 0.3473591556404929, 'x7': 0.0, 'x8': 0.7736347619287711, 'x9': 0.4445051694891249, 'problem': 'zdt6'}",10.709137208999891,0.986,8.11
"{'x0': 0.9068153733229568, 'x1': 0.784566801760757, 'x2': 0.0, 'x3': 0.4967478268949908, 'x4': 0.083714572128361, 'x5': 0.0, 'x6': 0.1864791987861209, 'x7': 0.0, 'x8': 0.0696507031552412, 'x9': 0.8266451578717952, 'problem': 'zdt6'}",10.70915131900074,0.976,7.372
"{'x0': 0.5729876297831604, 'x1': 0.8239214254605335, 'x2': 0.6398116512713015, 'x3': 0.0, 'x4': 0.7797486866248917, 'x5': 1.0, 'x6': 0.0, 'x7': 0.0, 'x8': 0.4941083045453379, 'x9': 0.6818811907331764, 'problem': 'zdt6'}",10.70917166900108,0.91,8.437
"{'x0': 0.3753650332786852, 'x1': 0.9593022178289596, 'x2': 0.3521989838994005, 'x3': 0.2086736126336061, 'x4': 0.648480743607808, 'x5': 0.0, 'x6': 0.1703967493983462, 'x7': 0.0, 'x8': 0.2973525859297007, 'x9': 0.3811404242464086, 'problem': 'zdt6'}",10.709186048001357,0.971,7.728
"{'x0': 0.5247473399140479, 'x1': 0.0643429977623881, 'x2': 0.0, 'x3': 0.0, 'x4': 0.9388270609604756, 'x5': 0.0, 'x6': 0.0, 'x7': 0.2625671117473944, 'x8': 0.9339530603767154, 'x9': 0.6567875022924436, 'problem': 'zdt6'}",10.7091990480003,0.999,7.627
"{'x0': 0.0817703884364835, 'x1': 0.183870140501847, 'x2': 0.0, 'x3': 1.0, 'x4': 0.4537695023787376, 'x5': 1.0, 'x6': 0.0, 'x7': 0.1950063639302434, 'x8': 0.6394263254535946, 'x9': 0.555134856204466, 'problem': 'zdt6'}",10.70921165800064,0.281,8.351
"{'x0': 0.0, 'x1': 0.2065482789271999, 'x2': 0.0, 'x3': 0.0, 'x4': 0.2876872337638033, 'x5': 0.0, 'x6': 0.0, 'x7': 0.0864459244227306, 'x8': 0.2725268576838003, 'x9': 0.5225477236988063, 'problem': 'zdt6'}",16.447948323000674,1.0,6.477
"{'x0': 0.0, 'x1': 0.6245811495430177, 'x2': 0.0, 'x3': 0.0, 'x4': 0.7607410012907168, 'x5': 0.0, 'x6': 0.0, 'x7': 0.8819263665341404, 'x8': 0.2714857764690478, 'x9': 0.9420450935968144, 'problem': 'zdt6'}",16.449991325000155,1.0,7.974
"{'x0': 0.0, 'x1': 0.3756905511070479, 'x2': 0.0, 'x3': 0.0, 'x4': 0.25664176100769, 'x5': 0.0, 'x6': 0.0, 'x7': 0.0, 'x8': 0.037899489949535, 'x9': 0.9736829925711976, 'problem': 'zdt6'}",16.450013685000158,1.0,6.738
"{'x0': 0.0, 'x1': 0.4009987130294604, 'x2': 0.0, 'x3': 0.0, 'x4': 0.6833293966370966, 'x5': 0.0, 'x6': 0.0, 'x7': 0.8004389481330794, 'x8': 0.0, 'x9': 0.3945622852636912, 'problem': 'zdt6'}",16.450029724999695,1.0,7.249
