configs,runtime_traj,F1,F2
"{'x0': 0.5, 'x1': 0.5, 'x2': 0.5, 'x3': 0.5, 'x4': 0.5, 'x5': 0.5, 'x6': 0.5, 'x7': 0.5, 'x8': 0.5, 'x9': 0.5, 'problem': 'zdt6'}",5.112659120999524,1.0,8.451
"{'x0': 0.7340429696347311, 'x1': 0.5043868931613189, 'x2': 0.640364332564056, 'x3': 0.3997920777187144, 'x4': 0.971397651214524, 'x5': 0.3992014618504318, 'x6': 0.19401821305908, 'x7': 0.6812535355671672, 'x8': 0.4531698258951118, 'x9': 0.7038818157656254, 'problem': 'zdt6'}",5.112721389999933,0.96,8.644
"{'x0': 0.6778443501212649, 'x1': 0.5711862915010029, 'x2': 0.4333667528204988, 'x3': 0.7180421762649241, 'x4': 0.9070783962814556, 'x5': 0.5148575064802305, 'x6': 0.4692010930848463, 'x7': 0.6796321284103066, 'x8': 0.0032636883353964, 'x9': 0.3965148684141295, 'problem': 'zdt6'}",5.11262957100007,1.0,8.532
"{'x0': 0.7318931376466036, 'x1': 0.8638796017487235, 'x2': 0.0382016593167963, 'x3': 0.5877027950265935, 'x4': 0.4265565864231826, 'x5': 0.1720903268117185, 'x6': 0.0284795165563022, 'x7': 0.2866160192754476, 'x8': 0.608754102832726, 'x9': 0.6855344528676377, 'problem': 'zdt6'}",5.112772820000828,0.963,8.093
"{'x0': 0.040359629979555, 'x1': 0.6465394960178321, 'x2': 0.5981574221816082, 'x3': 0.8341555634765404, 'x4': 0.5863880505057937, 'x5': 0.3204258787213321, 'x6': 0.0811467023759087, 'x7': 0.4282276329904267, 'x8': 0.0562288781214489, 'x9': 0.0232782032369937, 'problem': 'zdt6'}",5.112705020001158,0.909,8.043
"{'x0': 0.7355883628074417, 'x1': 0.8678331744756569, 'x2': 0.3534827890132617, 'x3': 0.2392958377386221, 'x4': 0.9334035671807428, 'x5': 0.9304550535324608, 'x6': 0.1463008723097185, 'x7': 0.7028375086463912, 'x8': 0.9091007390046756, 'x9': 0.839636107676414, 'problem': 'zdt6'}",5.1127366199998505,0.958,9.005
"{'x0': 0.2518139081994501, 'x1': 0.2361720675635813, 'x2': 0.6597377501112043, 'x3': 0.2492071264595919, 'x4': 0.9492917877870732, 'x5': 0.2009813360824245, 'x6': 0.9040597380329524, 'x7': 0.7319530922222683, 'x8': 0.481166503007624, 'x9': 0.1028821675819938, 'problem': 'zdt6'}",5.112787780000872,0.636,8.527
"{'x0': 0.1580997917581154, 'x1': 0.0390674602041951, 'x2': 0.8283655416090964, 'x3': 0.3611241318992939, 'x4': 0.0012385814181785, 'x5': 0.4161031699003555, 'x6': 0.483265677588464, 'x7': 0.3443097317133045, 'x8': 0.1742167552858812, 'x9': 0.2451505118601846, 'problem': 'zdt6'}",5.112801299999774,1.0,7.648
"{'x0': 0.6578266915877256, 'x1': 0.3102979735377194, 'x2': 0.304868672895063, 'x3': 0.9936151276183488, 'x4': 0.0794678532411052, 'x5': 0.8375520343273689, 'x6': 0.9923442924070656, 'x7': 0.2583625915237029, 'x8': 0.8175615530160192, 'x9': 0.2101872139918207, 'problem': 'zdt6'}",5.112684101000923,1.0,8.578
"{'x0': 0.4321175770865605, 'x1': 0.9101584746277772, 'x2': 0.3141464524534073, 'x3': 0.3101254382090114, 'x4': 0.4547334926207584, 'x5': 0.1126334804490412, 'x6': 0.8189502049172696, 'x7': 0.7649880474439681, 'x8': 0.8029123535402766, 'x9': 0.2664740109262207, 'problem': 'zdt6'}",5.112751890001164,0.863,8.587
"{'x0': 0.1078961149150924, 'x1': 0.0, 'x2': 0.9822686460327305, 'x3': 0.3197099882123997, 'x4': 0.0, 'x5': 0.4432429267233491, 'x6': 0.6537400941933766, 'x7': 0.2278073824316462, 'x8': 0.0113612153366054, 'x9': 0.2106594943911406, 'problem': 'zdt6'}",10.92149818500002,0.667,7.693
"{'x0': 0.1263685750856596, 'x1': 0.0, 'x2': 0.8565659842367641, 'x3': 0.5274564616176466, 'x4': 0.9452455422573274, 'x5': 0.6231521900829243, 'x6': 0.7395064724239404, 'x7': 0.3889605510457238, 'x8': 0.4270751363808731, 'x9': 0.5710299919905905, 'problem': 'zdt6'}",10.921523655000785,0.936,8.701
"{'x0': 0.1638477656361787, 'x1': 0.0, 'x2': 0.8883005699120923, 'x3': 0.2499025397434549, 'x4': 0.0, 'x5': 0.2862081871807533, 'x6': 0.0, 'x7': 0.0997919202576287, 'x8': 0.0, 'x9': 0.0, 'problem': 'zdt6'}",10.921541555000658,1.0,6.626
"{'x0': 0.1639143212308202, 'x1': 0.0, 'x2': 0.7750455966170741, 'x3': 0.3985285471326548, 'x4': 0.8753462612453079, 'x5': 0.495926442958313, 'x6': 0.5103686658161478, 'x7': 0.0391042475928831, 'x8': 0.0961483280912921, 'x9': 1.0, 'problem': 'zdt6'}",10.921557204999772,1.0,8.316
"{'x0': 0.0855960598093015, 'x1': 1.0, 'x2': 1.0, 'x3': 0.6543409348151532, 'x4': 0.7744319226521256, 'x5': 0.4526185977446129, 'x6': 0.1372009392050543, 'x7': 0.50877636761328, 'x8': 1.0, 'x9': 1.0, 'problem': 'zdt6'}",10.92157230399971,0.294,9.296
"{'x0': 0.1707798595486046, 'x1': 0.0, 'x2': 1.0, 'x3': 1.0, 'x4': 0.0, 'x5': 0.5583582954243537, 'x6': 0.0, 'x7': 0.5082851783706366, 'x8': 0.0, 'x9': 0.0, 'problem': 'zdt6'}",10.92158620400005,1.0,7.749
"{'x0': 0.2024003541921386, 'x1': 1.0, 'x2': 0.7408051663444684, 'x3': 0.9118873482184452, 'x4': 0.8508264689657565, 'x5': 0.3936273483184171, 'x6': 0.9986284827566894, 'x7': 0.2361113969535119, 'x8': 0.0161771183317078, 'x9': 0.0, 'problem': 'zdt6'}",10.921599814000729,0.974,8.72
"{'x0': 0.1465784921041707, 'x1': 0.0, 'x2': 0.7740268721906689, 'x3': 0.5186624281079499, 'x4': 0.298478843433001, 'x5': 0.3489693199988067, 'x6': 1.0, 'x7': 0.0, 'x8': 1.0, 'x9': 1.0, 'problem': 'zdt6'}",10.921613114000138,0.999,8.633
"{'x0': 0.0460187748798941, 'x1': 0.0, 'x2': 1.0, 'x3': 0.6266374429219324, 'x4': 0.0, 'x5': 0.3008897130213336, 'x6': 1.0, 'x7': 0.4481335331739798, 'x8': 1.0, 'x9': 1.0, 'problem': 'zdt6'}",10.921627194000394,0.836,8.834
"{'x0': 0.2296060213144642, 'x1': 0.0, 'x2': 0.9670344852218968, 'x3': 0.3799656083045725, 'x4': 0.6206865613035739, 'x5': 0.4482334189021474, 'x6': 0.0, 'x7': 0.2093054944497586, 'x8': 0.0, 'x9': 0.0, 'problem': 'zdt6'}",10.921640814000057,0.747,7.541
"{'x0': 0.8202556939857577, 'x1': 0.956848162750504, 'x2': 0.902731703091584, 'x3': 0.0, 'x4': 0.0, 'x5': 0.0, 'x6': 0.0, 'x7': 0.0, 'x8': 0.0, 'x9': 0.0, 'problem': 'zdt6'}",16.512349976999758,1.0,6.926
"{'x0': 0.0231409542772165, 'x1': 0.1433035861820332, 'x2': 0.2364894892312968, 'x3': 0.2108334987924005, 'x4': 0.2508141071491825, 'x5': 0.1929613114977357, 'x6': 0.3468246992433935, 'x7': 0.0537277146796127, 'x8': 0.3921134385309452, 'x9': 0.2873750067576679, 'problem': 'zdt6'}",16.512328116999925,0.995,7.13
