configs,runtime_traj,F1,F2
"{'x0': 0.5, 'x1': 0.5, 'x2': 0.5, 'x3': 0.5, 'x4': 0.5, 'x5': 0.5, 'x6': 0.5, 'x7': 0.5, 'x8': 0.5, 'x9': 0.5, 'x10': 0.5, 'x11': 0.5, 'x12': 0.5, 'x13': 0.5, 'x14': 0.5, 'x15': 0.5, 'x16': 0.5, 'x17': 0.5, 'x18': 0.5, 'x19': 0.5, 'x20': 0.5, 'x21': 0.5, 'x22': 0.5, 'x23': 0.5, 'x24': 0.5, 'x25': 0.5, 'x26': 0.5, 'x27': 0.5, 'x28': 0.5, 'x29': 0.5, 'problem': 'zdt2'}",5.1147855639992486,0.5,5.455
"{'x0': 0.4547010522213721, 'x1': 0.8326320323149597, 'x2': 0.0690513408736042, 'x3': 0.3194472510397673, 'x4': 0.4851871929759633, 'x5': 0.2982616313651307, 'x6': 0.2124262739922225, 'x7': 0.166746837969808, 'x8': 0.1762213066051411, 'x9': 0.3185452432219371, 'x10': 0.3490676632113582, 'x11': 0.9992508603400948, 'x12': 0.5066846142238558, 'x13': 0.2370594899692707, 'x14': 0.3892532123452717, 'x15': 0.4727371361363963, 'x16': 0.8569679300356892, 'x17': 0.9737427100419668, 'x18': 0.4593411615050131, 'x19': 0.9523800798479476, 'x20': 0.456999189044563, 'x21': 0.9244771851038424, 'x22': 0.8843779857073643, 'x23': 0.0908425359373984, 'x24': 0.4553655200041342, 'x25': 0.8086086697963959, 'x26': 0.8278239540993878, 'x27': 0.5231105620516908, 'x28': 0.1000869470874845, 'x29': 0.7008267271590665, 'problem': 'zdt2'}",5.114644274999591,0.455,5.571
"{'x0': 0.4954821142245852, 'x1': 0.5370109866459574, 'x2': 0.2142623470150187, 'x3': 0.3801995708087384, 'x4': 0.7568975107185656, 'x5': 0.0290827555957817, 'x6': 0.7338229146578721, 'x7': 0.8675894114994239, 'x8': 0.4763598883145462, 'x9': 0.242493594164022, 'x10': 0.2545043119344724, 'x11': 0.6310352531309374, 'x12': 0.9077030823627612, 'x13': 0.9080674343169032, 'x14': 0.1391109386275602, 'x15': 0.5183845338474369, 'x16': 0.4809709331325417, 'x17': 0.4743489883221538, 'x18': 0.8342985769974867, 'x19': 0.884844526336571, 'x20': 0.8108223286605837, 'x21': 0.4550454892119476, 'x22': 0.6412347337395637, 'x23': 0.3554585461149567, 'x24': 0.4384043127129445, 'x25': 0.0075511985216114, 'x26': 0.1050572181508943, 'x27': 0.4857206177001312, 'x28': 0.1947206545631372, 'x29': 0.9703428603133232, 'problem': 'zdt2'}",5.114688244999343,0.495,5.529
"{'x0': 0.7070521055127708, 'x1': 0.226685014656593, 'x2': 0.7186651170409628, 'x3': 0.992740598974496, 'x4': 0.8385877913407604, 'x5': 0.340515591094038, 'x6': 0.7863075197138795, 'x7': 0.8850108914598614, 'x8': 0.0205609936267548, 'x9': 0.4100138853552519, 'x10': 0.4910146039568336, 'x11': 0.0027174684449031, 'x12': 0.1576593480333815, 'x13': 0.1056316911778103, 'x14': 0.3284737365582608, 'x15': 0.343606465211753, 'x16': 0.7159049160279196, 'x17': 0.5161690474106864, 'x18': 0.2909168623996662, 'x19': 0.2886450385763304, 'x20': 0.3383249231115152, 'x21': 0.4744612970314763, 'x22': 0.1584776132425805, 'x23': 0.7324101821798787, 'x24': 0.5207924024966477, 'x25': 0.7191186251146555, 'x26': 0.9267085751451296, 'x27': 0.2282340961958042, 'x28': 0.3058757717844199, 'x29': 0.6302051030133915, 'problem': 'zdt2'}",5.114801264000562,0.707,5.092
"{'x0': 0.1414531131215894, 'x1': 0.1256319321588598, 'x2': 0.3762807210465867, 'x3': 0.6869745090356167, 'x4': 0.909519374335642, 'x5': 0.944694657333668, 'x6': 0.7308869091129476, 'x7': 0.3601794408613207, 'x8': 0.9046094635389028, 'x9': 0.0591420667999386, 'x10': 0.8363677748073278, 'x11': 0.2558095727799914, 'x12': 0.4050269310665769, 'x13': 0.2065316638277313, 'x14': 0.4757762453088312, 'x15': 0.1562813968382183, 'x16': 0.3911802839565131, 'x17': 0.8370852968516739, 'x18': 0.1937497496375031, 'x19': 0.5998778372847806, 'x20': 0.8063042219235089, 'x21': 0.7566371610127944, 'x22': 0.5006229696031869, 'x23': 0.0038627920262509, 'x24': 0.1943918319116747, 'x25': 0.1076989926633971, 'x26': 0.4322902502707179, 'x27': 0.7509225970767911, 'x28': 0.430819525099766, 'x29': 0.0564433146488596, 'problem': 'zdt2'}",5.114732423999158,0.141,5.184
"{'x0': 0.1986579589932126, 'x1': 0.8775213965764604, 'x2': 0.1958657006692297, 'x3': 0.721170567033814, 'x4': 0.2315052279123893, 'x5': 0.6383337113949812, 'x6': 0.0335650099910814, 'x7': 0.9597300665203602, 'x8': 0.3084549813562313, 'x9': 0.1984573686253025, 'x10': 0.6660428040367903, 'x11': 0.2480909630719004, 'x12': 0.4037407345356467, 'x13': 0.2429960302359424, 'x14': 0.8054400038709596, 'x15': 0.2104670986035782, 'x16': 0.8659104864951233, 'x17': 0.8826985470938424, 'x18': 0.7612560222535545, 'x19': 0.6644448133626919, 'x20': 0.1413685679050205, 'x21': 0.2914398084278724, 'x22': 0.2181038293506995, 'x23': 0.8280008061523736, 'x24': 0.8103069347845441, 'x25': 0.0706962504241903, 'x26': 0.3466745840565242, 'x27': 0.1242022765993545, 'x28': 0.6131846773779012, 'x29': 0.1093822070587966, 'problem': 'zdt2'}",5.114715865000107,0.199,5.172
"{'x0': 0.0283030209130232, 'x1': 0.1510774885392326, 'x2': 0.984986295699521, 'x3': 0.2185606468627421, 'x4': 0.9478714291021266, 'x5': 0.6920613525080173, 'x6': 0.6697435032104337, 'x7': 0.9327318609834911, 'x8': 0.8049142032479716, 'x9': 0.9411352408867236, 'x10': 0.9648580761890048, 'x11': 0.9700226992735278, 'x12': 0.0900491502847673, 'x13': 0.503294069271113, 'x14': 0.2285980180558761, 'x15': 0.2871960734939545, 'x16': 0.0001568496639053, 'x17': 0.0609771000071012, 'x18': 0.3817019615206396, 'x19': 0.6178558510863507, 'x20': 0.2855351452232465, 'x21': 0.8609868946183049, 'x22': 0.0581294793796481, 'x23': 0.6018914079538742, 'x24': 0.864631335750023, 'x25': 0.1063946245685568, 'x26': 0.594319074294686, 'x27': 0.2401325913676968, 'x28': 0.7636654333322128, 'x29': 0.8937283264988535, 'problem': 'zdt2'}",5.114669185000821,0.028,5.878
"{'x0': 0.8646989857791146, 'x1': 0.3235587686962942, 'x2': 0.2902475607070638, 'x3': 0.9070935687967092, 'x4': 0.3669039024141685, 'x5': 0.5003439957013733, 'x6': 0.4515185474750909, 'x7': 0.8602980558597569, 'x8': 0.3590344808848984, 'x9': 0.2795107158571797, 'x10': 0.6156477309476355, 'x11': 0.9534645082988706, 'x12': 0.7906858738641013, 'x13': 0.8369847039523328, 'x14': 0.0386018792195711, 'x15': 0.7946887168532256, 'x16': 0.9456743166010096, 'x17': 0.8095390896319109, 'x18': 0.2219409283824384, 'x19': 0.8104598961346908, 'x20': 0.2798373562279436, 'x21': 0.918146823396196, 'x22': 0.1446255533830406, 'x23': 0.7845967489099601, 'x24': 0.1831248778743961, 'x25': 0.8751407440913985, 'x26': 0.9907563309754152, 'x27': 0.5116449598873326, 'x28': 0.5951953029032069, 'x29': 0.2911526561670458, 'problem': 'zdt2'}",5.114768334000473,0.865,6.071
"{'x0': 0.4154941517485458, 'x1': 0.5426152211638051, 'x2': 0.9980120296308496, 'x3': 0.6952143276643263, 'x4': 0.5489590265600817, 'x5': 0.6762964493119047, 'x6': 0.5365640181222541, 'x7': 0.1351488032818473, 'x8': 0.8415240565098878, 'x9': 0.7236366617385315, 'x10': 0.3994871247705933, 'x11': 0.991539871135315, 'x12': 0.6081013419256347, 'x13': 0.4249935776568215, 'x14': 0.97156865058509, 'x15': 0.5154349159630738, 'x16': 0.6437023067783424, 'x17': 0.1786593312099934, 'x18': 0.2822592429583695, 'x19': 0.1075827449458893, 'x20': 0.5176751284026383, 'x21': 0.0040257851146283, 'x22': 0.7437634123996515, 'x23': 0.4069401397895402, 'x24': 0.3867283984823393, 'x25': 0.302107470366047, 'x26': 0.3216276725172285, 'x27': 0.4871845930656523, 'x28': 0.9829253057382024, 'x29': 0.6088671156459178, 'problem': 'zdt2'}",5.114747124000132,0.415,5.807
"{'x0': 0.8276024339102098, 'x1': 0.5862786360435238, 'x2': 0.7668262885008733, 'x3': 0.4161290905256085, 'x4': 0.244084001569402, 'x5': 0.0237507380233185, 'x6': 0.6332034472330833, 'x7': 0.6293218321940092, 'x8': 0.857131408364246, 'x9': 0.8915020127951164, 'x10': 0.4645830120896943, 'x11': 0.8777405963545746, 'x12': 0.8831332226160123, 'x13': 0.9961059237946546, 'x14': 0.6306158297344925, 'x15': 0.7803055436492359, 'x16': 0.0848462472120162, 'x17': 0.601702433573198, 'x18': 0.7663061133756712, 'x19': 0.3732488275163447, 'x20': 0.4639737853110303, 'x21': 0.029787379184929, 'x22': 0.4044744834283551, 'x23': 0.6589368537340781, 'x24': 0.3414945905225128, 'x25': 0.6471089341027151, 'x26': 0.8346970801626423, 'x27': 0.5993526099782335, 'x28': 0.7567341730761977, 'x29': 0.8134326502542669, 'problem': 'zdt2'}",5.11481432400069,0.828,6.185
