candidate_evaluations,hypervolume_contributions
"[{'F1': 12.5, 'Latency': 24.0}, {'F1': 43.0, 'Latency': 25.5}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 15.0, 'Latency': 26.5}, {'F1': 14.0, 'Latency': 23.5}, {'F1': 10.5, 'Latency': 22.0}, {'F1': 12.5, 'Latency': 24.0}, {'F1': 9.0, 'Latency': 20.5}, {'F1': 11.0, 'Latency': 23.5}, {'F1': 10.0, 'Latency': 21.5}]","[0.0, 0.0, 0.015953471280707898, 0.0, 0.0, 0.00569513809314226, 0.0, 0.026410774369870715, 0.0008533851364824763, 0.011310688225645293]"
"[{'F1': 12.5, 'Latency': 24.0}, {'F1': 43.0, 'Latency': 25.5}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 15.0, 'Latency': 26.5}, {'F1': 14.0, 'Latency': 23.5}, {'F1': 10.5, 'Latency': 22.0}, {'F1': 12.5, 'Latency': 24.0}, {'F1': 9.0, 'Latency': 20.5}, {'F1': 11.0, 'Latency': 23.5}, {'F1': 10.0, 'Latency': 21.5}]","[0.0, 0.0, 0.015953471280707898, 0.0, 0.0, 0.00569513809314226, 0.0, 0.026410774369870715, 0.0008533851364824763, 0.011310688225645293]"
"[{'F1': 12.5, 'Latency': 24.0}, {'F1': 43.0, 'Latency': 25.5}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 15.0, 'Latency': 26.5}, {'F1': 14.0, 'Latency': 23.5}, {'F1': 10.5, 'Latency': 22.0}, {'F1': 12.5, 'Latency': 24.0}, {'F1': 9.0, 'Latency': 20.5}, {'F1': 11.0, 'Latency': 23.5}, {'F1': 10.0, 'Latency': 21.5}]","[0.0, 0.0, 0.015953471280707898, 0.0, 0.0, 0.00569513809314226, 0.0, 0.026410774369870715, 0.0008533851364824763, 0.011310688225645293]"
"[{'F1': 12.5, 'Latency': 24.0}, {'F1': 43.0, 'Latency': 25.5}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 15.0, 'Latency': 26.5}, {'F1': 14.0, 'Latency': 23.5}, {'F1': 10.5, 'Latency': 22.0}, {'F1': 12.5, 'Latency': 24.0}, {'F1': 9.0, 'Latency': 20.5}, {'F1': 11.0, 'Latency': 23.5}, {'F1': 10.0, 'Latency': 21.5}]","[0.0, 0.0, 0.015953471280707898, 0.0, 0.0, 0.00569513809314226, 0.0, 0.026410774369870715, 0.0008533851364824763, 0.011310688225645293]"
"[{'F1': 14.5, 'Latency': 22.0}, {'F1': 19.0, 'Latency': 16.5}, {'F1': 16.0, 'Latency': 24.0}, {'F1': 20.5, 'Latency': 19.0}, {'F1': 10.5, 'Latency': 25.0}, {'F1': 19.0, 'Latency': 15.0}, {'F1': 14.0, 'Latency': 12.0}, {'F1': 17.0, 'Latency': 18.0}, {'F1': 22.0, 'Latency': 20.0}, {'F1': 13.0, 'Latency': 24.0}, {'F1': 15.5, 'Latency': 11.0}, {'F1': 16.0, 'Latency': 12.5}, {'F1': 36.5, 'Latency': 20.0}, {'F1': 12.5, 'Latency': 24.0}, {'F1': 30.0, 'Latency': 19.0}, {'F1': 18.5, 'Latency': 19.0}, {'F1': 12.5, 'Latency': 22.0}, {'F1': 11.0, 'Latency': 26.5}, {'F1': 10.5, 'Latency': 24.0}, {'F1': 14.0, 'Latency': 25.5}, {'F1': 14.27, 'Latency': 12.5}, {'F1': 18.75, 'Latency': 21.1}, {'F1': 22.34, 'Latency': 15.4}, {'F1': 16.5, 'Latency': 14.3}, {'F1': 20.15, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0001227813760575902, 0.0, 0.010431729363994391, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009186126490030588, 0.0, 0.00753973513811923, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 14.5, 'Latency': 22.0}, {'F1': 19.0, 'Latency': 16.5}, {'F1': 16.0, 'Latency': 24.0}, {'F1': 20.5, 'Latency': 19.0}, {'F1': 10.5, 'Latency': 25.0}, {'F1': 19.0, 'Latency': 15.0}, {'F1': 14.0, 'Latency': 12.0}, {'F1': 17.0, 'Latency': 18.0}, {'F1': 22.0, 'Latency': 20.0}, {'F1': 13.0, 'Latency': 24.0}, {'F1': 15.5, 'Latency': 11.0}, {'F1': 16.0, 'Latency': 12.5}, {'F1': 36.5, 'Latency': 20.0}, {'F1': 12.5, 'Latency': 24.0}, {'F1': 30.0, 'Latency': 19.0}, {'F1': 18.5, 'Latency': 19.0}, {'F1': 12.5, 'Latency': 22.0}, {'F1': 11.0, 'Latency': 26.5}, {'F1': 10.5, 'Latency': 24.0}, {'F1': 14.0, 'Latency': 25.5}, {'F1': 14.27, 'Latency': 12.5}, {'F1': 18.75, 'Latency': 21.1}, {'F1': 22.34, 'Latency': 15.4}, {'F1': 16.5, 'Latency': 14.3}, {'F1': 20.15, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0001227813760575902, 0.0, 0.010431729363994391, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009186126490030588, 0.0, 0.00753973513811923, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 14.5, 'Latency': 22.0}, {'F1': 19.0, 'Latency': 16.5}, {'F1': 16.0, 'Latency': 24.0}, {'F1': 20.5, 'Latency': 19.0}, {'F1': 10.5, 'Latency': 25.0}, {'F1': 19.0, 'Latency': 15.0}, {'F1': 14.0, 'Latency': 12.0}, {'F1': 17.0, 'Latency': 18.0}, {'F1': 22.0, 'Latency': 20.0}, {'F1': 13.0, 'Latency': 24.0}, {'F1': 15.5, 'Latency': 11.0}, {'F1': 16.0, 'Latency': 12.5}, {'F1': 36.5, 'Latency': 20.0}, {'F1': 12.5, 'Latency': 24.0}, {'F1': 30.0, 'Latency': 19.0}, {'F1': 18.5, 'Latency': 19.0}, {'F1': 12.5, 'Latency': 22.0}, {'F1': 11.0, 'Latency': 26.5}, {'F1': 10.5, 'Latency': 24.0}, {'F1': 14.0, 'Latency': 25.5}, {'F1': 14.27, 'Latency': 12.5}, {'F1': 18.75, 'Latency': 21.1}, {'F1': 22.34, 'Latency': 15.4}, {'F1': 16.5, 'Latency': 14.3}, {'F1': 20.15, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0001227813760575902, 0.0, 0.010431729363994391, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009186126490030588, 0.0, 0.00753973513811923, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 14.5, 'Latency': 22.0}, {'F1': 19.0, 'Latency': 16.5}, {'F1': 16.0, 'Latency': 24.0}, {'F1': 20.5, 'Latency': 19.0}, {'F1': 10.5, 'Latency': 25.0}, {'F1': 19.0, 'Latency': 15.0}, {'F1': 14.0, 'Latency': 12.0}, {'F1': 17.0, 'Latency': 18.0}, {'F1': 22.0, 'Latency': 20.0}, {'F1': 13.0, 'Latency': 24.0}, {'F1': 15.5, 'Latency': 11.0}, {'F1': 16.0, 'Latency': 12.5}, {'F1': 36.5, 'Latency': 20.0}, {'F1': 12.5, 'Latency': 24.0}, {'F1': 30.0, 'Latency': 19.0}, {'F1': 18.5, 'Latency': 19.0}, {'F1': 12.5, 'Latency': 22.0}, {'F1': 11.0, 'Latency': 26.5}, {'F1': 10.5, 'Latency': 24.0}, {'F1': 14.0, 'Latency': 25.5}, {'F1': 14.27, 'Latency': 12.5}, {'F1': 18.75, 'Latency': 21.1}, {'F1': 22.34, 'Latency': 15.4}, {'F1': 16.5, 'Latency': 14.3}, {'F1': 20.15, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0001227813760575902, 0.0, 0.010431729363994391, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0009186126490030588, 0.0, 0.00753973513811923, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 16.5, 'Latency': 15.0}, {'F1': 10.5, 'Latency': 12.0}, {'F1': 23.5, 'Latency': 20.5}, {'F1': 5.0, 'Latency': 8.0}, {'F1': 18.0, 'Latency': 22.0}, {'F1': 15.77, 'Latency': 13.98}, {'F1': 19.77, 'Latency': 17.42}, {'F1': 11.03, 'Latency': 21.44}, {'F1': 24.21, 'Latency': 24.71}, {'F1': 11.9, 'Latency': 23.18}, {'F1': 20.0, 'Latency': 20.0}, {'F1': 12.5, 'Latency': 23.0}, {'F1': 21.0, 'Latency': 19.0}, {'F1': 15.0, 'Latency': 11.0}, {'F1': 22.0, 'Latency': 22.5}, {'F1': 21.75, 'Latency': 21.12}, {'F1': 19.67, 'Latency': 18.9}, {'F1': 16.44, 'Latency': 20.0}, {'F1': 22.11, 'Latency': 25.3}, {'F1': 17.29, 'Latency': 19.55}, {'F1': 19.44, 'Latency': 22.18}, {'F1': 24.11, 'Latency': 15.84}, {'F1': 15.99, 'Latency': 11.56}, {'F1': 18.35, 'Latency': 20.78}, {'F1': 22.1, 'Latency': 16.99}]","[0.0, 0.03840332853010042, 0.0, 0.29168771900913515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0028540075886476224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 16.5, 'Latency': 15.0}, {'F1': 10.5, 'Latency': 12.0}, {'F1': 23.5, 'Latency': 20.5}, {'F1': 5.0, 'Latency': 8.0}, {'F1': 18.0, 'Latency': 22.0}, {'F1': 15.77, 'Latency': 13.98}, {'F1': 19.77, 'Latency': 17.42}, {'F1': 11.03, 'Latency': 21.44}, {'F1': 24.21, 'Latency': 24.71}, {'F1': 11.9, 'Latency': 23.18}, {'F1': 20.0, 'Latency': 20.0}, {'F1': 12.5, 'Latency': 23.0}, {'F1': 21.0, 'Latency': 19.0}, {'F1': 15.0, 'Latency': 11.0}, {'F1': 22.0, 'Latency': 22.5}, {'F1': 21.75, 'Latency': 21.12}, {'F1': 19.67, 'Latency': 18.9}, {'F1': 16.44, 'Latency': 20.0}, {'F1': 22.11, 'Latency': 25.3}, {'F1': 17.29, 'Latency': 19.55}, {'F1': 19.44, 'Latency': 22.18}, {'F1': 24.11, 'Latency': 15.84}, {'F1': 15.99, 'Latency': 11.56}, {'F1': 18.35, 'Latency': 20.78}, {'F1': 22.1, 'Latency': 16.99}]","[0.0, 0.03840332853010042, 0.0, 0.29168771900913515, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0028540075886476224, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
