candidate_evaluations,hypervolume_contributions
"[{'F1': 11.0, 'Latency': 25.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 12.0, 'Latency': 24.0}, {'F1': 10.0, 'Latency': 21.0}, {'F1': 12.5, 'Latency': 25.0}, {'F1': 9.0, 'Latency': 24.0}, {'F1': 11.5, 'Latency': 26.5}, {'F1': 10.8, 'Latency': 23.5}, {'F1': 12.0, 'Latency': 22.5}, {'F1': 9.5, 'Latency': 25.0}, {'F1': 11.0, 'Latency': 24.0}, {'F1': 10.5, 'Latency': 30.0}, {'F1': 12.0, 'Latency': 23.5}, {'F1': 10.0, 'Latency': 26.0}, {'F1': 10.5, 'Latency': 25.5}, {'F1': 9.6, 'Latency': 27.0}, {'F1': 12.1, 'Latency': 21.0}, {'F1': 11.0, 'Latency': 24.0}, {'F1': 10.0, 'Latency': 23.5}, {'F1': 8.5, 'Latency': 25.0}, {'F1': 9.5, 'Latency': 20.0}, {'F1': 7.0, 'Latency': 30.0}, {'F1': 10.0, 'Latency': 22.5}, {'F1': 8.0, 'Latency': 21.0}]","[0.0, 0.10030403109930619, 0.0, 0.0, 0.04249955535076477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02576748458740563, 0.0, 0.0, 0.0, 0.10970633757136761, 0.057224475920373274, 0.0, 0.0638594814385336]"
"[{'F1': 11.0, 'Latency': 25.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 12.0, 'Latency': 24.0}, {'F1': 10.0, 'Latency': 21.0}, {'F1': 12.5, 'Latency': 25.0}, {'F1': 9.0, 'Latency': 24.0}, {'F1': 11.5, 'Latency': 26.5}, {'F1': 10.8, 'Latency': 23.5}, {'F1': 12.0, 'Latency': 22.5}, {'F1': 9.5, 'Latency': 25.0}, {'F1': 11.0, 'Latency': 24.0}, {'F1': 10.5, 'Latency': 30.0}, {'F1': 12.0, 'Latency': 23.5}, {'F1': 10.0, 'Latency': 26.0}, {'F1': 10.5, 'Latency': 25.5}, {'F1': 9.6, 'Latency': 27.0}, {'F1': 12.1, 'Latency': 21.0}, {'F1': 11.0, 'Latency': 24.0}, {'F1': 10.0, 'Latency': 23.5}, {'F1': 8.5, 'Latency': 25.0}, {'F1': 9.5, 'Latency': 20.0}, {'F1': 7.0, 'Latency': 30.0}, {'F1': 10.0, 'Latency': 22.5}, {'F1': 8.0, 'Latency': 21.0}]","[0.0, 0.10030403109930619, 0.0, 0.0, 0.04249955535076477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02576748458740563, 0.0, 0.0, 0.0, 0.10970633757136761, 0.057224475920373274, 0.0, 0.0638594814385336]"
"[{'F1': 11.0, 'Latency': 25.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 12.0, 'Latency': 24.0}, {'F1': 10.0, 'Latency': 21.0}, {'F1': 12.5, 'Latency': 25.0}, {'F1': 9.0, 'Latency': 24.0}, {'F1': 11.5, 'Latency': 26.5}, {'F1': 10.8, 'Latency': 23.5}, {'F1': 12.0, 'Latency': 22.5}, {'F1': 9.5, 'Latency': 25.0}, {'F1': 11.0, 'Latency': 24.0}, {'F1': 10.5, 'Latency': 30.0}, {'F1': 12.0, 'Latency': 23.5}, {'F1': 10.0, 'Latency': 26.0}, {'F1': 10.5, 'Latency': 25.5}, {'F1': 9.6, 'Latency': 27.0}, {'F1': 12.1, 'Latency': 21.0}, {'F1': 11.0, 'Latency': 24.0}, {'F1': 10.0, 'Latency': 23.5}, {'F1': 8.5, 'Latency': 25.0}, {'F1': 9.5, 'Latency': 20.0}, {'F1': 7.0, 'Latency': 30.0}, {'F1': 10.0, 'Latency': 22.5}, {'F1': 8.0, 'Latency': 21.0}]","[0.0, 0.10030403109930619, 0.0, 0.0, 0.04249955535076477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02576748458740563, 0.0, 0.0, 0.0, 0.10970633757136761, 0.057224475920373274, 0.0, 0.0638594814385336]"
"[{'F1': 11.0, 'Latency': 25.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 12.0, 'Latency': 24.0}, {'F1': 10.0, 'Latency': 21.0}, {'F1': 12.5, 'Latency': 25.0}, {'F1': 9.0, 'Latency': 24.0}, {'F1': 11.5, 'Latency': 26.5}, {'F1': 10.8, 'Latency': 23.5}, {'F1': 12.0, 'Latency': 22.5}, {'F1': 9.5, 'Latency': 25.0}, {'F1': 11.0, 'Latency': 24.0}, {'F1': 10.5, 'Latency': 30.0}, {'F1': 12.0, 'Latency': 23.5}, {'F1': 10.0, 'Latency': 26.0}, {'F1': 10.5, 'Latency': 25.5}, {'F1': 9.6, 'Latency': 27.0}, {'F1': 12.1, 'Latency': 21.0}, {'F1': 11.0, 'Latency': 24.0}, {'F1': 10.0, 'Latency': 23.5}, {'F1': 8.5, 'Latency': 25.0}, {'F1': 9.5, 'Latency': 20.0}, {'F1': 7.0, 'Latency': 30.0}, {'F1': 10.0, 'Latency': 22.5}, {'F1': 8.0, 'Latency': 21.0}]","[0.0, 0.10030403109930619, 0.0, 0.0, 0.04249955535076477, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.02576748458740563, 0.0, 0.0, 0.0, 0.10970633757136761, 0.057224475920373274, 0.0, 0.0638594814385336]"
"[{'F1': 10.0, 'Latency': 19.5}, {'F1': 11.0, 'Latency': 18.0}, {'F1': 12.0, 'Latency': 20.0}, {'F1': 9.5, 'Latency': 21.0}, {'F1': 10.5, 'Latency': 17.0}, {'F1': 10.5, 'Latency': 18.0}, {'F1': 12.0, 'Latency': 19.5}, {'F1': 13.0, 'Latency': 20.0}, {'F1': 11.0, 'Latency': 17.5}, {'F1': 9.5, 'Latency': 21.0}, {'F1': 10.56, 'Latency': 21.12}, {'F1': 12.34, 'Latency': 18.25}, {'F1': 8.72, 'Latency': 30.15}, {'F1': 9.9, 'Latency': 19.45}, {'F1': 11.5, 'Latency': 25.8}, {'F1': 11.5, 'Latency': 19.5}, {'F1': 12.0, 'Latency': 20.5}, {'F1': 9.5, 'Latency': 25.0}, {'F1': 14.0, 'Latency': 15.0}, {'F1': 10.5, 'Latency': 22.0}, {'F1': 10.5, 'Latency': 18.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 9.5, 'Latency': 19.5}, {'F1': 11.0, 'Latency': 18.5}, {'F1': 12.5, 'Latency': 21.0}]","[0.0070789670037381125, 0.0, 0.0, 0.0050048727793652326, 0.009169586003147323, 0.0, 0.0, 0.0, 0.0, 0.0050048727793652326, 0.0, 0.0, 0.0, 0.008901067907080007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00549546807701029, 0.015215710686195427, 0.0, 0.0]"
"[{'F1': 10.0, 'Latency': 19.5}, {'F1': 11.0, 'Latency': 18.0}, {'F1': 12.0, 'Latency': 20.0}, {'F1': 9.5, 'Latency': 21.0}, {'F1': 10.5, 'Latency': 17.0}, {'F1': 10.5, 'Latency': 18.0}, {'F1': 12.0, 'Latency': 19.5}, {'F1': 13.0, 'Latency': 20.0}, {'F1': 11.0, 'Latency': 17.5}, {'F1': 9.5, 'Latency': 21.0}, {'F1': 10.56, 'Latency': 21.12}, {'F1': 12.34, 'Latency': 18.25}, {'F1': 8.72, 'Latency': 30.15}, {'F1': 9.9, 'Latency': 19.45}, {'F1': 11.5, 'Latency': 25.8}, {'F1': 11.5, 'Latency': 19.5}, {'F1': 12.0, 'Latency': 20.5}, {'F1': 9.5, 'Latency': 25.0}, {'F1': 14.0, 'Latency': 15.0}, {'F1': 10.5, 'Latency': 22.0}, {'F1': 10.5, 'Latency': 18.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 9.5, 'Latency': 19.5}, {'F1': 11.0, 'Latency': 18.5}, {'F1': 12.5, 'Latency': 21.0}]","[0.0070789670037381125, 0.0, 0.0, 0.0050048727793652326, 0.009169586003147323, 0.0, 0.0, 0.0, 0.0, 0.0050048727793652326, 0.0, 0.0, 0.0, 0.008901067907080007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00549546807701029, 0.015215710686195427, 0.0, 0.0]"
"[{'F1': 10.0, 'Latency': 19.5}, {'F1': 11.0, 'Latency': 18.0}, {'F1': 12.0, 'Latency': 20.0}, {'F1': 9.5, 'Latency': 21.0}, {'F1': 10.5, 'Latency': 17.0}, {'F1': 10.5, 'Latency': 18.0}, {'F1': 12.0, 'Latency': 19.5}, {'F1': 13.0, 'Latency': 20.0}, {'F1': 11.0, 'Latency': 17.5}, {'F1': 9.5, 'Latency': 21.0}, {'F1': 10.56, 'Latency': 21.12}, {'F1': 12.34, 'Latency': 18.25}, {'F1': 8.72, 'Latency': 30.15}, {'F1': 9.9, 'Latency': 19.45}, {'F1': 11.5, 'Latency': 25.8}, {'F1': 11.5, 'Latency': 19.5}, {'F1': 12.0, 'Latency': 20.5}, {'F1': 9.5, 'Latency': 25.0}, {'F1': 14.0, 'Latency': 15.0}, {'F1': 10.5, 'Latency': 22.0}, {'F1': 10.5, 'Latency': 18.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 9.5, 'Latency': 19.5}, {'F1': 11.0, 'Latency': 18.5}, {'F1': 12.5, 'Latency': 21.0}]","[0.0070789670037381125, 0.0, 0.0, 0.0050048727793652326, 0.009169586003147323, 0.0, 0.0, 0.0, 0.0, 0.0050048727793652326, 0.0, 0.0, 0.0, 0.008901067907080007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00549546807701029, 0.015215710686195427, 0.0, 0.0]"
"[{'F1': 10.0, 'Latency': 19.5}, {'F1': 11.0, 'Latency': 18.0}, {'F1': 12.0, 'Latency': 20.0}, {'F1': 9.5, 'Latency': 21.0}, {'F1': 10.5, 'Latency': 17.0}, {'F1': 10.5, 'Latency': 18.0}, {'F1': 12.0, 'Latency': 19.5}, {'F1': 13.0, 'Latency': 20.0}, {'F1': 11.0, 'Latency': 17.5}, {'F1': 9.5, 'Latency': 21.0}, {'F1': 10.56, 'Latency': 21.12}, {'F1': 12.34, 'Latency': 18.25}, {'F1': 8.72, 'Latency': 30.15}, {'F1': 9.9, 'Latency': 19.45}, {'F1': 11.5, 'Latency': 25.8}, {'F1': 11.5, 'Latency': 19.5}, {'F1': 12.0, 'Latency': 20.5}, {'F1': 9.5, 'Latency': 25.0}, {'F1': 14.0, 'Latency': 15.0}, {'F1': 10.5, 'Latency': 22.0}, {'F1': 10.5, 'Latency': 18.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 9.5, 'Latency': 19.5}, {'F1': 11.0, 'Latency': 18.5}, {'F1': 12.5, 'Latency': 21.0}]","[0.0070789670037381125, 0.0, 0.0, 0.0050048727793652326, 0.009169586003147323, 0.0, 0.0, 0.0, 0.0, 0.0050048727793652326, 0.0, 0.0, 0.0, 0.008901067907080007, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00549546807701029, 0.015215710686195427, 0.0, 0.0]"
"[{'F1': 12.5, 'Latency': 19.0}, {'F1': 11.0, 'Latency': 15.5}, {'F1': 9.5, 'Latency': 20.0}, {'F1': 10.2, 'Latency': 22.5}, {'F1': 8.8, 'Latency': 25.0}, {'F1': 10.44, 'Latency': 17.48}, {'F1': 8.54, 'Latency': 28.46}, {'F1': 13.69, 'Latency': 11.5}, {'F1': 24.75, 'Latency': 14.03}, {'F1': 7.7, 'Latency': 33.29}, {'F1': 15.75, 'Latency': 18.5}, {'F1': 5.0, 'Latency': 10.0}, {'F1': 14.5, 'Latency': 17.0}, {'F1': 11.0, 'Latency': 20.0}, {'F1': 8.5, 'Latency': 15.0}, {'F1': 12.0, 'Latency': 20.0}, {'F1': 9.0, 'Latency': 25.0}, {'F1': 15.0, 'Latency': 18.0}, {'F1': 14.0, 'Latency': 19.0}, {'F1': 10.5, 'Latency': 21.0}, {'F1': 10.44, 'Latency': 17.48}, {'F1': 20.37, 'Latency': 18.04}, {'F1': 12.18, 'Latency': 12.18}, {'F1': 11.58, 'Latency': 17.32}, {'F1': 14.03, 'Latency': 14.03}]","[0.0, 0.006680947156006312, 0.0021897248340339015, 0.0, 0.0, 1.2419963766330255e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2423865544265722, 0.0, 0.0, 0.0279776880274738, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2419963766330255e-06, 0.0, 0.010466576873998656, 0.0, 0.0]"
"[{'F1': 12.5, 'Latency': 19.0}, {'F1': 11.0, 'Latency': 15.5}, {'F1': 9.5, 'Latency': 20.0}, {'F1': 10.2, 'Latency': 22.5}, {'F1': 8.8, 'Latency': 25.0}, {'F1': 10.44, 'Latency': 17.48}, {'F1': 8.54, 'Latency': 28.46}, {'F1': 13.69, 'Latency': 11.5}, {'F1': 24.75, 'Latency': 14.03}, {'F1': 7.7, 'Latency': 33.29}, {'F1': 15.75, 'Latency': 18.5}, {'F1': 5.0, 'Latency': 10.0}, {'F1': 14.5, 'Latency': 17.0}, {'F1': 11.0, 'Latency': 20.0}, {'F1': 8.5, 'Latency': 15.0}, {'F1': 12.0, 'Latency': 20.0}, {'F1': 9.0, 'Latency': 25.0}, {'F1': 15.0, 'Latency': 18.0}, {'F1': 14.0, 'Latency': 19.0}, {'F1': 10.5, 'Latency': 21.0}, {'F1': 10.44, 'Latency': 17.48}, {'F1': 20.37, 'Latency': 18.04}, {'F1': 12.18, 'Latency': 12.18}, {'F1': 11.58, 'Latency': 17.32}, {'F1': 14.03, 'Latency': 14.03}]","[0.0, 0.006680947156006312, 0.0021897248340339015, 0.0, 0.0, 1.2419963766330255e-06, 0.0, 0.0, 0.0, 0.0, 0.0, 0.2423865544265722, 0.0, 0.0, 0.0279776880274738, 0.0, 0.0, 0.0, 0.0, 0.0, 1.2419963766330255e-06, 0.0, 0.010466576873998656, 0.0, 0.0]"
