configs,runtime_traj,F1,F2
"{'x0': 0.5, 'x1': 0.5, 'x2': 0.5, 'x3': 0.5, 'problem': 'welded_beam'}",5.112103442000034,0.312,35.123
"{'x0': 0.4547010522213721, 'x1': 0.8326320323149597, 'x2': 0.0690513408736042, 'x3': 0.3194472510397673, 'problem': 'welded_beam'}",5.11208236199991,0.206,20871.737
"{'x0': 0.4851871929759633, 'x1': 0.2982616313651307, 'x2': 0.2124262739922225, 'x3': 0.166746837969808, 'problem': 'welded_beam'}",5.112094251999906,0.102,1373.383
"{'x0': 0.1762213066051411, 'x1': 0.3185452432219371, 'x2': 0.3490676632113582, 'x3': 0.9992508603400948, 'problem': 'welded_beam'}",5.112110701999882,0.251,51.65
"{'x0': 0.5066846142238558, 'x1': 0.2370594899692707, 'x2': 0.3892532123452717, 'x3': 0.4727371361363963, 'problem': 'welded_beam'}",5.112153821999982,0.193,78.733
"{'x0': 0.8569679300356892, 'x1': 0.9737427100419668, 'x2': 0.4593411615050131, 'x3': 0.9523800798479476, 'problem': 'welded_beam'}",5.112064632000056,1.105,23.783
"{'x0': 0.456999189044563, 'x1': 0.9244771851038424, 'x2': 0.8843779857073643, 'x3': 0.0908425359373984, 'problem': 'welded_beam'}",5.112148131999902,0.271,34.936
"{'x0': 0.4553655200041342, 'x1': 0.8086086697963959, 'x2': 0.8278239540993878, 'x3': 0.5231105620516908, 'problem': 'welded_beam'}",5.112132721999842,0.494,7.397
"{'x0': 0.1000869470874845, 'x1': 0.7008267271590665, 'x2': 0.4954821142245852, 'x3': 0.5370109866459574, 'problem': 'welded_beam'}",5.112125281999852,0.196,33.605
"{'x0': 0.2142623470150187, 'x1': 0.3801995708087384, 'x2': 0.7568975107185656, 'x3': 0.0290827555957817, 'problem': 'welded_beam'}",5.112141381999891,0.035,174.071
"{'x0': 0.0429362962003644, 'x1': 0.3219523153772263, 'x2': 0.2812510802243005, 'x3': 0.4547386182331655, 'problem': 'welded_beam'}",10.44343942799992,0.089,216.985
"{'x0': 0.0411566014638643, 'x1': 0.157298310746122, 'x2': 0.2629877478251547, 'x3': 0.7266622816665879, 'problem': 'welded_beam'}",10.443424198000002,0.13,166.087
"{'x0': 0.0131127489119439, 'x1': 0.2983552982508335, 'x2': 0.2555970486495087, 'x3': 0.0679387321896023, 'problem': 'welded_beam'}",10.443432507999889,0.012,1935.036
"{'x0': 0.2408068715061282, 'x1': 0.4014785561608802, 'x2': 0.2471517377435242, 'x3': 0.0476040113512823, 'problem': 'welded_beam'}",10.443451017999903,0.034,3054.496
"{'x0': 0.0254147245234617, 'x1': 0.016688547035887, 'x2': 0.276018647653926, 'x3': 0.5730402394706257, 'problem': 'welded_beam'}",10.443457067000054,0.107,182.169
"{'x0': 0.1934942324519628, 'x1': 0.4042393445392308, 'x2': 0.2960509121295391, 'x3': 0.1667790544994308, 'problem': 'welded_beam'}",10.44341142799999,0.051,507.263
"{'x0': 0.0001783900695188, 'x1': 0.4542183450009193, 'x2': 0.2714661271164577, 'x3': 0.2531266096275673, 'problem': 'welded_beam'}",10.443463226999938,0.048,433.5
"{'x0': 0.0771133649653617, 'x1': 0.1079812909159293, 'x2': 0.2557388113821081, 'x3': 0.1088455972339694, 'problem': 'welded_beam'}",10.443470086999923,0.02,1205.795
"{'x0': 0.1523721308004413, 'x1': 0.3341425132329952, 'x2': 0.2488122209362613, 'x3': 0.4319107441893598, 'problem': 'welded_beam'}",10.44347599699995,0.083,329.963
"{'x0': 0.2228116574951044, 'x1': 0.5559922790194204, 'x2': 0.2677414972751049, 'x3': 0.4544758229462201, 'problem': 'welded_beam'}",10.443481577000057,0.116,251.661
"{'x0': 0.3183512891851106, 'x1': 0.0150946601900272, 'x2': 0.7957735674630813, 'x3': 0.0951268533868724, 'problem': 'welded_beam'}",15.773051850999993,0.053,45.793
"{'x0': 0.163647490811069, 'x1': 0.3340786206809514, 'x2': 0.4733159178801346, 'x3': 0.0949975158103689, 'problem': 'welded_beam'}",15.771138519000033,0.041,217.926
"{'x0': 0.5965861626955683, 'x1': 0.131147475901409, 'x2': 0.812956496735747, 'x3': 0.0010624364231801, 'problem': 'welded_beam'}",15.773059620999902,0.052,3845.645
"{'x0': 0.3009991329452276, 'x1': 0.1295228888533863, 'x2': 0.8264721208155945, 'x3': 0.0135825329933083, 'problem': 'welded_beam'}",15.773069221000014,0.021,286.292
"{'x0': 0.1856621446766528, 'x1': 0.2017308472050831, 'x2': 0.4387690074552769, 'x3': 0.3274062296111313, 'problem': 'welded_beam'}",15.773075600999846,0.106,79.374
"{'x0': 0.3448849760680663, 'x1': 0.2296248444804758, 'x2': 0.859822153041722, 'x3': 0.0018711386875942, 'problem': 'welded_beam'}",15.773081821000003,0.031,1845.62
