configs,runtime_traj,F1,F2
"{'x0': 0.7616515403548016, 'x1': 0.1879786394841536, 'x2': 0.5900227914924996, 'x3': 0.9670531765556564, 'x4': 0.5957078875198213, 'x5': 0.5623999621505718, 'x6': 0.5225178383250239, 'x7': 0.4902414984985498, 'x8': 0.8599598738561953, 'x9': 0.5026357504245074, 'problem': 'zdt4'}",5.102600367999912,0.762,43.714
"{'x0': 0.7888684189547797, 'x1': 0.8959148299505252, 'x2': 0.1736176380279738, 'x3': 0.2880064735239315, 'x4': 0.9033660787609584, 'x5': 0.2470282393890255, 'x6': 0.060182033913849, 'x7': 0.7990887372665988, 'x8': 0.1823288964475381, 'x9': 0.0847156135210893, 'problem': 'zdt4'}",10.104323159999694,0.789,105.12
"{'x0': 0.9830028943647974, 'x1': 0.3716718221744269, 'x2': 0.0767912000146068, 'x3': 0.0629609957533312, 'x4': 0.8874543030945511, 'x5': 0.4176067157901492, 'x6': 0.8063819888373004, 'x7': 0.0604419438540974, 'x8': 0.7764201986733162, 'x9': 0.452277324956569, 'problem': 'zdt4'}",15.10568091299865,0.983,67.493
"{'x0': 0.4792320186633617, 'x1': 0.9471581139647428, 'x2': 0.6089780649270511, 'x3': 0.4554880040913445, 'x4': 0.4247929748309267, 'x5': 0.7203859373736359, 'x6': 0.1522512719782206, 'x7': 0.3278099152022334, 'x8': 0.9292375657122754, 'x9': 0.8943574361777907, 'problem': 'zdt4'}",20.12024312699941,0.479,74.11
"{'x0': 0.8488028154261764, 'x1': 0.4975845639676914, 'x2': 0.738429035458695, 'x3': 0.8956271750945286, 'x4': 0.9110732274426376, 'x5': 0.7015662330402603, 'x6': 0.7947084447849392, 'x7': 0.3263193556203134, 'x8': 0.9025951686206336, 'x9': 0.5710147165480398, 'problem': 'zdt4'}",25.121735695998723,0.849,92.207
"{'x0': 0.9809252654602908, 'x1': 0.2974103556153864, 'x2': 0.5955529636294989, 'x3': 0.7772813764677713, 'x4': 0.6454463682505835, 'x5': 0.2324685205540818, 'x6': 0.1005271902552318, 'x7': 0.9181381277356933, 'x8': 0.6195338804925052, 'x9': 0.1013905383608263, 'problem': 'zdt4'}",30.12319040299917,0.981,98.038
"{'x0': 0.2910985720193544, 'x1': 0.5134927214893465, 'x2': 0.4532584242192147, 'x3': 0.1787397717907742, 'x4': 0.6994534091591968, 'x5': 0.2670470204280414, 'x6': 0.9849096989330642, 'x7': 0.8588646940273414, 'x8': 0.6535832897448974, 'x9': 0.7933021652429425, 'problem': 'zdt4'}",35.141743703999964,0.291,99.453
"{'x0': 0.983739689001694, 'x1': 0.695040141496942, 'x2': 0.3107772335718459, 'x3': 0.1593530776674679, 'x4': 0.039614211517297, 'x5': 0.2131362883305398, 'x6': 0.6046586307828294, 'x7': 0.6158507609758626, 'x8': 0.0057638351066894, 'x9': 0.5037958895586339, 'problem': 'zdt4'}",40.143240185998366,0.984,78.968
"{'x0': 0.1196247107176278, 'x1': 0.8605137939869985, 'x2': 0.1992257111646003, 'x3': 0.0528001571033591, 'x4': 0.2556973379524587, 'x5': 0.7296001197738627, 'x6': 0.1579458290343415, 'x7': 0.8878891187447928, 'x8': 0.6055739528836823, 'x9': 0.7587851455431491, 'problem': 'zdt4'}",45.14478837399838,0.12,121.804
"{'x0': 0.3337935551432359, 'x1': 0.6285641781798968, 'x2': 0.7226496252767808, 'x3': 0.142568701127876, 'x4': 0.7368956145935306, 'x5': 0.8799428329690906, 'x6': 0.4958365187041696, 'x7': 0.4220562422889974, 'x8': 0.1939981401363325, 'x9': 0.3142171952693141, 'problem': 'zdt4'}",50.16003223899861,0.334,107.921
"{'x0': 0.5941309790693141, 'x1': 0.2602719419520657, 'x2': 0.1065974413942878, 'x3': 0.1704338554568849, 'x4': 0.0364272094261581, 'x5': 0.2971565199490162, 'x6': 0.9140559874948992, 'x7': 0.0180028544477061, 'x8': 0.0736295110057811, 'x9': 0.0316243657262215, 'problem': 'zdt4'}",55.161657059999925,0.594,68.036
"{'x0': 0.7750959122248574, 'x1': 0.0148314865758706, 'x2': 0.592672328403698, 'x3': 0.1009901878009029, 'x4': 0.3619554049215481, 'x5': 0.7307288132233227, 'x6': 0.1612102594676314, 'x7': 0.4792499585288926, 'x8': 0.6446137616773179, 'x9': 0.401818094904356, 'problem': 'zdt4'}",60.16324732799876,0.775,73.377
"{'x0': 0.2389345088483798, 'x1': 0.7128740100446578, 'x2': 0.1095630999037546, 'x3': 0.848314211021433, 'x4': 0.4853501717104193, 'x5': 0.0332318268648169, 'x6': 0.9539238759272294, 'x7': 0.3670516646860726, 'x8': 0.8642114617716383, 'x9': 0.2547561637619268, 'problem': 'zdt4'}",65.18066956799885,0.239,84.989
"{'x0': 0.1078841101818365, 'x1': 0.4844640966303831, 'x2': 0.8952108893964589, 'x3': 0.6751642697701392, 'x4': 0.5001827597594319, 'x5': 0.3121584033518855, 'x6': 0.2838747733336449, 'x7': 0.1224057335673245, 'x8': 0.7948883664203106, 'x9': 0.007202576887152, 'problem': 'zdt4'}",70.18617909099885,0.108,88.372
"{'x0': 0.8269393242939092, 'x1': 0.7037245362623346, 'x2': 0.3267275799740415, 'x3': 0.8265857083043225, 'x4': 0.3921196480328305, 'x5': 0.3743929726876003, 'x6': 0.7065773646128944, 'x7': 0.4709194832081548, 'x8': 0.5777771074873191, 'x9': 0.0789422332486273, 'problem': 'zdt4'}",75.18744431899904,0.827,90.43
"{'x0': 0.9832745922471106, 'x1': 0.0183746480906656, 'x2': 0.5728373942559756, 'x3': 0.0196040603274384, 'x4': 0.6686963175239221, 'x5': 0.8629635398254344, 'x6': 0.6748514653155261, 'x7': 0.9471995715388744, 'x8': 0.5318918594511116, 'x9': 0.5795706052504076, 'problem': 'zdt4'}",80.20639215499978,0.983,51.442
"{'x0': 0.3368968811923594, 'x1': 0.8141860607440518, 'x2': 0.1913538459969722, 'x3': 0.1335248428871778, 'x4': 0.0527296718655133, 'x5': 0.618937327610174, 'x6': 0.6215965410365606, 'x7': 0.0057926289639634, 'x8': 0.7015969092691043, 'x9': 0.7444006234276257, 'problem': 'zdt4'}",85.20764982299988,0.337,102.032
"{'x0': 0.9900044270635788, 'x1': 0.7803236639487089, 'x2': 0.7389336430531119, 'x3': 0.771731966441104, 'x4': 0.9343202458137077, 'x5': 0.1682466516787568, 'x6': 0.5102783459649699, 'x7': 0.0228845712369506, 'x8': 0.9808245127088816, 'x9': 0.8221374924420402, 'problem': 'zdt4'}",90.20927252299953,0.99,89.767
"{'x0': 0.7111582629690061, 'x1': 0.57153167797054, 'x2': 0.2723755718408029, 'x3': 0.9928688656644592, 'x4': 0.2650571908050492, 'x5': 0.8362931269213509, 'x6': 0.6634462397920916, 'x7': 0.114433251182125, 'x8': 0.9315379070112776, 'x9': 0.3294514034965875, 'problem': 'zdt4'}",95.22933357699912,0.711,96.091
"{'x0': 0.831855184385941, 'x1': 0.1301945360263973, 'x2': 0.5008743824378749, 'x3': 0.2812765852843194, 'x4': 0.2068637276501799, 'x5': 0.980394183024045, 'x6': 0.5265726940333937, 'x7': 0.7928806939411326, 'x8': 0.943554709697278, 'x9': 0.2156519180690994, 'problem': 'zdt4'}",100.23057808799967,0.832,84.759
