candidate_evaluations,hypervolume_contributions
"[{'F1': 0.5, 'F2': 3.5}, {'F1': 0.3, 'F2': 3.4}, {'F1': 0.35, 'F2': 3.45}, {'F1': 0.4, 'F2': 3.55}, {'F1': 0.6, 'F2': 3.6}]","[0.0, 0.20721636160924117, 0.10061934442569209, 0.01565572398007753, 0.0]"
"[{'F1': 0.15, 'F2': 4.5}, {'F1': 0.5, 'F2': 3.5}, {'F1': 0.8, 'F2': 3.2}, {'F1': 0.3, 'F2': 3.7}, {'F1': 0.2, 'F2': 4.2}]","[0.02846717787833719, 0.0, 0.0, 0.0990461789735857, 0.08387499182227054]"
"[{'F1': 0.15, 'F2': 4.514}, {'F1': 0.7, 'F2': 3.1}, {'F1': 0.2, 'F2': 3.962}, {'F1': 0.05, 'F2': 4.664}, {'F1': 0.3, 'F2': 3.942}]","[0.014735900826175596, 0.0, 0.06405204892444316, 0.01538486989856036, 0.0]"
"[{'F1': 0.15, 'F2': 4.614}, {'F1': 0.75, 'F2': 3.098}, {'F1': 0.38, 'F2': 3.605}, {'F1': 0.01, 'F2': 4.614}, {'F1': 0.8, 'F2': 3.191}, {'F1': 0.2, 'F2': 3.942}, {'F1': 0.6, 'F2': 3.294}, {'F1': 0.4, 'F2': 3.585}, {'F1': 0.55, 'F2': 3.45}]","[0.01128332905602858, 0.0, 0.01578627048050074, 0.022785236855488944, 0.0, 0.040445172461398116]"
"[{'F1': 0.15, 'F2': 4.614}, {'F1': 0.75, 'F2': 3.098}, {'F1': 0.38, 'F2': 3.605}, {'F1': 0.01, 'F2': 4.614}, {'F1': 0.8, 'F2': 3.191}, {'F1': 0.2, 'F2': 3.942}, {'F1': 0.6, 'F2': 3.294}, {'F1': 0.4, 'F2': 3.585}, {'F1': 0.55, 'F2': 3.45}]","[0.01128332905602858, 0.0, 0.01578627048050074, 0.022785236855488944, 0.0, 0.040445172461398116]"
"[{'F1': 0.15, 'F2': 4.614}, {'F1': 0.75, 'F2': 3.098}, {'F1': 0.38, 'F2': 3.605}, {'F1': 0.01, 'F2': 4.614}, {'F1': 0.8, 'F2': 3.191}, {'F1': 0.2, 'F2': 3.942}, {'F1': 0.6, 'F2': 3.294}, {'F1': 0.4, 'F2': 3.585}, {'F1': 0.55, 'F2': 3.45}]","[0.01128332905602858, 0.0, 0.01578627048050074, 0.022785236855488944, 0.0, 0.040445172461398116]"
"[{'F1': 0.22, 'F2': 4.25}, {'F1': 0.05, 'F2': 4.87}, {'F1': 0.38, 'F2': 3.41}, {'F1': 0.15, 'F2': 4.42}, {'F1': 0.6, 'F2': 3.26}]","[0.010075187779910344, 0.01694862123423979, 0.012644110037225875, 0.008020049974058141, 0.0]"
"[{'F1': 0.1, 'F2': 4.614}, {'F1': 0.5, 'F2': 3.56}, {'F1': 0.25, 'F2': 4.026}, {'F1': 0.8, 'F2': 3.393}, {'F1': 0.33, 'F2': 3.76}]","[0.0, 0.0, 0.01162917310829581, 0.0, 0.008466038022839406]"
"[{'F1': 0.02, 'F2': 4.961}, {'F1': 0.15, 'F2': 4.283}, {'F1': 0.22, 'F2': 4.037}, {'F1': 0.35, 'F2': 3.772}, {'F1': 0.08, 'F2': 4.539}]","[0.008458646457014218, 0.015632831785370893, 0.011228069963681309, 0.0069235587666673926, 0.006027568808627981]"
"[{'F1': 0.18, 'F2': 4.257}, {'F1': 0.55, 'F2': 3.412}, {'F1': 0.38, 'F2': 3.785}, {'F1': 0.25, 'F2': 4.011}, {'F1': 0.45, 'F2': 3.653}, {'F1': 0.6, 'F2': 3.305}, {'F1': 0.11, 'F2': 4.483}, {'F1': 0.72, 'F2': 3.118}, {'F1': 0.48, 'F2': 3.497}]","[0.004066331205663243, 0.007583688101167496, 0.004206800569326763, 0.009638438311219577, 0.0, 0.0031450842351636865]"
