configs,runtime_traj,F1,F2
"{'x0': 0.5, 'x1': 0.5, 'x2': 0.5, 'x3': 0.5, 'x4': 0.5, 'x5': 0.5, 'x6': 0.5, 'x7': 0.5, 'x8': 0.5, 'x9': 0.5, 'x10': 0.5, 'x11': 0.5, 'x12': 0.5, 'x13': 0.5, 'x14': 0.5, 'x15': 0.5, 'x16': 0.5, 'x17': 0.5, 'x18': 0.5, 'x19': 0.5, 'x20': 0.5, 'x21': 0.5, 'x22': 0.5, 'x23': 0.5, 'x24': 0.5, 'x25': 0.5, 'x26': 0.5, 'x27': 0.5, 'x28': 0.5, 'x29': 0.5, 'problem': 'zdt1'}",5.114230672000304,0.5,3.842
"{'x0': 0.7340429696347311, 'x1': 0.5043868931613189, 'x2': 0.640364332564056, 'x3': 0.3997920777187144, 'x4': 0.971397651214524, 'x5': 0.3992014618504318, 'x6': 0.19401821305908, 'x7': 0.6812535355671672, 'x8': 0.4531698258951118, 'x9': 0.7038818157656254, 'x10': 0.6778443501212649, 'x11': 0.5711862915010029, 'x12': 0.4333667528204988, 'x13': 0.7180421762649241, 'x14': 0.9070783962814556, 'x15': 0.5148575064802305, 'x16': 0.4692010930848463, 'x17': 0.6796321284103066, 'x18': 0.0032636883353964, 'x19': 0.3965148684141295, 'x20': 0.7318931376466036, 'x21': 0.8638796017487235, 'x22': 0.0382016593167963, 'x23': 0.5877027950265935, 'x24': 0.4265565864231826, 'x25': 0.1720903268117185, 'x26': 0.0284795165563022, 'x27': 0.2866160192754476, 'x28': 0.608754102832726, 'x29': 0.6855344528676377, 'problem': 'zdt1'}",5.114257322000412,0.734,3.554
"{'x0': 0.040359629979555, 'x1': 0.6465394960178321, 'x2': 0.5981574221816082, 'x3': 0.8341555634765404, 'x4': 0.5863880505057937, 'x5': 0.3204258787213321, 'x6': 0.0811467023759087, 'x7': 0.4282276329904267, 'x8': 0.0562288781214489, 'x9': 0.0232782032369937, 'x10': 0.7355883628074417, 'x11': 0.8678331744756569, 'x12': 0.3534827890132617, 'x13': 0.2392958377386221, 'x14': 0.9334035671807428, 'x15': 0.9304550535324608, 'x16': 0.1463008723097185, 'x17': 0.7028375086463912, 'x18': 0.9091007390046756, 'x19': 0.839636107676414, 'x20': 0.2518139081994501, 'x21': 0.2361720675635813, 'x22': 0.6597377501112043, 'x23': 0.2492071264595919, 'x24': 0.9492917877870732, 'x25': 0.2009813360824245, 'x26': 0.9040597380329524, 'x27': 0.7319530922222683, 'x28': 0.481166503007624, 'x29': 0.1028821675819938, 'problem': 'zdt1'}",5.114384370000153,0.04,5.177
"{'x0': 0.1580997917581154, 'x1': 0.0390674602041951, 'x2': 0.8283655416090964, 'x3': 0.3611241318992939, 'x4': 0.0012385814181785, 'x5': 0.4161031699003555, 'x6': 0.483265677588464, 'x7': 0.3443097317133045, 'x8': 0.1742167552858812, 'x9': 0.2451505118601846, 'x10': 0.6578266915877256, 'x11': 0.3102979735377194, 'x12': 0.304868672895063, 'x13': 0.9936151276183488, 'x14': 0.0794678532411052, 'x15': 0.8375520343273689, 'x16': 0.9923442924070656, 'x17': 0.2583625915237029, 'x18': 0.8175615530160192, 'x19': 0.2101872139918207, 'x20': 0.4321175770865605, 'x21': 0.9101584746277772, 'x22': 0.3141464524534073, 'x23': 0.3101254382090114, 'x24': 0.4547334926207584, 'x25': 0.1126334804490412, 'x26': 0.8189502049172696, 'x27': 0.7649880474439681, 'x28': 0.8029123535402766, 'x29': 0.2664740109262207, 'problem': 'zdt1'}",5.114340491000803,0.158,4.296
"{'x0': 0.4958213460024868, 'x1': 0.2220013303877696, 'x2': 0.8877934596585055, 'x3': 0.5974884286036032, 'x4': 0.7345690237330048, 'x5': 0.8913244884714991, 'x6': 0.7889310611541558, 'x7': 0.3515743184932539, 'x8': 0.9388534783065032, 'x9': 0.0051525568813796, 'x10': 0.8103137684142562, 'x11': 0.7406673582027717, 'x12': 0.3601202342999534, 'x13': 0.887565710323787, 'x14': 0.1388997208947593, 'x15': 0.0287736121226432, 'x16': 0.1642617257101725, 'x17': 0.4857009166479422, 'x18': 0.7852481135085256, 'x19': 0.6288677157046597, 'x20': 0.810694703921108, 'x21': 0.4797567718139308, 'x22': 0.2441075033991024, 'x23': 0.234707461758829, 'x24': 0.820518303004028, 'x25': 0.3031070602046236, 'x26': 0.640278839336989, 'x27': 0.3911486607593128, 'x28': 0.0924043386628737, 'x29': 0.4641102723949643, 'problem': 'zdt1'}",5.114293471000565,0.496,3.962
"{'x0': 0.7175826203130301, 'x1': 0.7250666252042047, 'x2': 0.820947362858602, 'x3': 0.4689769729018378, 'x4': 0.8537858745131465, 'x5': 0.0120069249136847, 'x6': 0.6325747795751183, 'x7': 0.1943262024354977, 'x8': 0.5932839169357239, 'x9': 0.273015310100813, 'x10': 0.9577610180893904, 'x11': 0.909200688762238, 'x12': 0.1511268119099028, 'x13': 0.530949945496613, 'x14': 0.5548673925770675, 'x15': 0.2770103380833862, 'x16': 0.082386227240666, 'x17': 0.6665336687517549, 'x18': 0.2433647677187973, 'x19': 0.1584976133113793, 'x20': 0.7469421863194817, 'x21': 0.5770491061972534, 'x22': 0.2003481029872545, 'x23': 0.7095844163922064, 'x24': 0.6883516117300994, 'x25': 0.6351780497400126, 'x26': 0.7862492259197307, 'x27': 0.5781630470566079, 'x28': 0.5926916758268517, 'x29': 0.18400608822247, 'problem': 'zdt1'}",5.114307751000524,0.718,3.591
"{'x0': 0.7604905702014473, 'x1': 0.6198735126633481, 'x2': 0.9451844604817662, 'x3': 0.4170545720830386, 'x4': 0.1775047209996699, 'x5': 0.3846491058742834, 'x6': 0.8657580869776393, 'x7': 0.3993535776650109, 'x8': 0.98634599800143, 'x9': 0.1940783096355125, 'x10': 0.0152017248656876, 'x11': 0.4695451814030887, 'x12': 0.531231199744777, 'x13': 0.7561011109364899, 'x14': 0.1349773889762687, 'x15': 0.4792444084813588, 'x16': 0.5601014002209416, 'x17': 0.1436044328247602, 'x18': 0.8176977617751093, 'x19': 0.4968032498227246, 'x20': 0.877514341511775, 'x21': 0.6045206305242236, 'x22': 0.5853893324707524, 'x23': 0.9206822689594184, 'x24': 0.4541411270860557, 'x25': 0.3088639315167727, 'x26': 0.3105482204549398, 'x27': 0.775667969724721, 'x28': 0.9843827361406704, 'x29': 0.6349508905303543, 'problem': 'zdt1'}",5.114322181000716,0.76,3.798
"{'x0': 0.3245644057681969, 'x1': 0.1797620914038686, 'x2': 0.170479205497265, 'x3': 0.4035463345565545, 'x4': 0.9568331182853538, 'x5': 0.2718519926875243, 'x6': 0.5776736480193688, 'x7': 0.4448847103207687, 'x8': 0.3754762758347618, 'x9': 0.0855138948601559, 'x10': 0.5941844916294857, 'x11': 0.2185856021503133, 'x12': 0.3780302346026989, 'x13': 0.394701397876216, 'x14': 0.5678502561050207, 'x15': 0.3152562285635129, 'x16': 0.0850694181083252, 'x17': 0.7506669644085661, 'x18': 0.902445428948118, 'x19': 0.845133056145516, 'x20': 0.0595462042629537, 'x21': 0.1476998203136054, 'x22': 0.9861714730321364, 'x23': 0.392594595266358, 'x24': 0.9256912196568434, 'x25': 0.4164980160440311, 'x26': 0.4418089987616793, 'x27': 0.5990382285448038, 'x28': 0.3434218340211594, 'x29': 0.2088984343501019, 'problem': 'zdt1'}",5.114277301000584,0.325,3.767
"{'x0': 0.6265060517968967, 'x1': 0.4565102457696844, 'x2': 0.5952097522335829, 'x3': 0.6632925464338159, 'x4': 0.3042768223940864, 'x5': 0.4429598320257576, 'x6': 0.581396467425305, 'x7': 0.7402543762725642, 'x8': 0.4511702339269152, 'x9': 0.8589412046990812, 'x10': 0.6221865129065451, 'x11': 0.6872761753812369, 'x12': 0.436658790989659, 'x13': 0.0666986111343758, 'x14': 0.1810503046612404, 'x15': 0.7985104336361039, 'x16': 0.3464752720886608, 'x17': 0.3594053184705614, 'x18': 0.9147657270701368, 'x19': 0.9495230745085924, 'x20': 0.2442691266597572, 'x21': 0.7475028602590224, 'x22': 0.723022119042486, 'x23': 0.9235043938569524, 'x24': 0.6501847400200906, 'x25': 0.4092939180190026, 'x26': 0.286648954345946, 'x27': 0.0682420264241452, 'x28': 0.0095649124271051, 'x29': 0.0766253899302302, 'problem': 'zdt1'}",5.114356231000784,0.627,3.668
"{'x0': 0.0597726731417626, 'x1': 0.0632524896465915, 'x2': 0.6791213202564439, 'x3': 0.657241955170456, 'x4': 0.286677301844554, 'x5': 0.4631144453032398, 'x6': 0.8873055193688825, 'x7': 0.4528576543075014, 'x8': 0.9262198133892072, 'x9': 0.1567749173919923, 'x10': 0.2435059739601291, 'x11': 0.5023844767975939, 'x12': 0.8877693026550614, 'x13': 0.1670339345215528, 'x14': 0.2153529729944402, 'x15': 0.8726380702741252, 'x16': 0.1370687819997745, 'x17': 0.0117323291992768, 'x18': 0.7250179946663111, 'x19': 0.842882004612853, 'x20': 0.7243709632980826, 'x21': 0.7705809718961546, 'x22': 0.8376200834465269, 'x23': 0.3537295656688096, 'x24': 0.1693944235312225, 'x25': 0.046847795318144, 'x26': 0.2855474265360403, 'x27': 0.575336031466609, 'x28': 0.1802781079068598, 'x29': 0.2900672896989278, 'problem': 'zdt1'}",5.114371390000088,0.06,4.607
