candidate_evaluations,hypervolume_contributions
"[{'F1': 12.34, 'Latency': 22.45}, {'F1': 14.5, 'Latency': 23.75}, {'F1': 20.1, 'Latency': 26.4}, {'F1': 15.8, 'Latency': 20.2}, {'F1': 18.3, 'Latency': 24.0}, {'F1': 10.5, 'Latency': 23.5}, {'F1': 9.8, 'Latency': 21.0}, {'F1': 15.0, 'Latency': 24.0}, {'F1': 12.0, 'Latency': 22.5}, {'F1': 11.5, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.34, 'Latency': 22.45}, {'F1': 14.5, 'Latency': 23.75}, {'F1': 20.1, 'Latency': 26.4}, {'F1': 15.8, 'Latency': 20.2}, {'F1': 18.3, 'Latency': 24.0}, {'F1': 10.5, 'Latency': 23.5}, {'F1': 9.8, 'Latency': 21.0}, {'F1': 15.0, 'Latency': 24.0}, {'F1': 12.0, 'Latency': 22.5}, {'F1': 11.5, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.34, 'Latency': 22.45}, {'F1': 14.5, 'Latency': 23.75}, {'F1': 20.1, 'Latency': 26.4}, {'F1': 15.8, 'Latency': 20.2}, {'F1': 18.3, 'Latency': 24.0}, {'F1': 10.5, 'Latency': 23.5}, {'F1': 9.8, 'Latency': 21.0}, {'F1': 15.0, 'Latency': 24.0}, {'F1': 12.0, 'Latency': 22.5}, {'F1': 11.5, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.34, 'Latency': 22.45}, {'F1': 14.5, 'Latency': 23.75}, {'F1': 20.1, 'Latency': 26.4}, {'F1': 15.8, 'Latency': 20.2}, {'F1': 18.3, 'Latency': 24.0}, {'F1': 10.5, 'Latency': 23.5}, {'F1': 9.8, 'Latency': 21.0}, {'F1': 15.0, 'Latency': 24.0}, {'F1': 12.0, 'Latency': 22.5}, {'F1': 11.5, 'Latency': 20.0}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 13.0, 'Latency': 22.0}, {'F1': 18.5, 'Latency': 20.0}, {'F1': 15.0, 'Latency': 21.0}, {'F1': 22.0, 'Latency': 23.5}, {'F1': 16.0, 'Latency': 24.0}, {'F1': 14.0, 'Latency': 22.5}, {'F1': 16.5, 'Latency': 25.0}, {'F1': 15.5, 'Latency': 23.0}, {'F1': 12.0, 'Latency': 26.0}, {'F1': 13.5, 'Latency': 24.0}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 13.0, 'Latency': 22.0}, {'F1': 18.5, 'Latency': 20.0}, {'F1': 15.0, 'Latency': 21.0}, {'F1': 22.0, 'Latency': 23.5}, {'F1': 16.0, 'Latency': 24.0}, {'F1': 14.0, 'Latency': 22.5}, {'F1': 16.5, 'Latency': 25.0}, {'F1': 15.5, 'Latency': 23.0}, {'F1': 12.0, 'Latency': 26.0}, {'F1': 13.5, 'Latency': 24.0}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 13.0, 'Latency': 22.0}, {'F1': 18.5, 'Latency': 20.0}, {'F1': 15.0, 'Latency': 21.0}, {'F1': 22.0, 'Latency': 23.5}, {'F1': 16.0, 'Latency': 24.0}, {'F1': 14.0, 'Latency': 22.5}, {'F1': 16.5, 'Latency': 25.0}, {'F1': 15.5, 'Latency': 23.0}, {'F1': 12.0, 'Latency': 26.0}, {'F1': 13.5, 'Latency': 24.0}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 13.0, 'Latency': 22.0}, {'F1': 18.5, 'Latency': 20.0}, {'F1': 15.0, 'Latency': 21.0}, {'F1': 22.0, 'Latency': 23.5}, {'F1': 16.0, 'Latency': 24.0}, {'F1': 14.0, 'Latency': 22.5}, {'F1': 16.5, 'Latency': 25.0}, {'F1': 15.5, 'Latency': 23.0}, {'F1': 12.0, 'Latency': 26.0}, {'F1': 13.5, 'Latency': 24.0}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 13.5, 'Latency': 22.5}, {'F1': 15.0, 'Latency': 24.5}, {'F1': 12.0, 'Latency': 23.0}, {'F1': 18.5, 'Latency': 25.0}, {'F1': 10.0, 'Latency': 21.0}, {'F1': 9.5, 'Latency': 22.5}, {'F1': 12.5, 'Latency': 22.0}, {'F1': 15.0, 'Latency': 23.5}, {'F1': 11.0, 'Latency': 20.0}, {'F1': 10.0, 'Latency': 18.5}, {'F1': 0.0, 'Latency': 10.0}, {'F1': 15.0, 'Latency': 22.0}, {'F1': 22.0, 'Latency': 25.0}, {'F1': 12.0, 'Latency': 24.0}, {'F1': 10.0, 'Latency': 21.0}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018417217510964257, 0.5348482915033306, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 13.5, 'Latency': 22.5}, {'F1': 15.0, 'Latency': 24.5}, {'F1': 12.0, 'Latency': 23.0}, {'F1': 18.5, 'Latency': 25.0}, {'F1': 10.0, 'Latency': 21.0}, {'F1': 9.5, 'Latency': 22.5}, {'F1': 12.5, 'Latency': 22.0}, {'F1': 15.0, 'Latency': 23.5}, {'F1': 11.0, 'Latency': 20.0}, {'F1': 10.0, 'Latency': 18.5}, {'F1': 0.0, 'Latency': 10.0}, {'F1': 15.0, 'Latency': 22.0}, {'F1': 22.0, 'Latency': 25.0}, {'F1': 12.0, 'Latency': 24.0}, {'F1': 10.0, 'Latency': 21.0}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0018417217510964257, 0.5348482915033306, 0.0, 0.0, 0.0, 0.0]"
