candidate_evaluations,hypervolume_contributions
"[{'F1': 8.45, 'Latency': 30.12}, {'F1': 9.1, 'Latency': 25.4}, {'F1': 9.5, 'Latency': 22.15}, {'F1': 8.9, 'Latency': 31.0}, {'F1': 8.7, 'Latency': 27.25}]","[0.006450621352164232, 0.0, 0.0, 0.0, 0.002601845152714777]"
"[{'F1': 8.25, 'Latency': 28.5}, {'F1': 9.1, 'Latency': 25.2}, {'F1': 7.9, 'Latency': 30.0}, {'F1': 9.5, 'Latency': 22.75}, {'F1': 9.0, 'Latency': 24.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 9.45, 'Latency': 25.5}, {'F1': 8.75, 'Latency': 30.0}, {'F1': 10.12, 'Latency': 22.4}, {'F1': 8.9, 'Latency': 28.0}, {'F1': 7.65, 'Latency': 20.5}]","[0.0, 0.0, 0.0, 0.0, 0.09299444925741063]"
"[{'F1': 8.5, 'Latency': 25.0}, {'F1': 16.0, 'Latency': 18.5}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 10.5, 'Latency': 20.0}, {'F1': 12.0, 'Latency': 19.5}]","[0.003281429697182814, 0.055517689875019816, 0.0, 0.060786843272761626, 0.07148176102043968]"
"[{'F1': 7.5, 'Latency': 30.0}, {'F1': 15.0, 'Latency': 20.0}, {'F1': 10.5, 'Latency': 25.0}, {'F1': 18.0, 'Latency': 19.0}, {'F1': 9.5, 'Latency': 22.0}]","[0.00855533465230085, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 9.5, 'Latency': 24.5}, {'F1': 18.0, 'Latency': 17.5}, {'F1': 10.0, 'Latency': 22.0}, {'F1': 12.0, 'Latency': 20.0}, {'F1': 15.0, 'Latency': 19.0}]","[0.0, 0.010041407734738161, 0.0, 0.0, 0.0]"
"[{'F1': 9.56, 'Latency': 29.12}, {'F1': 15.0, 'Latency': 12.0}, {'F1': 12.5, 'Latency': 21.5}, {'F1': 17.0, 'Latency': 20.0}, {'F1': 10.0, 'Latency': 23.0}]","[0.0, 0.020274475636473888, 0.0, 0.0, 0.0]"
"[{'F1': 15.0, 'Latency': 18.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 12.0, 'Latency': 22.0}, {'F1': 8.0, 'Latency': 17.0}, {'F1': 14.0, 'Latency': 19.0}]","[0.000494559232647962, 0.0027021915457174916, 0.0, 0.029809482096756934, 0.0]"
"[{'F1': 12.0, 'Latency': 18.52}, {'F1': 8.56, 'Latency': 32.57}, {'F1': 10.49, 'Latency': 26.11}, {'F1': 10.15, 'Latency': 24.93}, {'F1': 9.19, 'Latency': 26.31}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 20.0, 'Latency': 16.5}, {'F1': 12.5, 'Latency': 20.0}, {'F1': 9.5, 'Latency': 26.0}, {'F1': 10.0, 'Latency': 25.0}, {'F1': 15.0, 'Latency': 18.0}]","[0.0, 0.0, 0.0, 0.0, 0.000494559232647962]"
"[{'F1': 10.5, 'Latency': 22.0}, {'F1': 10.0, 'Latency': 25.0}, {'F1': 12.0, 'Latency': 19.0}, {'F1': 9.5, 'Latency': 24.5}, {'F1': 11.5, 'Latency': 27.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 14.02, 'Latency': 12.15}, {'F1': 16.34, 'Latency': 14.88}, {'F1': 12.73, 'Latency': 15.24}, {'F1': 10.56, 'Latency': 20.1}, {'F1': 15.12, 'Latency': 18.45}]","[0.012808112153233076, 0.0, 0.011157997555397703, 0.0011071178397128456, 5.623105952423657e-05]"
"[{'F1': 15.0, 'Latency': 10.5}, {'F1': 18.0, 'Latency': 12.0}, {'F1': 11.5, 'Latency': 19.0}, {'F1': 14.0, 'Latency': 16.5}, {'F1': 13.5, 'Latency': 15.0}]","[0.007645021482709957, 0.0, 0.0009696205546529946, 0.004102761452821735, 0.00905077597645354]"
"[{'F1': 24.47, 'Latency': 15.65}, {'F1': 20.32, 'Latency': 17.65}, {'F1': 15.88, 'Latency': 9.89}, {'F1': 19.92, 'Latency': 13.22}, {'F1': 45.7, 'Latency': 8.15}]","[0.0, 0.0, 0.00010466403306264027, 0.0, 6.268637156248147e-06]"
"[{'F1': 10.15, 'Latency': 24.93}, {'F1': 15.88, 'Latency': 9.89}, {'F1': 19.92, 'Latency': 13.22}, {'F1': 11.04, 'Latency': 21.93}, {'F1': 0.0, 'Latency': 40.0}]","[0.0, 3.382558318465456e-05, 0.0, 0.0, 0.01725928443456559]"
"[{'F1': 10.15, 'Latency': 24.93}, {'F1': 15.88, 'Latency': 9.89}, {'F1': 20.32, 'Latency': 17.65}, {'F1': 12.0, 'Latency': 18.52}, {'F1': 8.56, 'Latency': 32.57}]","[0.0, 4.828318454208613e-05, 0.0, 0.0, 0.0]"
"[{'F1': 9.19, 'Latency': 26.31}, {'F1': 19.91, 'Latency': 17.06}, {'F1': 24.08, 'Latency': 14.81}, {'F1': 10.15, 'Latency': 24.93}, {'F1': 10.49, 'Latency': 26.11}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.0, 'Latency': 18.52}, {'F1': 8.79, 'Latency': 21.25}, {'F1': 12.0, 'Latency': 18.52}, {'F1': 20.32, 'Latency': 17.65}, {'F1': 19.92, 'Latency': 13.22}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 14.0, 'Latency': 18.0}, {'F1': 22.0, 'Latency': 15.0}, {'F1': 12.5, 'Latency': 20.0}, {'F1': 11.5, 'Latency': 21.0}, {'F1': 15.0, 'Latency': 19.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 18.5, 'Latency': 15.75}, {'F1': 20.0, 'Latency': 16.5}, {'F1': 14.0, 'Latency': 17.0}, {'F1': 12.0, 'Latency': 11.5}, {'F1': 16.0, 'Latency': 18.0}]","[0.0, 0.0, 0.0, 0.0030173985888866106, 0.0]"
"[{'F1': 12.65, 'Latency': 20.59}, {'F1': 12.0, 'Latency': 18.52}, {'F1': 8.79, 'Latency': 21.25}, {'F1': 19.91, 'Latency': 17.06}, {'F1': 10.57, 'Latency': 13.06}]","[0.0, 0.0, 0.0, 0.0, 1.0617404913038087e-06]"
"[{'F1': 20.0, 'Latency': 15.0}, {'F1': 24.0, 'Latency': 11.5}, {'F1': 15.0, 'Latency': 18.0}, {'F1': 12.0, 'Latency': 20.0}, {'F1': 19.0, 'Latency': 14.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 10.15, 'Latency': 24.93}, {'F1': 20.32, 'Latency': 17.65}, {'F1': 12.65, 'Latency': 20.59}, {'F1': 15.62, 'Latency': 10.68}, {'F1': 15.88, 'Latency': 9.89}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 19.92, 'Latency': 13.22}, {'F1': 20.32, 'Latency': 17.65}, {'F1': 90.0, 'Latency': 11.53}, {'F1': 15.62, 'Latency': 10.68}, {'F1': 19.91, 'Latency': 17.06}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 15.88, 'Latency': 10.89}, {'F1': 10.49, 'Latency': 26.11}, {'F1': 18.36, 'Latency': 17.06}, {'F1': 19.92, 'Latency': 14.81}, {'F1': 8.56, 'Latency': 22.45}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 15.0, 'Latency': 12.0}, {'F1': 23.0, 'Latency': 14.0}, {'F1': 11.5, 'Latency': 13.0}, {'F1': 8.5, 'Latency': 19.0}, {'F1': 20.0, 'Latency': 10.5}]","[0.0, 0.0, 6.348382856358192e-05, 0.0018645642121914996, 0.0]"
"[{'F1': 20.32, 'Latency': 17.65}, {'F1': 12.0, 'Latency': 18.52}, {'F1': 13.58, 'Latency': 17.37}, {'F1': 90.0, 'Latency': 11.53}, {'F1': 15.62, 'Latency': 10.68}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 12.65, 'Latency': 18.52}, {'F1': 10.49, 'Latency': 26.11}, {'F1': 10.15, 'Latency': 24.93}, {'F1': 20.32, 'Latency': 17.65}, {'F1': 19.91, 'Latency': 17.06}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 14.5, 'Latency': 14.5}, {'F1': 12.5, 'Latency': 19.0}, {'F1': 15.0, 'Latency': 12.5}, {'F1': 10.8, 'Latency': 18.0}, {'F1': 11.5, 'Latency': 19.5}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
