prompt_cost,completion_cost,total_cost
0.0001311,0.0002052,0.0003363
0.00019245,5.819999999999999e-05,0.00025065
0.0001311,0.0002052,0.0003363
0.00019245,5.819999999999999e-05,0.00025065
0.0001311,0.0002052,0.0003363
0.00019245,5.819999999999999e-05,0.00025065
0.0001311,0.0002052,0.0003363
0.00019245,5.819999999999999e-05,0.00025065
0.0001311,0.0002052,0.0003363
0.00019245,5.819999999999999e-05,0.00025065
0.0001311,0.0002052,0.0003363
0.0001311,0.0002052,0.0003363
0.00019245,5.819999999999999e-05,0.00025065
0.0001311,0.0002052,0.0003363
0.0001311,0.0002052,0.0003363
0.0001311,0.0002052,0.0003363
0.00019245,5.819999999999999e-05,0.00025065
0.00019245,5.819999999999999e-05,0.00025065
0.00019245,5.819999999999999e-05,0.00025065
0.00019245,5.819999999999999e-05,0.00025065
0.00018269999999999997,0.0002052,0.00038789999999999994
0.00024405,5.819999999999999e-05,0.00030225
0.00018269999999999997,0.0002052,0.00038789999999999994
0.00024405,5.819999999999999e-05,0.00030225
0.00018269999999999997,0.0002052,0.00038789999999999994
0.00024405,5.819999999999999e-05,0.00030225
0.00018269999999999997,0.0002052,0.00038789999999999994
0.00024405,5.819999999999999e-05,0.00030225
0.00018269999999999997,0.0002052,0.00038789999999999994
0.00024405,5.819999999999999e-05,0.00030225
0.00018269999999999997,0.0002052,0.00038789999999999994
0.00018269999999999997,0.0002052,0.00038789999999999994
0.00018269999999999997,0.0002052,0.00038789999999999994
0.00024405,5.819999999999999e-05,0.00030225
0.00024405,5.819999999999999e-05,0.00030225
0.00018269999999999997,0.0002052,0.00038789999999999994
0.00018269999999999997,0.0002052,0.00038789999999999994
0.00024405,5.819999999999999e-05,0.00030225
0.00024405,5.819999999999999e-05,0.00030225
0.00024405,5.819999999999999e-05,0.00030225
0.00023429999999999998,0.0002052,0.0004395
0.00029564999999999995,5.819999999999999e-05,0.00035384999999999995
0.00023429999999999998,0.0002052,0.0004395
0.00029564999999999995,5.819999999999999e-05,0.00035384999999999995
0.00023429999999999998,0.0002052,0.0004395
0.00029564999999999995,5.819999999999999e-05,0.00035384999999999995
0.00023429999999999998,0.0002052,0.0004395
0.00029564999999999995,5.819999999999999e-05,0.00035384999999999995
0.00023429999999999998,0.0002052,0.0004395
0.00029564999999999995,5.819999999999999e-05,0.00035384999999999995
0.00023429999999999998,0.0002052,0.0004395
0.00023429999999999998,0.0002052,0.0004395
0.00029564999999999995,5.819999999999999e-05,0.00035384999999999995
0.00023429999999999998,0.0002052,0.0004395
0.00029564999999999995,5.819999999999999e-05,0.00035384999999999995
0.00023429999999999998,0.0002052,0.0004395
0.00029564999999999995,5.819999999999999e-05,0.00035384999999999995
0.00029564999999999995,5.819999999999999e-05,0.00035384999999999995
0.00023429999999999998,0.0002052,0.0004395
0.00029564999999999995,5.819999999999999e-05,0.00035384999999999995
0.0002859,0.0002052,0.0004911
0.00034724999999999996,5.819999999999999e-05,0.00040544999999999996
