candidate_evaluations,hypervolume_contributions
"[{'F1': 0.9, 'F2': 3.9}, {'F1': 0.1, 'F2': 5.1}, {'F1': 0.5, 'F2': 4.0}, {'F1': 0.0, 'F2': 5.2}, {'F1': 0.3, 'F2': 4.5}, {'F1': 0.5, 'F2': 4.0}, {'F1': 0.5, 'F2': 4.0}, {'F1': 0.5, 'F2': 4.0}, {'F1': 0.01, 'F2': 5.0}, {'F1': 0.2, 'F2': 4.5}, {'F1': 0.1, 'F2': 4.5}, {'F1': 0.25, 'F2': 4.0}, {'F1': 0.01, 'F2': 5.0}, {'F1': 0.05, 'F2': 5.0}, {'F1': 0.3, 'F2': 4.0}, {'F1': 0.5, 'F2': 3.5}, {'F1': 0.6, 'F2': 3.7}, {'F1': 0.4, 'F2': 4.0}, {'F1': 0.7, 'F2': 3.6}, {'F1': 0.9, 'F2': 3.2}, {'F1': 0.1, 'F2': 4.8}, {'F1': 0.01, 'F2': 5.0}, {'F1': 0.02, 'F2': 4.9}, {'F1': 0.05, 'F2': 4.85}, {'F1': 0.3, 'F2': 4.0}]","[0.0, 0.0, 0.0, 0.010494597028488095, 0.015849398346983956, 0.0, 0.0, 0.0, 0.024683718378527897, 0.044151895395169505, 0.07245439244335505, 0.05577439847853094, 0.024683718378527897, 0.012720573832411874, 0.029465719950921954, 0.057551814745045005, 0.01859940901377921, 0.0, 0.01500080973273843, 0.0, 0.03510676747255348, 0.024683718378527897, 0.03803251816672437, 0.035041615318867625, 0.029465719950921954]"
"[{'F1': 0.9, 'F2': 3.9}, {'F1': 0.1, 'F2': 5.1}, {'F1': 0.5, 'F2': 4.0}, {'F1': 0.0, 'F2': 5.2}, {'F1': 0.3, 'F2': 4.5}, {'F1': 0.5, 'F2': 4.0}, {'F1': 0.5, 'F2': 4.0}, {'F1': 0.5, 'F2': 4.0}, {'F1': 0.01, 'F2': 5.0}, {'F1': 0.2, 'F2': 4.5}, {'F1': 0.1, 'F2': 4.5}, {'F1': 0.25, 'F2': 4.0}, {'F1': 0.01, 'F2': 5.0}, {'F1': 0.05, 'F2': 5.0}, {'F1': 0.3, 'F2': 4.0}, {'F1': 0.5, 'F2': 3.5}, {'F1': 0.6, 'F2': 3.7}, {'F1': 0.4, 'F2': 4.0}, {'F1': 0.7, 'F2': 3.6}, {'F1': 0.9, 'F2': 3.2}, {'F1': 0.1, 'F2': 4.8}, {'F1': 0.01, 'F2': 5.0}, {'F1': 0.02, 'F2': 4.9}, {'F1': 0.05, 'F2': 4.85}, {'F1': 0.3, 'F2': 4.0}]","[0.0, 0.0, 0.0, 0.010494597028488095, 0.015849398346983956, 0.0, 0.0, 0.0, 0.024683718378527897, 0.044151895395169505, 0.07245439244335505, 0.05577439847853094, 0.024683718378527897, 0.012720573832411874, 0.029465719950921954, 0.057551814745045005, 0.01859940901377921, 0.0, 0.01500080973273843, 0.0, 0.03510676747255348, 0.024683718378527897, 0.03803251816672437, 0.035041615318867625, 0.029465719950921954]"
"[{'F1': 0.9, 'F2': 3.9}, {'F1': 0.1, 'F2': 5.1}, {'F1': 0.5, 'F2': 4.0}, {'F1': 0.0, 'F2': 5.2}, {'F1': 0.3, 'F2': 4.5}, {'F1': 0.5, 'F2': 4.0}, {'F1': 0.5, 'F2': 4.0}, {'F1': 0.5, 'F2': 4.0}, {'F1': 0.01, 'F2': 5.0}, {'F1': 0.2, 'F2': 4.5}, {'F1': 0.1, 'F2': 4.5}, {'F1': 0.25, 'F2': 4.0}, {'F1': 0.01, 'F2': 5.0}, {'F1': 0.05, 'F2': 5.0}, {'F1': 0.3, 'F2': 4.0}, {'F1': 0.5, 'F2': 3.5}, {'F1': 0.6, 'F2': 3.7}, {'F1': 0.4, 'F2': 4.0}, {'F1': 0.7, 'F2': 3.6}, {'F1': 0.9, 'F2': 3.2}, {'F1': 0.1, 'F2': 4.8}, {'F1': 0.01, 'F2': 5.0}, {'F1': 0.02, 'F2': 4.9}, {'F1': 0.05, 'F2': 4.85}, {'F1': 0.3, 'F2': 4.0}]","[0.0, 0.0, 0.0, 0.010494597028488095, 0.015849398346983956, 0.0, 0.0, 0.0, 0.024683718378527897, 0.044151895395169505, 0.07245439244335505, 0.05577439847853094, 0.024683718378527897, 0.012720573832411874, 0.029465719950921954, 0.057551814745045005, 0.01859940901377921, 0.0, 0.01500080973273843, 0.0, 0.03510676747255348, 0.024683718378527897, 0.03803251816672437, 0.035041615318867625, 0.029465719950921954]"
"[{'F1': 0.9, 'F2': 3.9}, {'F1': 0.1, 'F2': 5.1}, {'F1': 0.5, 'F2': 4.0}, {'F1': 0.0, 'F2': 5.2}, {'F1': 0.3, 'F2': 4.5}, {'F1': 0.5, 'F2': 4.0}, {'F1': 0.5, 'F2': 4.0}, {'F1': 0.5, 'F2': 4.0}, {'F1': 0.01, 'F2': 5.0}, {'F1': 0.2, 'F2': 4.5}, {'F1': 0.1, 'F2': 4.5}, {'F1': 0.25, 'F2': 4.0}, {'F1': 0.01, 'F2': 5.0}, {'F1': 0.05, 'F2': 5.0}, {'F1': 0.3, 'F2': 4.0}, {'F1': 0.5, 'F2': 3.5}, {'F1': 0.6, 'F2': 3.7}, {'F1': 0.4, 'F2': 4.0}, {'F1': 0.7, 'F2': 3.6}, {'F1': 0.9, 'F2': 3.2}, {'F1': 0.1, 'F2': 4.8}, {'F1': 0.01, 'F2': 5.0}, {'F1': 0.02, 'F2': 4.9}, {'F1': 0.05, 'F2': 4.85}, {'F1': 0.3, 'F2': 4.0}]","[0.0, 0.0, 0.0, 0.010494597028488095, 0.015849398346983956, 0.0, 0.0, 0.0, 0.024683718378527897, 0.044151895395169505, 0.07245439244335505, 0.05577439847853094, 0.024683718378527897, 0.012720573832411874, 0.029465719950921954, 0.057551814745045005, 0.01859940901377921, 0.0, 0.01500080973273843, 0.0, 0.03510676747255348, 0.024683718378527897, 0.03803251816672437, 0.035041615318867625, 0.029465719950921954]"
"[{'F1': 0.9, 'F2': 3.5}, {'F1': 0.37, 'F2': 4.0}, {'F1': 0.4, 'F2': 3.2}, {'F1': 0.7, 'F2': 3.0}, {'F1': 0.6, 'F2': 2.8}, {'F1': 0.7, 'F2': 3.0}, {'F1': 0.37, 'F2': 2.7}, {'F1': 0.4, 'F2': 2.4}, {'F1': 0.6, 'F2': 3.2}, {'F1': 0.55, 'F2': 3.1}, {'F1': 0.02, 'F2': 4.5}, {'F1': 0.01, 'F2': 2.2}, {'F1': 0.2, 'F2': 3.0}, {'F1': 0.08, 'F2': 4.0}, {'F1': 0.3, 'F2': 3.5}, {'F1': 0.32, 'F2': 3.0}, {'F1': 0.02, 'F2': 2.5}, {'F1': 0.12, 'F2': 2.4}, {'F1': 0.18, 'F2': 2.7}, {'F1': 0.2, 'F2': 2.8}, {'F1': 0.3, 'F2': 2.8}, {'F1': 0.08, 'F2': 3.2}, {'F1': 0.15, 'F2': 2.7}, {'F1': 0.2, 'F2': 2.9}, {'F1': 0.01, 'F2': 2.2}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012291797153072492, 0.13040496655153744, 0.0, 0.0024758773237705256, 0.0, 0.0, 0.06623055313521431, 0.0, 0.0, 0.0, 0.0, 0.00813502549238887, 0.0, 0.0, 0.13040496655153744]"
"[{'F1': 0.9, 'F2': 3.5}, {'F1': 0.37, 'F2': 4.0}, {'F1': 0.4, 'F2': 3.2}, {'F1': 0.7, 'F2': 3.0}, {'F1': 0.6, 'F2': 2.8}, {'F1': 0.7, 'F2': 3.0}, {'F1': 0.37, 'F2': 2.7}, {'F1': 0.4, 'F2': 2.4}, {'F1': 0.6, 'F2': 3.2}, {'F1': 0.55, 'F2': 3.1}, {'F1': 0.02, 'F2': 4.5}, {'F1': 0.01, 'F2': 2.2}, {'F1': 0.2, 'F2': 3.0}, {'F1': 0.08, 'F2': 4.0}, {'F1': 0.3, 'F2': 3.5}, {'F1': 0.32, 'F2': 3.0}, {'F1': 0.02, 'F2': 2.5}, {'F1': 0.12, 'F2': 2.4}, {'F1': 0.18, 'F2': 2.7}, {'F1': 0.2, 'F2': 2.8}, {'F1': 0.3, 'F2': 2.8}, {'F1': 0.08, 'F2': 3.2}, {'F1': 0.15, 'F2': 2.7}, {'F1': 0.2, 'F2': 2.9}, {'F1': 0.01, 'F2': 2.2}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012291797153072492, 0.13040496655153744, 0.0, 0.0024758773237705256, 0.0, 0.0, 0.06623055313521431, 0.0, 0.0, 0.0, 0.0, 0.00813502549238887, 0.0, 0.0, 0.13040496655153744]"
"[{'F1': 0.9, 'F2': 3.5}, {'F1': 0.37, 'F2': 4.0}, {'F1': 0.4, 'F2': 3.2}, {'F1': 0.7, 'F2': 3.0}, {'F1': 0.6, 'F2': 2.8}, {'F1': 0.7, 'F2': 3.0}, {'F1': 0.37, 'F2': 2.7}, {'F1': 0.4, 'F2': 2.4}, {'F1': 0.6, 'F2': 3.2}, {'F1': 0.55, 'F2': 3.1}, {'F1': 0.02, 'F2': 4.5}, {'F1': 0.01, 'F2': 2.2}, {'F1': 0.2, 'F2': 3.0}, {'F1': 0.08, 'F2': 4.0}, {'F1': 0.3, 'F2': 3.5}, {'F1': 0.32, 'F2': 3.0}, {'F1': 0.02, 'F2': 2.5}, {'F1': 0.12, 'F2': 2.4}, {'F1': 0.18, 'F2': 2.7}, {'F1': 0.2, 'F2': 2.8}, {'F1': 0.3, 'F2': 2.8}, {'F1': 0.08, 'F2': 3.2}, {'F1': 0.15, 'F2': 2.7}, {'F1': 0.2, 'F2': 2.9}, {'F1': 0.01, 'F2': 2.2}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012291797153072492, 0.13040496655153744, 0.0, 0.0024758773237705256, 0.0, 0.0, 0.06623055313521431, 0.0, 0.0, 0.0, 0.0, 0.00813502549238887, 0.0, 0.0, 0.13040496655153744]"
"[{'F1': 0.9, 'F2': 3.5}, {'F1': 0.37, 'F2': 4.0}, {'F1': 0.4, 'F2': 3.2}, {'F1': 0.7, 'F2': 3.0}, {'F1': 0.6, 'F2': 2.8}, {'F1': 0.7, 'F2': 3.0}, {'F1': 0.37, 'F2': 2.7}, {'F1': 0.4, 'F2': 2.4}, {'F1': 0.6, 'F2': 3.2}, {'F1': 0.55, 'F2': 3.1}, {'F1': 0.02, 'F2': 4.5}, {'F1': 0.01, 'F2': 2.2}, {'F1': 0.2, 'F2': 3.0}, {'F1': 0.08, 'F2': 4.0}, {'F1': 0.3, 'F2': 3.5}, {'F1': 0.32, 'F2': 3.0}, {'F1': 0.02, 'F2': 2.5}, {'F1': 0.12, 'F2': 2.4}, {'F1': 0.18, 'F2': 2.7}, {'F1': 0.2, 'F2': 2.8}, {'F1': 0.3, 'F2': 2.8}, {'F1': 0.08, 'F2': 3.2}, {'F1': 0.15, 'F2': 2.7}, {'F1': 0.2, 'F2': 2.9}, {'F1': 0.01, 'F2': 2.2}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.012291797153072492, 0.13040496655153744, 0.0, 0.0024758773237705256, 0.0, 0.0, 0.06623055313521431, 0.0, 0.0, 0.0, 0.0, 0.00813502549238887, 0.0, 0.0, 0.13040496655153744]"
"[{'F1': 0.5, 'F2': 3.0}, {'F1': 0.9, 'F2': 3.5}, {'F1': 0.15, 'F2': 4.0}, {'F1': 0.8, 'F2': 3.2}, {'F1': 0.2, 'F2': 3.8}, {'F1': 0.12, 'F2': 2.0}, {'F1': 0.5, 'F2': 2.8}, {'F1': 0.8, 'F2': 3.5}, {'F1': 0.2, 'F2': 2.4}, {'F1': 0.15, 'F2': 2.2}, {'F1': 0.2, 'F2': 3.5}, {'F1': 0.6, 'F2': 4.0}, {'F1': 0.7, 'F2': 3.8}, {'F1': 0.25, 'F2': 3.6}, {'F1': 0.3, 'F2': 3.2}, {'F1': 0.03, 'F2': 4.0}, {'F1': 0.09, 'F2': 4.5}, {'F1': 0.07, 'F2': 4.2}, {'F1': 0.005, 'F2': 1.5}, {'F1': 0.02, 'F2': 2.8}, {'F1': 0.07, 'F2': 2.2}, {'F1': 0.09, 'F2': 4.8}, {'F1': 0.01, 'F2': 1.6}, {'F1': 0.005, 'F2': 1.5}, {'F1': 0.02, 'F2': 2.4}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030770921992542943, 0.0, 0.0, 0.0, 0.0, 0.030770921992542943, 0.0]"
"[{'F1': 0.5, 'F2': 3.0}, {'F1': 0.9, 'F2': 3.5}, {'F1': 0.15, 'F2': 4.0}, {'F1': 0.8, 'F2': 3.2}, {'F1': 0.2, 'F2': 3.8}, {'F1': 0.12, 'F2': 2.0}, {'F1': 0.5, 'F2': 2.8}, {'F1': 0.8, 'F2': 3.5}, {'F1': 0.2, 'F2': 2.4}, {'F1': 0.15, 'F2': 2.2}, {'F1': 0.2, 'F2': 3.5}, {'F1': 0.6, 'F2': 4.0}, {'F1': 0.7, 'F2': 3.8}, {'F1': 0.25, 'F2': 3.6}, {'F1': 0.3, 'F2': 3.2}, {'F1': 0.03, 'F2': 4.0}, {'F1': 0.09, 'F2': 4.5}, {'F1': 0.07, 'F2': 4.2}, {'F1': 0.005, 'F2': 1.5}, {'F1': 0.02, 'F2': 2.8}, {'F1': 0.07, 'F2': 2.2}, {'F1': 0.09, 'F2': 4.8}, {'F1': 0.01, 'F2': 1.6}, {'F1': 0.005, 'F2': 1.5}, {'F1': 0.02, 'F2': 2.4}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.030770921992542943, 0.0, 0.0, 0.0, 0.0, 0.030770921992542943, 0.0]"
