configs,runtime_traj,F1,F2
"{'x0': 0.4015169725221001, 'x1': 0.7994346937094341, 'x2': 0.1715636619425976, 'x3': 0.2515836708595887, 'x4': 0.2792075146266672, 'x5': 0.4251377208059999, 'x6': 0.3675080813736766, 'x7': 0.952175658161162, 'x8': 0.7702926937770767, 'x9': 0.4926914175344066, 'problem': 'zdt6'}",5.102341524001531,0.843,8.489
"{'x0': 0.3648285587054825, 'x1': 0.4879976189154863, 'x2': 0.601500027960138, 'x3': 0.7177603931717039, 'x4': 0.2951890709771754, 'x5': 0.6855945716739903, 'x6': 0.3870931632097569, 'x7': 0.6190116682271525, 'x8': 0.728077972777723, 'x9': 0.610094149520939, 'problem': 'zdt6'}",10.104190383000969,0.993,8.709
"{'x0': 0.4269344353562255, 'x1': 0.1524730681681112, 'x2': 0.9673324678521866, 'x3': 0.2362690790777555, 'x4': 0.2295317888102765, 'x5': 0.890111027518541, 'x6': 0.2174130063397896, 'x7': 0.6985070895111619, 'x8': 0.4890728150533331, 'x9': 0.0806581928291494, 'problem': 'zdt6'}",15.105987897000889,0.838,8.246
"{'x0': 0.7068645378279204, 'x1': 0.6806357300235527, 'x2': 0.0839579968637651, 'x3': 0.8485553880184797, 'x4': 0.683250790614891, 'x5': 0.353681286889294, 'x6': 0.9193308669458938, 'x7': 0.0946150680109112, 'x8': 0.7642041151454194, 'x9': 0.0488695724845166, 'problem': 'zdt6'}",20.11959310200109,0.994,8.443
"{'x0': 0.3267700334967062, 'x1': 0.0982544117300139, 'x2': 0.4920433566332201, 'x3': 0.1061343661538102, 'x4': 0.0418436016142599, 'x5': 0.8844913518896022, 'x6': 0.560807586463951, 'x7': 0.2435642137272147, 'x8': 0.5748482201151297, 'x9': 0.6910517335996437, 'problem': 'zdt6'}",25.12116844600314,1.0,8.081
"{'x0': 0.1752608623074764, 'x1': 0.5066415333544873, 'x2': 0.5316603480752988, 'x3': 0.1006707536047729, 'x4': 0.9913778477383616, 'x5': 0.4906645520737364, 'x6': 0.5347708966608408, 'x7': 0.2370937440378379, 'x8': 0.1523942083712911, 'x9': 0.437218497751507, 'problem': 'zdt6'}",30.123174310003375,1.0,8.221
"{'x0': 0.3627835766268167, 'x1': 0.3014282981029649, 'x2': 0.1230508926727262, 'x3': 0.948777269397001, 'x4': 0.7056593555858663, 'x5': 0.3846458820332494, 'x6': 0.3628879645172493, 'x7': 0.5386783580819654, 'x8': 0.9358789241657454, 'x9': 0.3357913307167476, 'problem': 'zdt6'}",35.14020466100192,0.995,8.51
"{'x0': 0.417446280922136, 'x1': 0.1589697553503067, 'x2': 0.2003298513982069, 'x3': 0.3337678768925407, 'x4': 0.775438351677175, 'x5': 0.4765982744462046, 'x6': 0.9494368503601412, 'x7': 0.476633683362925, 'x8': 0.5271754279888035, 'x9': 0.1023654956937992, 'problem': 'zdt6'}",40.1417491760003,0.812,8.27
"{'x0': 0.7757442582071947, 'x1': 0.1064840329914551, 'x2': 0.3089239888526083, 'x3': 0.1000779303908678, 'x4': 0.3796016592292058, 'x5': 0.0500279926311225, 'x6': 0.513600502792618, 'x7': 0.73586363860674, 'x8': 0.9615984386051224, 'x9': 0.1785333108477449, 'problem': 'zdt6'}",45.14352673100075,0.978,7.902
"{'x0': 0.3542134451774202, 'x1': 0.6012589321887843, 'x2': 0.9784814960864244, 'x3': 0.4102049666060453, 'x4': 0.0226425667079063, 'x5': 0.6012298252378012, 'x6': 0.4788320867792105, 'x7': 0.5666760430142193, 'x8': 0.7782935274878865, 'x9': 0.8019542395136693, 'problem': 'zdt6'}",50.157742680999945,0.999,8.749
"{'x0': 0.6704561895428317, 'x1': 0.6295759388231913, 'x2': 0.434675376116882, 'x3': 0.3244703113452577, 'x4': 0.4216278030350546, 'x5': 0.0794300994523206, 'x6': 0.834061504811569, 'x7': 0.6649685078966809, 'x8': 0.892171853433595, 'x9': 0.0126562647460051, 'problem': 'zdt6'}",55.15903993400207,1.0,8.362
"{'x0': 0.5349929936980693, 'x1': 0.8646294878216308, 'x2': 0.7031023749562328, 'x3': 0.3294765776896063, 'x4': 0.6103157153735801, 'x5': 0.0333636612935096, 'x6': 0.9027371170129898, 'x7': 0.3937069461062948, 'x8': 0.1301288139573867, 'x9': 0.7608237654885516, 'problem': 'zdt6'}",60.16066042100283,0.994,8.548
"{'x0': 0.9979619938554783, 'x1': 0.6127349488304676, 'x2': 0.2204158130521839, 'x3': 0.1744596127916375, 'x4': 0.7472614105357003, 'x5': 0.536596463904217, 'x6': 0.1618424122290157, 'x7': 0.6493904004810019, 'x8': 0.8764519476657535, 'x9': 0.1178057405383214, 'problem': 'zdt6'}",65.17565029600155,1.0,8.273
"{'x0': 0.3421190692823295, 'x1': 0.2890415484048217, 'x2': 0.3279358075609938, 'x3': 0.5895942690681973, 'x4': 0.5796204549711711, 'x5': 0.767691657295959, 'x6': 0.2515362508479921, 'x7': 0.8877274318585622, 'x8': 0.1228437343825712, 'x9': 0.3351101093749933, 'problem': 'zdt6'}",70.18081666000217,1.0,8.298
"{'x0': 0.5310625173851893, 'x1': 0.149067796073351, 'x2': 0.5840615881781004, 'x3': 0.8723405747587776, 'x4': 0.7154718035431861, 'x5': 0.914604054291261, 'x6': 0.3606209971242173, 'x7': 0.1084120588328964, 'x8': 0.0660159706391408, 'x9': 0.1075591738973266, 'problem': 'zdt6'}",75.18226345700168,0.997,8.172
"{'x0': 0.2942840986896722, 'x1': 0.3679085297000708, 'x2': 0.8172470697954235, 'x3': 0.552148733717993, 'x4': 0.7041700090941594, 'x5': 0.572343709364147, 'x6': 0.9539955150751602, 'x7': 0.9516887447937968, 'x8': 0.6557524704903378, 'x9': 0.9285201857822946, 'problem': 'zdt6'}",80.19876365100208,0.972,9.196
