candidate_evaluations,hypervolume_contributions
"[{'F1': 7.5, 'Latency': 30.0}, {'F1': 8.0, 'Latency': 28.0}, {'F1': 7.2, 'Latency': 25.0}, {'F1': 6.9, 'Latency': 27.0}, {'F1': 8.5, 'Latency': 32.0}, {'F1': 8.5, 'Latency': 25.0}, {'F1': 9.0, 'Latency': 27.5}, {'F1': 10.0, 'Latency': 24.0}, {'F1': 8.0, 'Latency': 26.0}, {'F1': 9.5, 'Latency': 23.0}]","[0.0, 0.0, 0.06967120532824689, 0.0, 0.0, 0.041543078953488966, 0.0, 0.015043145708606653, 0.018046005302805312, 0.04599724634392044]"
"[{'F1': 7.5, 'Latency': 30.0}, {'F1': 8.0, 'Latency': 28.0}, {'F1': 7.2, 'Latency': 25.0}, {'F1': 6.9, 'Latency': 27.0}, {'F1': 8.5, 'Latency': 32.0}, {'F1': 8.5, 'Latency': 25.0}, {'F1': 9.0, 'Latency': 27.5}, {'F1': 10.0, 'Latency': 24.0}, {'F1': 8.0, 'Latency': 26.0}, {'F1': 9.5, 'Latency': 23.0}]","[0.0, 0.0, 0.06967120532824689, 0.0, 0.0, 0.041543078953488966, 0.0, 0.015043145708606653, 0.018046005302805312, 0.04599724634392044]"
"[{'F1': 7.5, 'Latency': 30.0}, {'F1': 8.0, 'Latency': 28.0}, {'F1': 7.2, 'Latency': 25.0}, {'F1': 6.9, 'Latency': 27.0}, {'F1': 8.5, 'Latency': 32.0}, {'F1': 8.5, 'Latency': 25.0}, {'F1': 9.0, 'Latency': 27.5}, {'F1': 10.0, 'Latency': 24.0}, {'F1': 8.0, 'Latency': 26.0}, {'F1': 9.5, 'Latency': 23.0}]","[0.0, 0.0, 0.06967120532824689, 0.0, 0.0, 0.041543078953488966, 0.0, 0.015043145708606653, 0.018046005302805312, 0.04599724634392044]"
"[{'F1': 7.5, 'Latency': 30.0}, {'F1': 8.0, 'Latency': 28.0}, {'F1': 7.2, 'Latency': 25.0}, {'F1': 6.9, 'Latency': 27.0}, {'F1': 8.5, 'Latency': 32.0}, {'F1': 8.5, 'Latency': 25.0}, {'F1': 9.0, 'Latency': 27.5}, {'F1': 10.0, 'Latency': 24.0}, {'F1': 8.0, 'Latency': 26.0}, {'F1': 9.5, 'Latency': 23.0}]","[0.0, 0.0, 0.06967120532824689, 0.0, 0.0, 0.041543078953488966, 0.0, 0.015043145708606653, 0.018046005302805312, 0.04599724634392044]"
"[{'F1': 7.5, 'Latency': 25.5}, {'F1': 7.0, 'Latency': 26.0}, {'F1': 8.0, 'Latency': 24.0}, {'F1': 7.8, 'Latency': 25.0}, {'F1': 7.3, 'Latency': 26.5}, {'F1': 7.5, 'Latency': 26.0}, {'F1': 8.5, 'Latency': 27.0}, {'F1': 9.5, 'Latency': 25.0}, {'F1': 8.0, 'Latency': 24.0}, {'F1': 9.0, 'Latency': 28.0}, {'F1': 7.19, 'Latency': 26.58}, {'F1': 7.09, 'Latency': 35.32}, {'F1': 10.9, 'Latency': 24.57}, {'F1': 12.04, 'Latency': 22.4}, {'F1': 7.97, 'Latency': 25.49}, {'F1': 10.9, 'Latency': 24.57}, {'F1': 7.19, 'Latency': 26.58}, {'F1': 11.35, 'Latency': 29.98}, {'F1': 7.97, 'Latency': 25.49}, {'F1': 9.18, 'Latency': 22.03}]","[0.006909836227315003, 0.007270601310014557, 0.024994578775030085, 0.012223711555073624, 0.00024774547464523344, 0.0035420878176994908, 0.0, 0.0, 0.024994578775030085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00013810007633563437, 0.0, 0.0, 0.0, 0.00013810007633563437, 4.440892098500626e-16]"
"[{'F1': 7.5, 'Latency': 25.5}, {'F1': 7.0, 'Latency': 26.0}, {'F1': 8.0, 'Latency': 24.0}, {'F1': 7.8, 'Latency': 25.0}, {'F1': 7.3, 'Latency': 26.5}, {'F1': 7.5, 'Latency': 26.0}, {'F1': 8.5, 'Latency': 27.0}, {'F1': 9.5, 'Latency': 25.0}, {'F1': 8.0, 'Latency': 24.0}, {'F1': 9.0, 'Latency': 28.0}, {'F1': 7.19, 'Latency': 26.58}, {'F1': 7.09, 'Latency': 35.32}, {'F1': 10.9, 'Latency': 24.57}, {'F1': 12.04, 'Latency': 22.4}, {'F1': 7.97, 'Latency': 25.49}, {'F1': 10.9, 'Latency': 24.57}, {'F1': 7.19, 'Latency': 26.58}, {'F1': 11.35, 'Latency': 29.98}, {'F1': 7.97, 'Latency': 25.49}, {'F1': 9.18, 'Latency': 22.03}]","[0.006909836227315003, 0.007270601310014557, 0.024994578775030085, 0.012223711555073624, 0.00024774547464523344, 0.0035420878176994908, 0.0, 0.0, 0.024994578775030085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00013810007633563437, 0.0, 0.0, 0.0, 0.00013810007633563437, 4.440892098500626e-16]"
"[{'F1': 7.5, 'Latency': 25.5}, {'F1': 7.0, 'Latency': 26.0}, {'F1': 8.0, 'Latency': 24.0}, {'F1': 7.8, 'Latency': 25.0}, {'F1': 7.3, 'Latency': 26.5}, {'F1': 7.5, 'Latency': 26.0}, {'F1': 8.5, 'Latency': 27.0}, {'F1': 9.5, 'Latency': 25.0}, {'F1': 8.0, 'Latency': 24.0}, {'F1': 9.0, 'Latency': 28.0}, {'F1': 7.19, 'Latency': 26.58}, {'F1': 7.09, 'Latency': 35.32}, {'F1': 10.9, 'Latency': 24.57}, {'F1': 12.04, 'Latency': 22.4}, {'F1': 7.97, 'Latency': 25.49}, {'F1': 10.9, 'Latency': 24.57}, {'F1': 7.19, 'Latency': 26.58}, {'F1': 11.35, 'Latency': 29.98}, {'F1': 7.97, 'Latency': 25.49}, {'F1': 9.18, 'Latency': 22.03}]","[0.006909836227315003, 0.007270601310014557, 0.024994578775030085, 0.012223711555073624, 0.00024774547464523344, 0.0035420878176994908, 0.0, 0.0, 0.024994578775030085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00013810007633563437, 0.0, 0.0, 0.0, 0.00013810007633563437, 4.440892098500626e-16]"
"[{'F1': 7.5, 'Latency': 25.5}, {'F1': 7.0, 'Latency': 26.0}, {'F1': 8.0, 'Latency': 24.0}, {'F1': 7.8, 'Latency': 25.0}, {'F1': 7.3, 'Latency': 26.5}, {'F1': 7.5, 'Latency': 26.0}, {'F1': 8.5, 'Latency': 27.0}, {'F1': 9.5, 'Latency': 25.0}, {'F1': 8.0, 'Latency': 24.0}, {'F1': 9.0, 'Latency': 28.0}, {'F1': 7.19, 'Latency': 26.58}, {'F1': 7.09, 'Latency': 35.32}, {'F1': 10.9, 'Latency': 24.57}, {'F1': 12.04, 'Latency': 22.4}, {'F1': 7.97, 'Latency': 25.49}, {'F1': 10.9, 'Latency': 24.57}, {'F1': 7.19, 'Latency': 26.58}, {'F1': 11.35, 'Latency': 29.98}, {'F1': 7.97, 'Latency': 25.49}, {'F1': 9.18, 'Latency': 22.03}]","[0.006909836227315003, 0.007270601310014557, 0.024994578775030085, 0.012223711555073624, 0.00024774547464523344, 0.0035420878176994908, 0.0, 0.0, 0.024994578775030085, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00013810007633563437, 0.0, 0.0, 0.0, 0.00013810007633563437, 4.440892098500626e-16]"
"[{'F1': 7.5, 'Latency': 28.0}, {'F1': 7.8, 'Latency': 26.0}, {'F1': 7.3, 'Latency': 27.0}, {'F1': 7.6, 'Latency': 29.0}, {'F1': 8.0, 'Latency': 25.0}, {'F1': 7.5, 'Latency': 27.0}, {'F1': 10.5, 'Latency': 23.0}, {'F1': 8.5, 'Latency': 28.0}, {'F1': 11.0, 'Latency': 25.0}, {'F1': 9.5, 'Latency': 26.0}, {'F1': 11.0, 'Latency': 23.0}, {'F1': 7.5, 'Latency': 25.0}, {'F1': 7.2, 'Latency': 26.0}, {'F1': 10.5, 'Latency': 29.0}, {'F1': 8.0, 'Latency': 24.0}, {'F1': 7.96, 'Latency': 29.21}, {'F1': 7.45, 'Latency': 24.56}, {'F1': 7.09, 'Latency': 35.32}, {'F1': 10.9, 'Latency': 24.57}, {'F1': 7.22, 'Latency': 25.43}, {'F1': 10.42, 'Latency': 21.8}, {'F1': 7.96, 'Latency': 29.21}, {'F1': 11.35, 'Latency': 29.98}, {'F1': 7.09, 'Latency': 35.32}, {'F1': 10.9, 'Latency': 24.57}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00013413648712923276, 0.0, 0.008495261552341038, 0.0, 9.938751610505392e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 7.5, 'Latency': 28.0}, {'F1': 7.8, 'Latency': 26.0}, {'F1': 7.3, 'Latency': 27.0}, {'F1': 7.6, 'Latency': 29.0}, {'F1': 8.0, 'Latency': 25.0}, {'F1': 7.5, 'Latency': 27.0}, {'F1': 10.5, 'Latency': 23.0}, {'F1': 8.5, 'Latency': 28.0}, {'F1': 11.0, 'Latency': 25.0}, {'F1': 9.5, 'Latency': 26.0}, {'F1': 11.0, 'Latency': 23.0}, {'F1': 7.5, 'Latency': 25.0}, {'F1': 7.2, 'Latency': 26.0}, {'F1': 10.5, 'Latency': 29.0}, {'F1': 8.0, 'Latency': 24.0}, {'F1': 7.96, 'Latency': 29.21}, {'F1': 7.45, 'Latency': 24.56}, {'F1': 7.09, 'Latency': 35.32}, {'F1': 10.9, 'Latency': 24.57}, {'F1': 7.22, 'Latency': 25.43}, {'F1': 10.42, 'Latency': 21.8}, {'F1': 7.96, 'Latency': 29.21}, {'F1': 11.35, 'Latency': 29.98}, {'F1': 7.09, 'Latency': 35.32}, {'F1': 10.9, 'Latency': 24.57}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00013413648712923276, 0.0, 0.008495261552341038, 0.0, 9.938751610505392e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
