configs,runtime_traj,F1,F2
"{'x0': 0.7616515403548016, 'x1': 0.1879786394841536, 'x2': 0.5900227914924996, 'x3': 0.9670531765556564, 'x4': 0.5957078875198213, 'x5': 0.5623999621505718, 'x6': 0.5225178383250239, 'x7': 0.4902414984985498, 'x8': 0.8599598738561953, 'x9': 0.5026357504245074, 'x10': 0.3130196507405496, 'x11': 0.2230981832597165, 'x12': 0.0409271496185237, 'x13': 0.6515998484512672, 'x14': 0.3904085991071143, 'x15': 0.0462244692052252, 'x16': 0.585710497603319, 'x17': 0.2008633957058355, 'x18': 0.708343050272551, 'x19': 0.2315788186796135, 'x20': 0.1064731868214053, 'x21': 0.2086550040852788, 'x22': 0.0795532081072883, 'x23': 0.6847773196746735, 'x24': 0.2130134216262905, 'x25': 0.5537136679187905, 'x26': 0.3780884472829493, 'x27': 0.2127200141177138, 'x28': 0.214564204165531, 'x29': 0.1534835508247151, 'problem': 'zdt3'}",15.103160741000464,0.762,3.409
"{'x0': 0.7888684189547797, 'x1': 0.8959148299505252, 'x2': 0.1736176380279738, 'x3': 0.2880064735239315, 'x4': 0.9033660787609584, 'x5': 0.2470282393890255, 'x6': 0.060182033913849, 'x7': 0.7990887372665988, 'x8': 0.1823288964475381, 'x9': 0.0847156135210893, 'x10': 0.2939721971896514, 'x11': 0.936506641740285, 'x12': 0.0779383402305265, 'x13': 0.9465570034289752, 'x14': 0.224420810569779, 'x15': 0.6355209866398999, 'x16': 0.2607264998842583, 'x17': 0.5344248485426807, 'x18': 0.1755622594728914, 'x19': 0.1999678933599177, 'x20': 0.9468698244645736, 'x21': 0.6400566192603935, 'x22': 0.7933128869136074, 'x23': 0.351901450533494, 'x24': 0.0870308144881946, 'x25': 0.779473998854463, 'x26': 0.2189196859373188, 'x27': 0.8175498648522204, 'x28': 0.3131933400916294, 'x29': 0.7826407119463562, 'problem': 'zdt3'}",30.13006785400012,0.789,3.474
"{'x0': 0.9830028943647974, 'x1': 0.3716718221744269, 'x2': 0.0767912000146068, 'x3': 0.0629609957533312, 'x4': 0.8874543030945511, 'x5': 0.4176067157901492, 'x6': 0.8063819888373004, 'x7': 0.0604419438540974, 'x8': 0.7764201986733162, 'x9': 0.452277324956569, 'x10': 0.1598007030001035, 'x11': 0.9013452241473944, 'x12': 0.4707501635694398, 'x13': 0.9610635332567332, 'x14': 0.5394386349159787, 'x15': 0.0344292095905723, 'x16': 0.2462502162562021, 'x17': 0.812595184209537, 'x18': 0.2409081862457678, 'x19': 0.513339177526011, 'x20': 0.2012083223022865, 'x21': 0.3255607371972098, 'x22': 0.2715856790527472, 'x23': 0.8089671961634757, 'x24': 0.9594296555218756, 'x25': 0.7801059691264369, 'x26': 0.0241579921550152, 'x27': 0.8980484292324311, 'x28': 0.2642123951631885, 'x29': 0.9672656699281346, 'problem': 'zdt3'}",45.17264366099971,0.983,3.624
"{'x0': 0.4792320186633617, 'x1': 0.9471581139647428, 'x2': 0.6089780649270511, 'x3': 0.4554880040913445, 'x4': 0.4247929748309267, 'x5': 0.7203859373736359, 'x6': 0.1522512719782206, 'x7': 0.3278099152022334, 'x8': 0.9292375657122754, 'x9': 0.8943574361777907, 'x10': 0.6810361051327984, 'x11': 0.959617354180765, 'x12': 0.3552253809049557, 'x13': 0.1626607860411415, 'x14': 0.5536674325489909, 'x15': 0.3740813406137497, 'x16': 0.2578659833463683, 'x17': 0.8954490458926623, 'x18': 0.0332555596202424, 'x19': 0.3556379021735344, 'x20': 0.1620255202337605, 'x21': 0.984213876233135, 'x22': 0.3636110670273831, 'x23': 0.5048974819791535, 'x24': 0.8882567057645593, 'x25': 0.7391939274221541, 'x26': 0.6972951055397277, 'x27': 0.0481616988884346, 'x28': 0.1561547972425043, 'x29': 0.9834667630103754, 'problem': 'zdt3'}",60.21308056100042,0.479,3.882
"{'x0': 0.8488028154261764, 'x1': 0.4975845639676914, 'x2': 0.738429035458695, 'x3': 0.8956271750945286, 'x4': 0.9110732274426376, 'x5': 0.7015662330402603, 'x6': 0.7947084447849392, 'x7': 0.3263193556203134, 'x8': 0.9025951686206336, 'x9': 0.5710147165480398, 'x10': 0.0498779159311475, 'x11': 0.812586900141544, 'x12': 0.4559105324477644, 'x13': 0.8114995350247675, 'x14': 0.3400493174859237, 'x15': 0.4143515279342021, 'x16': 0.0324716590754435, 'x17': 0.7643727011282891, 'x18': 0.3270614673420913, 'x19': 0.208723742061741, 'x20': 0.3530461887983818, 'x21': 0.7011432701888831, 'x22': 0.7820558173647553, 'x23': 0.6117802458500248, 'x24': 0.1133773558045058, 'x25': 0.5851950352552904, 'x26': 0.3758632977346891, 'x27': 0.0792894048413748, 'x28': 0.8957305549818662, 'x29': 0.1727587559153884, 'problem': 'zdt3'}",75.25464254400049,0.849,2.673
"{'x0': 0.9809252654602908, 'x1': 0.2974103556153864, 'x2': 0.5955529636294989, 'x3': 0.7772813764677713, 'x4': 0.6454463682505835, 'x5': 0.2324685205540818, 'x6': 0.1005271902552318, 'x7': 0.9181381277356933, 'x8': 0.6195338804925052, 'x9': 0.1013905383608263, 'x10': 0.9753933975365786, 'x11': 0.5589138900921945, 'x12': 0.2024088952349023, 'x13': 0.5361473229803989, 'x14': 0.2416356661979345, 'x15': 0.917214008331642, 'x16': 0.7721578180423324, 'x17': 0.8320263154494608, 'x18': 0.1599756983400968, 'x19': 0.4803556365845349, 'x20': 0.1994773055427692, 'x21': 0.4829424434390345, 'x22': 0.4146419302764583, 'x23': 0.6962104148370456, 'x24': 0.3328322147290469, 'x25': 0.0066015305504705, 'x26': 0.5469465418563892, 'x27': 0.0434094562883925, 'x28': 0.4293861502854152, 'x29': 0.7169523758424683, 'problem': 'zdt3'}",90.294849461,0.981,3.568
"{'x0': 0.2910985720193544, 'x1': 0.5134927214893465, 'x2': 0.4532584242192147, 'x3': 0.1787397717907742, 'x4': 0.6994534091591968, 'x5': 0.2670470204280414, 'x6': 0.9849096989330642, 'x7': 0.8588646940273414, 'x8': 0.6535832897448974, 'x9': 0.7933021652429425, 'x10': 0.0296075668488456, 'x11': 0.0263345651432822, 'x12': 0.5181068783209476, 'x13': 0.4819153692609496, 'x14': 0.1476546418899061, 'x15': 0.4475516557335293, 'x16': 0.99513453997561, 'x17': 0.6761217296921839, 'x18': 0.3323279536179673, 'x19': 0.4091828734558804, 'x20': 0.8445769433273803, 'x21': 0.0984922552991561, 'x22': 0.6394407582329678, 'x23': 0.3075886830367461, 'x24': 0.4482695197992761, 'x25': 0.5630400149836078, 'x26': 0.6976932162507574, 'x27': 0.967787272260994, 'x28': 0.5331948101797768, 'x29': 0.2383933336749247, 'problem': 'zdt3'}",105.34154337900054,0.291,4.238
"{'x0': 0.983739689001694, 'x1': 0.695040141496942, 'x2': 0.3107772335718459, 'x3': 0.1593530776674679, 'x4': 0.039614211517297, 'x5': 0.2131362883305398, 'x6': 0.6046586307828294, 'x7': 0.6158507609758626, 'x8': 0.0057638351066894, 'x9': 0.5037958895586339, 'x10': 0.8604317789291304, 'x11': 0.5598576751949307, 'x12': 0.0268420953284719, 'x13': 0.6442615242489118, 'x14': 0.1555029379378795, 'x15': 0.6901020737005342, 'x16': 0.2712729296302504, 'x17': 0.6731260864019457, 'x18': 0.6727658818747662, 'x19': 0.4923508972760843, 'x20': 0.7243442454886481, 'x21': 0.3837290135895393, 'x22': 0.0056627970368638, 'x23': 0.055679125752985, 'x24': 0.725019293050153, 'x25': 0.7290346472912365, 'x26': 0.7421793370663428, 'x27': 0.7438418496958306, 'x28': 0.0579657135013307, 'x29': 0.9323775777984444, 'problem': 'zdt3'}",120.3826562410004,0.984,3.361
"{'x0': 0.1196247107176278, 'x1': 0.8605137939869985, 'x2': 0.1992257111646003, 'x3': 0.0528001571033591, 'x4': 0.2556973379524587, 'x5': 0.7296001197738627, 'x6': 0.1579458290343415, 'x7': 0.8878891187447928, 'x8': 0.6055739528836823, 'x9': 0.7587851455431491, 'x10': 0.0897296721500195, 'x11': 0.884957418855532, 'x12': 0.74494311836985, 'x13': 0.9350812388247288, 'x14': 0.6204862592609717, 'x15': 0.9694454647016456, 'x16': 0.7926543223962351, 'x17': 0.351525354506593, 'x18': 0.2208274960407943, 'x19': 0.7992853264057678, 'x20': 0.7274419695942819, 'x21': 0.6025302872807485, 'x22': 0.9573988363011702, 'x23': 0.9801276701637368, 'x24': 0.069117067024513, 'x25': 0.5062843157557859, 'x26': 0.1812762676703218, 'x27': 0.2192746986407436, 'x28': 0.2690742595858999, 'x29': 0.709265213533129, 'problem': 'zdt3'}",135.42702917400038,0.12,5.23
"{'x0': 0.3337935551432359, 'x1': 0.6285641781798968, 'x2': 0.7226496252767808, 'x3': 0.142568701127876, 'x4': 0.7368956145935306, 'x5': 0.8799428329690906, 'x6': 0.4958365187041696, 'x7': 0.4220562422889974, 'x8': 0.1939981401363325, 'x9': 0.3142171952693141, 'x10': 0.7302267445184497, 'x11': 0.3875275622399585, 'x12': 0.2090256303452706, 'x13': 0.5933457075407734, 'x14': 0.8185384354888502, 'x15': 0.9084833993818714, 'x16': 0.5814411518277988, 'x17': 0.5268152522874132, 'x18': 0.5836707782886504, 'x19': 0.060124494682418, 'x20': 0.3339832654095457, 'x21': 0.6556933970726349, 'x22': 0.4545998975535583, 'x23': 0.435165964654329, 'x24': 0.4023557241950571, 'x25': 0.3840915684828158, 'x26': 0.7146304407840158, 'x27': 0.2823279414660788, 'x28': 0.429462146620023, 'x29': 0.8740573894465248, 'problem': 'zdt3'}",150.4749647079998,0.334,4.546
"{'x0': 0.5941309790693141, 'x1': 0.2602719419520657, 'x2': 0.1065974413942878, 'x3': 0.1704338554568849, 'x4': 0.0364272094261581, 'x5': 0.2971565199490162, 'x6': 0.9140559874948992, 'x7': 0.0180028544477061, 'x8': 0.0736295110057811, 'x9': 0.0316243657262215, 'x10': 0.7814705014624106, 'x11': 0.691531817243293, 'x12': 0.6441959975785635, 'x13': 0.1972822038167766, 'x14': 0.6216374154500217, 'x15': 0.4827597107591047, 'x16': 0.6813588839894608, 'x17': 0.9356130349972908, 'x18': 0.9389532637982158, 'x19': 0.7275877728800206, 'x20': 0.724603910816681, 'x21': 0.2017769316424158, 'x22': 0.5788456256686529, 'x23': 0.2352269794326992, 'x24': 0.6794319863805551, 'x25': 0.7477378292127901, 'x26': 0.4589235133459165, 'x27': 0.8326779167406353, 'x28': 0.7593809122221427, 'x29': 0.0956453538859289, 'problem': 'zdt3'}",165.51831936899998,0.594,3.652
"{'x0': 0.7750959122248574, 'x1': 0.0148314865758706, 'x2': 0.592672328403698, 'x3': 0.1009901878009029, 'x4': 0.3619554049215481, 'x5': 0.7307288132233227, 'x6': 0.1612102594676314, 'x7': 0.4792499585288926, 'x8': 0.6446137616773179, 'x9': 0.401818094904356, 'x10': 0.1839791390175825, 'x11': 0.856039431826965, 'x12': 0.5580417226329335, 'x13': 0.9736518282933416, 'x14': 0.0195352469650736, 'x15': 0.3221704974904684, 'x16': 0.6798510341817089, 'x17': 0.2895679600669373, 'x18': 0.9258899431792832, 'x19': 0.5893774753231016, 'x20': 0.0158715025568482, 'x21': 0.6055565152705454, 'x22': 0.7205414021949269, 'x23': 0.0004443766981503, 'x24': 0.6862332678929787, 'x25': 0.1403697161635488, 'x26': 0.6369188739797119, 'x27': 0.5674355313439167, 'x28': 0.8372017316573723, 'x29': 0.2474175902955273, 'problem': 'zdt3'}",180.55720809800005,0.775,3.691
"{'x0': 0.2389345088483798, 'x1': 0.7128740100446578, 'x2': 0.1095630999037546, 'x3': 0.848314211021433, 'x4': 0.4853501717104193, 'x5': 0.0332318268648169, 'x6': 0.9539238759272294, 'x7': 0.3670516646860726, 'x8': 0.8642114617716383, 'x9': 0.2547561637619268, 'x10': 0.6021900504294366, 'x11': 0.4815422935461314, 'x12': 0.9494418546327528, 'x13': 0.8044592584098037, 'x14': 0.621289539007873, 'x15': 0.551420600391015, 'x16': 0.2250276456750067, 'x17': 0.8897271657152047, 'x18': 0.7373982755436409, 'x19': 0.3829449336157371, 'x20': 0.7068923550854532, 'x21': 0.3727189964887071, 'x22': 0.4070499822001856, 'x23': 0.3497200084554781, 'x24': 0.4085045170021986, 'x25': 0.6467341288011329, 'x26': 0.7078772394550379, 'x27': 0.2982242272896723, 'x28': 0.3022744769412445, 'x29': 0.7850587319563919, 'problem': 'zdt3'}",195.6016660639998,0.239,4.508
"{'x0': 0.1078841101818365, 'x1': 0.4844640966303831, 'x2': 0.8952108893964589, 'x3': 0.6751642697701392, 'x4': 0.5001827597594319, 'x5': 0.3121584033518855, 'x6': 0.2838747733336449, 'x7': 0.1224057335673245, 'x8': 0.7948883664203106, 'x9': 0.007202576887152, 'x10': 0.7856253232541437, 'x11': 0.3231265684819605, 'x12': 0.2743068023446289, 'x13': 0.328278426955496, 'x14': 0.0689624361478216, 'x15': 0.5919330680384635, 'x16': 0.2000672798705589, 'x17': 0.532635335331438, 'x18': 0.8616517326164788, 'x19': 0.9561099212801212, 'x20': 0.6160239042966098, 'x21': 0.799905344720995, 'x22': 0.9493273621651996, 'x23': 0.9469216648510096, 'x24': 0.8959821173510292, 'x25': 0.4999478314857244, 'x26': 0.043248953671099, 'x27': 0.6693788875506451, 'x28': 0.6364652835436713, 'x29': 0.2914637806757415, 'problem': 'zdt3'}",210.6569431500002,0.108,5.001
"{'x0': 0.8269393242939092, 'x1': 0.7037245362623346, 'x2': 0.3267275799740415, 'x3': 0.8265857083043225, 'x4': 0.3921196480328305, 'x5': 0.3743929726876003, 'x6': 0.7065773646128944, 'x7': 0.4709194832081548, 'x8': 0.5777771074873191, 'x9': 0.0789422332486273, 'x10': 0.9477378747852728, 'x11': 0.2366806205560221, 'x12': 0.0344480356156173, 'x13': 0.379687753709284, 'x14': 0.9974650196968556, 'x15': 0.433899276899319, 'x16': 0.2143181372987632, 'x17': 0.817910439769775, 'x18': 0.9688036901585062, 'x19': 0.1554153621728022, 'x20': 0.4743130530856493, 'x21': 0.7024120434674127, 'x22': 0.3546603860001069, 'x23': 0.1416765787838418, 'x24': 0.585270200102777, 'x25': 0.8668476181510159, 'x26': 0.9116309391971176, 'x27': 0.2821655646742257, 'x28': 0.9161703182709948, 'x29': 0.9275064544661464, 'problem': 'zdt3'}",225.70161414599988,0.827,3.076
"{'x0': 0.9832745922471106, 'x1': 0.0183746480906656, 'x2': 0.5728373942559756, 'x3': 0.0196040603274384, 'x4': 0.6686963175239221, 'x5': 0.8629635398254344, 'x6': 0.6748514653155261, 'x7': 0.9471995715388744, 'x8': 0.5318918594511116, 'x9': 0.5795706052504076, 'x10': 0.5775651079399469, 'x11': 0.8140347675590336, 'x12': 0.9671281287539304, 'x13': 0.46997224512462, 'x14': 0.0032640442565939, 'x15': 0.7714056289209762, 'x16': 0.5005070563832636, 'x17': 0.3010396910944874, 'x18': 0.8504844750928998, 'x19': 0.4991023021299726, 'x20': 0.8584875385135418, 'x21': 0.5246657468100232, 'x22': 0.0607659621625639, 'x23': 0.1910579382198772, 'x24': 0.957858784564398, 'x25': 0.3513126912427795, 'x26': 0.369584459959397, 'x27': 0.6323499386183027, 'x28': 0.6473709263012534, 'x29': 0.5151285593705109, 'problem': 'zdt3'}",240.7489571440001,0.983,3.972
"{'x0': 0.3368968811923594, 'x1': 0.8141860607440518, 'x2': 0.1913538459969722, 'x3': 0.1335248428871778, 'x4': 0.0527296718655133, 'x5': 0.618937327610174, 'x6': 0.6215965410365606, 'x7': 0.0057926289639634, 'x8': 0.7015969092691043, 'x9': 0.7444006234276257, 'x10': 0.1130388292054525, 'x11': 0.3437370983598342, 'x12': 0.843326863337304, 'x13': 0.7169123449295851, 'x14': 0.8578668943275606, 'x15': 0.5455714388675453, 'x16': 0.228343483499084, 'x17': 0.1673904241074522, 'x18': 0.5180166292752583, 'x19': 0.0222451816465729, 'x20': 0.3286752305873067, 'x21': 0.3301602954850721, 'x22': 0.3377687257145588, 'x23': 0.2808424670651765, 'x24': 0.0297613638537662, 'x25': 0.1265430411814682, 'x26': 0.4325276200389729, 'x27': 0.4647328988131154, 'x28': 0.8266586539106342, 'x29': 0.1736094323228799, 'problem': 'zdt3'}",255.7884787980001,0.337,3.656
"{'x0': 0.9900044270635788, 'x1': 0.7803236639487089, 'x2': 0.7389336430531119, 'x3': 0.771731966441104, 'x4': 0.9343202458137077, 'x5': 0.1682466516787568, 'x6': 0.5102783459649699, 'x7': 0.0228845712369506, 'x8': 0.9808245127088816, 'x9': 0.8221374924420402, 'x10': 0.915568414733462, 'x11': 0.2900089460314844, 'x12': 0.8216515950314424, 'x13': 0.1098322880213029, 'x14': 0.8940621891130294, 'x15': 0.2715026108131992, 'x16': 0.0420972477900642, 'x17': 0.9495680680438132, 'x18': 0.5131343787219624, 'x19': 0.0572718522096449, 'x20': 0.7631467486721141, 'x21': 0.8826512284832659, 'x22': 0.6130265657928088, 'x23': 0.4683243925514484, 'x24': 0.1877608311423808, 'x25': 0.1371517117560708, 'x26': 0.6856559757511124, 'x27': 0.1592055432780217, 'x28': 0.8095448650478838, 'x29': 0.9443828987393892, 'problem': 'zdt3'}",270.8371317310002,0.99,3.902
"{'x0': 0.7111582629690061, 'x1': 0.57153167797054, 'x2': 0.2723755718408029, 'x3': 0.9928688656644592, 'x4': 0.2650571908050492, 'x5': 0.8362931269213509, 'x6': 0.6634462397920916, 'x7': 0.114433251182125, 'x8': 0.9315379070112776, 'x9': 0.3294514034965875, 'x10': 0.8579706729878854, 'x11': 0.975848593452905, 'x12': 0.4185974143135949, 'x13': 0.2792874017571026, 'x14': 0.7086560558992532, 'x15': 0.5461617688629505, 'x16': 0.6595178924114612, 'x17': 0.4802809603936672, 'x18': 0.7987095827456598, 'x19': 0.0035652454524689, 'x20': 0.6765280109330432, 'x21': 0.938574220332787, 'x22': 0.0708839816708635, 'x23': 0.0805140239662861, 'x24': 0.4175670873416994, 'x25': 0.5859008042996552, 'x26': 0.692197356876202, 'x27': 0.8254149443457035, 'x28': 0.8621086547860112, 'x29': 0.8719373317847641, 'problem': 'zdt3'}",285.89514637400043,0.711,4.337
"{'x0': 0.831855184385941, 'x1': 0.1301945360263973, 'x2': 0.5008743824378749, 'x3': 0.2812765852843194, 'x4': 0.2068637276501799, 'x5': 0.980394183024045, 'x6': 0.5265726940333937, 'x7': 0.7928806939411326, 'x8': 0.943554709697278, 'x9': 0.2156519180690994, 'x10': 0.7159293752386361, 'x11': 0.0057693230520479, 'x12': 0.2994990437018744, 'x13': 0.7712250743675494, 'x14': 0.999582221544239, 'x15': 0.3311748633249679, 'x16': 0.7981757419781327, 'x17': 0.7907204944029196, 'x18': 0.8559993912854075, 'x19': 0.0241106997337438, 'x20': 0.9083968254190982, 'x21': 0.6136796392887708, 'x22': 0.3486162454230982, 'x23': 0.6527103648418644, 'x24': 0.5376511630686274, 'x25': 0.4376629947762366, 'x26': 0.8704420641239612, 'x27': 0.9005254510371729, 'x28': 0.2422199192528397, 'x29': 0.607757174487096, 'problem': 'zdt3'}",300.945840937,0.832,3.111
"{'x0': 0.983739689001694, 'x1': 0.6943773343312273, 'x2': 0.3107772335718459, 'x3': 0.1407556114536213, 'x4': 0.7353068313019416, 'x5': 0.2131362883305398, 'x6': 0.4920112645233364, 'x7': 0.3670171345945283, 'x8': 0.0057638351066894, 'x9': 0.5037958895586339, 'x10': 0.8604317789291304, 'x11': 0.5831919293228123, 'x12': 0.0209651529796206, 'x13': 0.6442615242489118, 'x14': 0.1555029379378795, 'x15': 0.685039553402193, 'x16': 0.5663454994247408, 'x17': 0.5265735940793494, 'x18': 0.6731768645950534, 'x19': 0.4923508972760843, 'x20': 0.7271180524251959, 'x21': 0.3798575771395938, 'x22': 0.0056627970368638, 'x23': 0.4394523789132048, 'x24': 0.7052531536769899, 'x25': 0.7290346472912365, 'x26': 0.7421793370663428, 'x27': 0.2867477104610342, 'x28': 0.0579657135013307, 'x29': 0.8750822302912256, 'problem': 'zdt3'}",316.0298454980002,0.984,3.44
