candidate_evaluations,hypervolume_contributions
"[{'Performance': 7.5, 'Latency': 30.0}, {'Performance': 8.0, 'Latency': 28.0}, {'Performance': 6.0, 'Latency': 26.0}, {'Performance': 7.0, 'Latency': 29.0}, {'Performance': 7.2, 'Latency': 27.0}]","[0.02579271845652098, 0.0, 0.35304661419755434, 0.08407315954330619, 0.09991841001549728]"
"[{'Performance': 7.0, 'Latency': 30.0}, {'Performance': 8.5, 'Latency': 29.0}, {'Performance': 6.0, 'Latency': 28.0}, {'Performance': 5.0, 'Latency': 15.0}, {'Performance': 90.0, 'Latency': 12.0}]","[0.0013117964081952316, 0.0, 0.006308838718994125, 0.5017094544256689, 0.003042247696910194]"
"[{'Performance': 10.94, 'Latency': 32.4844}, {'Performance': 9.24, 'Latency': 28.6963}, {'Performance': 90.0, 'Latency': 12.3143}, {'Performance': 7.9033, 'Latency': 27.1713}, {'Performance': 6.5767, 'Latency': 32.6636}]","[0.0, 0.0, 1.9273934470653842e-07, 0.0, 3.471490361839358e-08]"
"[{'Performance': 7.9033, 'Latency': 27.1713}, {'Performance': 13.4967, 'Latency': 14.7823}, {'Performance': 90.0, 'Latency': 14.8096}, {'Performance': 90.0, 'Latency': 12.3143}, {'Performance': 10.94, 'Latency': 32.4844}]","[0.0, 2.148672921586936e-06, 0.0, 1.9273934470653842e-07, 0.0]"
"[{'Performance': 90.0, 'Latency': 12.3143}, {'Performance': 13.4967, 'Latency': 14.7823}, {'Performance': 7.9033, 'Latency': 27.1713}, {'Performance': 13.6433, 'Latency': 17.4245}, {'Performance': 7.865, 'Latency': 25.0333}]","[1.9273934470653842e-07, 2.148672921586936e-06, 0.0, 0.0, 2.3472310983763123e-08]"
"[{'Performance': 13.4967, 'Latency': 14.7823}, {'Performance': 7.865, 'Latency': 25.0333}, {'Performance': 6.5767, 'Latency': 32.6636}, {'Performance': 7.9033, 'Latency': 27.1713}, {'Performance': 13.6433, 'Latency': 17.4245}]","[2.1486749923749215e-06, 2.347233385435743e-08, 3.4714936925084316e-08, 0.0, 0.0]"
"[{'Performance': 24.5233, 'Latency': 19.0082}, {'Performance': 13.6433, 'Latency': 17.4245}, {'Performance': 90.0, 'Latency': 12.3143}, {'Performance': 13.4967, 'Latency': 14.7823}, {'Performance': 90.0, 'Latency': 14.8096}]","[0.0, 0.0, 1.9273934470653842e-07, 2.148672921586936e-06, 0.0]"
"[{'Performance': 13.6433, 'Latency': 17.4245}, {'Performance': 6.5767, 'Latency': 32.6636}, {'Performance': 90.0, 'Latency': 12.3143}, {'Performance': 13.43, 'Latency': 14.9888}, {'Performance': 13.6433, 'Latency': 17.4245}]","[0.0, 3.471490361839358e-08, 1.9273934470653842e-07, 3.389821756627498e-10, 0.0]"
"[{'Performance': 24.5233, 'Latency': 19.0082}, {'Performance': 13.43, 'Latency': 14.9888}, {'Performance': 20.01, 'Latency': 21.8868}, {'Performance': 10.94, 'Latency': 32.4844}, {'Performance': 13.4967, 'Latency': 14.7823}]","[0.0, 3.389823977073547e-10, 0.0, 0.0, 2.1486749923749215e-06]"
"[{'Performance': 13.6433, 'Latency': 17.4245}, {'Performance': 19.9267, 'Latency': 20.8538}, {'Performance': 7.865, 'Latency': 25.0333}, {'Performance': 19.9267, 'Latency': 20.8538}, {'Performance': 10.94, 'Latency': 32.4844}]","[0.0, 0.0, 2.319447234278016e-08, 0.0, 0.0]"
"[{'Performance': 13.4967, 'Latency': 14.7823}, {'Performance': 13.6433, 'Latency': 17.4245}, {'Performance': 20.01, 'Latency': 21.8868}, {'Performance': 19.9267, 'Latency': 20.8538}, {'Performance': 20.01, 'Latency': 21.8868}]","[2.1486749923749215e-06, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.6433, 'Latency': 17.4245}, {'Performance': 19.9267, 'Latency': 20.8538}, {'Performance': 24.5233, 'Latency': 19.0082}, {'Performance': 20.01, 'Latency': 21.8868}, {'Performance': 10.94, 'Latency': 32.4844}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 13.6433, 'Latency': 17.4245}, {'Performance': 20.01, 'Latency': 21.8868}, {'Performance': 13.43, 'Latency': 14.0125}, {'Performance': 13.4967, 'Latency': 14.7823}, {'Performance': 19.9267, 'Latency': 20.8538}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
