candidate_evaluations,hypervolume_contributions
"[{'Performance': 7.5, 'Latency': 30.0}, {'Performance': 8.1, 'Latency': 28.0}, {'Performance': 6.9, 'Latency': 27.0}, {'Performance': 7.0, 'Latency': 25.0}, {'Performance': 9.0, 'Latency': 29.0}]","[0.0, 0.0, 0.0, 0.001389349594639988, 0.0]"
"[{'Performance': 0, 'Latency': 0}, {'Performance': 8.4333, 'Latency': 21.7735}, {'Performance': 15.7367, 'Latency': 13.2451}, {'Performance': 6.65, 'Latency': 25.1166}, {'Performance': 8.4333, 'Latency': 21.7735}]","[0.9369007087378503, 1.9615502511172167e-07, 0.0, 1.1102230246251565e-16, 1.9615502511172167e-07]"
"[{'Performance': 8.4333, 'Latency': 21.7735}, {'Performance': 15.7367, 'Latency': 13.2451}, {'Performance': 9.36, 'Latency': 32.9232}, {'Performance': 17.0267, 'Latency': 26.7617}, {'Performance': 6.65, 'Latency': 25.1166}]","[6.616756098587473e-08, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 20.0, 'Latency': 22.0}, {'Performance': 15.5, 'Latency': 25.0}, {'Performance': 18.0, 'Latency': 20.0}, {'Performance': 16.5, 'Latency': 21.0}, {'Performance': 14.0, 'Latency': 23.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'Performance': 11.47, 'Latency': 24.0797}, {'Performance': 90.0, 'Latency': 13.1597}, {'Performance': 17.0267, 'Latency': 26.7617}, {'Performance': 26.9333, 'Latency': 17.2927}, {'Performance': 6.65, 'Latency': 25.1166}]","[0.0, 1.3605094650870342e-07, 0.0, 0.0, 0.0]"
"[{'Performance': 16.7333, 'Latency': 18.2927}, {'Performance': 8.5, 'Latency': 27.1166}, {'Performance': 14.2, 'Latency': 20.1532}, {'Performance': 12.5, 'Latency': 22.2927}, {'Performance': 13.0, 'Latency': 19.2451}]","[0.0, 0.0, 2.746909366635464e-09, 0.0, 0.001475619961535557]"
"[{'Performance': 8.7167, 'Latency': 29.7458}, {'Performance': 11.2333, 'Latency': 22.2148}, {'Performance': 13.55, 'Latency': 19.4689}, {'Performance': 14.2667, 'Latency': 24.6935}, {'Performance': 20.3, 'Latency': 27.1123}]","[0.0, 0.0, 0.0008884818061689614, 0.0, 0.0]"
"[{'Performance': 12.0, 'Latency': 19.0}, {'Performance': 15.5, 'Latency': 20.5}, {'Performance': 10.5, 'Latency': 18.0}, {'Performance': 9.0, 'Latency': 22.0}, {'Performance': 12.5, 'Latency': 21.0}]","[0.0025586308327603113, 0.0, 0.0071761337406015535, 0.0, 0.0]"
"[{'Performance': 20.79, 'Latency': 13.906}, {'Performance': 11.47, 'Latency': 24.0797}, {'Performance': 15.7367, 'Latency': 13.2451}, {'Performance': 8.4333, 'Latency': 21.7735}, {'Performance': 7.8167, 'Latency': 33.3655}]","[0.0, 0.0, 0.0, 6.616756076383012e-08, 0.0]"
"[{'Performance': 17.0, 'Latency': 19.8}, {'Performance': 20.7, 'Latency': 13.9}, {'Performance': 19.8, 'Latency': 17.3}, {'Performance': 11.0, 'Latency': 20.2}, {'Performance': 90.0, 'Latency': 13.2}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
