candidate_evaluations,hypervolume_contributions
"[{'F1': 0.3, 'F2': 90.5}, {'F1': 0.2, 'F2': 92.0}, {'F1': 0.1, 'F2': 85.0}, {'F1': 0.4, 'F2': 88.0}, {'F1': 0.0, 'F2': 80.0}]","[0.06828255566439279, 0.0738521921423817, 0.17889149842769636, 0.061002838903183254, 0.28977548223836513]"
"[{'F1': 0.1, 'F2': 98.5}, {'F1': 0.2, 'F2': 95.0}, {'F1': 0.05, 'F2': 103.0}, {'F1': 0.15, 'F2': 92.0}, {'F1': 0.01, 'F2': 100.0}]","[0.0010708229704672334, 0.0048393287451733435, 0.0, 0.00920631512391723, 0.0008895688446728389]"
"[{'F1': 0.0, 'F2': 400.0}, {'F1': 0.05, 'F2': 380.0}, {'F1': 0.15, 'F2': 360.0}, {'F1': 0.1, 'F2': 350.0}, {'F1': 0.2, 'F2': 340.0}]","[0.001036703611114298, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.1, 'F2': 235.45}, {'F1': 0.2, 'F2': 303.23}, {'F1': 0.05, 'F2': 375.12}, {'F1': 0.3, 'F2': 180.57}, {'F1': 0.4, 'F2': 425.78}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.25, 'F2': 120.45}, {'F1': 0.75, 'F2': 50.0}, {'F1': 0.05, 'F2': 300.0}, {'F1': 0.98, 'F2': 65.75}, {'F1': 0.2, 'F2': 250.0}]","[0.0, 0.00928809641947792, 0.0, 0.0, 0.0]"
"[{'F1': 0.1, 'F2': 229.79}, {'F1': 0.05, 'F2': 288.9}, {'F1': 0.01, 'F2': 99.27}, {'F1': 0.2, 'F2': 130.12}, {'F1': 0.25, 'F2': 115.3}]","[0.0, 0.0, 0.0005873858473253168, 0.0, 0.0]"
"[{'F1': 0.04, 'F2': 295.75}, {'F1': 0.05, 'F2': 225.32}, {'F1': 0.1, 'F2': 193.62}, {'F1': 0.2, 'F2': 150.0}, {'F1': 0.3, 'F2': 400.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.2, 'F2': 239.79}, {'F1': 0.05, 'F2': 299.56}, {'F1': 0.25, 'F2': 250.12}, {'F1': 0.12, 'F2': 275.66}, {'F1': 0.3, 'F2': 206.79}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.3, 'F2': 375.0}, {'F1': 0.2, 'F2': 290.0}, {'F1': 0.1, 'F2': 230.0}, {'F1': 0.4, 'F2': 319.0}, {'F1': 0.25, 'F2': 400.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.1, 'F2': 240.56}, {'F1': 0.05, 'F2': 185.42}, {'F1': 0.2, 'F2': 350.34}, {'F1': 0.1, 'F2': 245.78}, {'F1': 0.15, 'F2': 330.12}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.12, 'F2': 280.0}, {'F1': 0.08, 'F2': 250.0}, {'F1': 0.05, 'F2': 320.0}, {'F1': 0.09, 'F2': 210.0}, {'F1': 0.06, 'F2': 240.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.08, 'F2': 200.45}, {'F1': 0.02, 'F2': 310.12}, {'F1': 0.06, 'F2': 220.75}, {'F1': 0.04, 'F2': 360.0}, {'F1': 0.16, 'F2': 415.3}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.02, 'F2': 236.45}, {'F1': 0.03, 'F2': 388.17}, {'F1': 0.01, 'F2': 320.83}, {'F1': 0.05, 'F2': 376.2}, {'F1': 0.04, 'F2': 305.1}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.1, 'F2': 230.44}, {'F1': 0.05, 'F2': 195.12}, {'F1': 0.2, 'F2': 289.35}, {'F1': 0.15, 'F2': 270.89}, {'F1': 0.0, 'F2': 320.83}]","[0.0, 0.0, 0.0, 0.0, 1.325538436791618e-07]"
"[{'F1': 0.05, 'F2': 230.0}, {'F1': 0.2, 'F2': 260.0}, {'F1': 0.03, 'F2': 210.0}, {'F1': 0.08, 'F2': 270.0}, {'F1': 0.1, 'F2': 400.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.04, 'F2': 276.27}, {'F1': 0.02, 'F2': 319.63}, {'F1': 0.05, 'F2': 245.7}, {'F1': 0.08, 'F2': 290.12}, {'F1': 0.1, 'F2': 429.41}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.05, 'F2': 250.55}, {'F1': 0.1, 'F2': 270.45}, {'F1': 0.02, 'F2': 230.1}, {'F1': 0.3, 'F2': 350.25}, {'F1': 0.0, 'F2': 400.3}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.03, 'F2': 245.15}, {'F1': 0.02, 'F2': 270.45}, {'F1': 0.05, 'F2': 223.97}, {'F1': 0.01, 'F2': 238.64}, {'F1': 0.1, 'F2': 286.12}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.04, 'F2': 249.28}, {'F1': 0.03, 'F2': 368.66}, {'F1': 0.01, 'F2': 193.62}, {'F1': 0.02, 'F2': 253.22}, {'F1': 0.01, 'F2': 244.8}]","[0.0, 0.0, 7.953230518609189e-09, 0.0, 0.0]"
"[{'F1': 0.02, 'F2': 230.0}, {'F1': 0.08, 'F2': 275.0}, {'F1': 0.1, 'F2': 360.0}, {'F1': 0.07, 'F2': 260.0}, {'F1': 0.05, 'F2': 250.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.05, 'F2': 273.34}, {'F1': 0.08, 'F2': 291.92}, {'F1': 0.06, 'F2': 309.15}, {'F1': 0.03, 'F2': 332.14}, {'F1': 0.02, 'F2': 250.76}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.04, 'F2': 420.0}, {'F1': 0.01, 'F2': 310.0}, {'F1': 0.02, 'F2': 340.0}, {'F1': 0.0, 'F2': 330.0}, {'F1': 0.03, 'F2': 270.0}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 0.01, 'F2': 259.0}, {'F1': 0.03, 'F2': 290.25}, {'F1': 0.04, 'F2': 308.4}, {'F1': 0.02, 'F2': 276.1}, {'F1': 0.01, 'F2': 320.83}]","[0.0, 0.0, 0.0, 0.0, 0.0]"
