candidate_evaluations,hypervolume_contributions
"[{'F1': 12.5, 'Latency': 21.0}, {'F1': 9.5, 'Latency': 23.0}, {'F1': 8.0, 'Latency': 24.5}, {'F1': 7.5, 'Latency': 26.0}, {'F1': 10.0, 'Latency': 22.5}, {'F1': 15.5, 'Latency': 20.5}, {'F1': 14.0, 'Latency': 21.0}, {'F1': 16.5, 'Latency': 22.5}, {'F1': 13.0, 'Latency': 19.0}, {'F1': 17.0, 'Latency': 21.5}, {'F1': 15.5, 'Latency': 20.5}, {'F1': 17.2, 'Latency': 19.3}, {'F1': 18.9, 'Latency': 18.7}, {'F1': 13.4, 'Latency': 21.8}, {'F1': 16.7, 'Latency': 20.0}]","[0.0, 0.044142326616151806, 0.0465058183192566, 0.006999986384137569, 0.034489003748599756, 0.0, 0.0, 0.0, 0.04719175912799756, 0.0, 0.0, 0.01164490516658323, 0.011709756129124282, 0.0, 0.0]"
"[{'F1': 12.5, 'Latency': 21.0}, {'F1': 9.5, 'Latency': 23.0}, {'F1': 8.0, 'Latency': 24.5}, {'F1': 7.5, 'Latency': 26.0}, {'F1': 10.0, 'Latency': 22.5}, {'F1': 15.5, 'Latency': 20.5}, {'F1': 14.0, 'Latency': 21.0}, {'F1': 16.5, 'Latency': 22.5}, {'F1': 13.0, 'Latency': 19.0}, {'F1': 17.0, 'Latency': 21.5}, {'F1': 15.5, 'Latency': 20.5}, {'F1': 17.2, 'Latency': 19.3}, {'F1': 18.9, 'Latency': 18.7}, {'F1': 13.4, 'Latency': 21.8}, {'F1': 16.7, 'Latency': 20.0}]","[0.0, 0.044142326616151806, 0.0465058183192566, 0.006999986384137569, 0.034489003748599756, 0.0, 0.0, 0.0, 0.04719175912799756, 0.0, 0.0, 0.01164490516658323, 0.011709756129124282, 0.0, 0.0]"
"[{'F1': 12.5, 'Latency': 21.0}, {'F1': 9.5, 'Latency': 23.0}, {'F1': 8.0, 'Latency': 24.5}, {'F1': 7.5, 'Latency': 26.0}, {'F1': 10.0, 'Latency': 22.5}, {'F1': 15.5, 'Latency': 20.5}, {'F1': 14.0, 'Latency': 21.0}, {'F1': 16.5, 'Latency': 22.5}, {'F1': 13.0, 'Latency': 19.0}, {'F1': 17.0, 'Latency': 21.5}, {'F1': 15.5, 'Latency': 20.5}, {'F1': 17.2, 'Latency': 19.3}, {'F1': 18.9, 'Latency': 18.7}, {'F1': 13.4, 'Latency': 21.8}, {'F1': 16.7, 'Latency': 20.0}]","[0.0, 0.044142326616151806, 0.0465058183192566, 0.006999986384137569, 0.034489003748599756, 0.0, 0.0, 0.0, 0.04719175912799756, 0.0, 0.0, 0.01164490516658323, 0.011709756129124282, 0.0, 0.0]"
"[{'F1': 12.5, 'Latency': 21.0}, {'F1': 9.5, 'Latency': 23.0}, {'F1': 8.0, 'Latency': 24.5}, {'F1': 7.5, 'Latency': 26.0}, {'F1': 10.0, 'Latency': 22.5}, {'F1': 15.5, 'Latency': 20.5}, {'F1': 14.0, 'Latency': 21.0}, {'F1': 16.5, 'Latency': 22.5}, {'F1': 13.0, 'Latency': 19.0}, {'F1': 17.0, 'Latency': 21.5}, {'F1': 15.5, 'Latency': 20.5}, {'F1': 17.2, 'Latency': 19.3}, {'F1': 18.9, 'Latency': 18.7}, {'F1': 13.4, 'Latency': 21.8}, {'F1': 16.7, 'Latency': 20.0}]","[0.0, 0.044142326616151806, 0.0465058183192566, 0.006999986384137569, 0.034489003748599756, 0.0, 0.0, 0.0, 0.04719175912799756, 0.0, 0.0, 0.01164490516658323, 0.011709756129124282, 0.0, 0.0]"
"[{'F1': 8.0, 'Latency': 24.0}, {'F1': 7.0, 'Latency': 26.0}, {'F1': 7.5, 'Latency': 27.0}, {'F1': 7.2, 'Latency': 25.5}, {'F1': 6.5, 'Latency': 26.5}, {'F1': 7.0, 'Latency': 27.0}, {'F1': 6.5, 'Latency': 28.0}, {'F1': 7.5, 'Latency': 26.5}, {'F1': 8.0, 'Latency': 25.0}, {'F1': 7.2, 'Latency': 26.8}, {'F1': 8.5, 'Latency': 26.5}, {'F1': 10.5, 'Latency': 25.5}, {'F1': 7.5, 'Latency': 27.5}, {'F1': 9.0, 'Latency': 26.0}, {'F1': 11.0, 'Latency': 24.0}, {'F1': 6.5, 'Latency': 27.0}, {'F1': 7.0, 'Latency': 28.0}, {'F1': 6.0, 'Latency': 26.5}, {'F1': 7.5, 'Latency': 27.5}, {'F1': 19.5, 'Latency': 22.5}, {'F1': 6.81, 'Latency': 26.22}, {'F1': 6.27, 'Latency': 26.77}, {'F1': 7.66, 'Latency': 28.98}, {'F1': 6.27, 'Latency': 26.77}, {'F1': 19.75, 'Latency': 22.13}]","[0.012789796533850817, 0.0018338743549155545, 0.0, 0.005039870612259634, 0.000522273874465462, 0.0, 0.0, 0.0, 0.002362782219883508, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00013959527802143157, 0.0, 0.0, 0.00894086299323904, 0.0, 0.0, 2.5743284435719715e-05, 2.220446049250313e-16, 0.0, 2.220446049250313e-16, 0.0]"
"[{'F1': 8.0, 'Latency': 24.0}, {'F1': 7.0, 'Latency': 26.0}, {'F1': 7.5, 'Latency': 27.0}, {'F1': 7.2, 'Latency': 25.5}, {'F1': 6.5, 'Latency': 26.5}, {'F1': 7.0, 'Latency': 27.0}, {'F1': 6.5, 'Latency': 28.0}, {'F1': 7.5, 'Latency': 26.5}, {'F1': 8.0, 'Latency': 25.0}, {'F1': 7.2, 'Latency': 26.8}, {'F1': 8.5, 'Latency': 26.5}, {'F1': 10.5, 'Latency': 25.5}, {'F1': 7.5, 'Latency': 27.5}, {'F1': 9.0, 'Latency': 26.0}, {'F1': 11.0, 'Latency': 24.0}, {'F1': 6.5, 'Latency': 27.0}, {'F1': 7.0, 'Latency': 28.0}, {'F1': 6.0, 'Latency': 26.5}, {'F1': 7.5, 'Latency': 27.5}, {'F1': 19.5, 'Latency': 22.5}, {'F1': 6.81, 'Latency': 26.22}, {'F1': 6.27, 'Latency': 26.77}, {'F1': 7.66, 'Latency': 28.98}, {'F1': 6.27, 'Latency': 26.77}, {'F1': 19.75, 'Latency': 22.13}]","[0.012789796533850817, 0.0018338743549155545, 0.0, 0.005039870612259634, 0.000522273874465462, 0.0, 0.0, 0.0, 0.002362782219883508, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00013959527802143157, 0.0, 0.0, 0.00894086299323904, 0.0, 0.0, 2.5743284435719715e-05, 2.220446049250313e-16, 0.0, 2.220446049250313e-16, 0.0]"
"[{'F1': 8.0, 'Latency': 24.0}, {'F1': 7.0, 'Latency': 26.0}, {'F1': 7.5, 'Latency': 27.0}, {'F1': 7.2, 'Latency': 25.5}, {'F1': 6.5, 'Latency': 26.5}, {'F1': 7.0, 'Latency': 27.0}, {'F1': 6.5, 'Latency': 28.0}, {'F1': 7.5, 'Latency': 26.5}, {'F1': 8.0, 'Latency': 25.0}, {'F1': 7.2, 'Latency': 26.8}, {'F1': 8.5, 'Latency': 26.5}, {'F1': 10.5, 'Latency': 25.5}, {'F1': 7.5, 'Latency': 27.5}, {'F1': 9.0, 'Latency': 26.0}, {'F1': 11.0, 'Latency': 24.0}, {'F1': 6.5, 'Latency': 27.0}, {'F1': 7.0, 'Latency': 28.0}, {'F1': 6.0, 'Latency': 26.5}, {'F1': 7.5, 'Latency': 27.5}, {'F1': 19.5, 'Latency': 22.5}, {'F1': 6.81, 'Latency': 26.22}, {'F1': 6.27, 'Latency': 26.77}, {'F1': 7.66, 'Latency': 28.98}, {'F1': 6.27, 'Latency': 26.77}, {'F1': 19.75, 'Latency': 22.13}]","[0.012789796533850817, 0.0018338743549155545, 0.0, 0.005039870612259634, 0.000522273874465462, 0.0, 0.0, 0.0, 0.002362782219883508, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00013959527802143157, 0.0, 0.0, 0.00894086299323904, 0.0, 0.0, 2.5743284435719715e-05, 2.220446049250313e-16, 0.0, 2.220446049250313e-16, 0.0]"
"[{'F1': 8.0, 'Latency': 24.0}, {'F1': 7.0, 'Latency': 26.0}, {'F1': 7.5, 'Latency': 27.0}, {'F1': 7.2, 'Latency': 25.5}, {'F1': 6.5, 'Latency': 26.5}, {'F1': 7.0, 'Latency': 27.0}, {'F1': 6.5, 'Latency': 28.0}, {'F1': 7.5, 'Latency': 26.5}, {'F1': 8.0, 'Latency': 25.0}, {'F1': 7.2, 'Latency': 26.8}, {'F1': 8.5, 'Latency': 26.5}, {'F1': 10.5, 'Latency': 25.5}, {'F1': 7.5, 'Latency': 27.5}, {'F1': 9.0, 'Latency': 26.0}, {'F1': 11.0, 'Latency': 24.0}, {'F1': 6.5, 'Latency': 27.0}, {'F1': 7.0, 'Latency': 28.0}, {'F1': 6.0, 'Latency': 26.5}, {'F1': 7.5, 'Latency': 27.5}, {'F1': 19.5, 'Latency': 22.5}, {'F1': 6.81, 'Latency': 26.22}, {'F1': 6.27, 'Latency': 26.77}, {'F1': 7.66, 'Latency': 28.98}, {'F1': 6.27, 'Latency': 26.77}, {'F1': 19.75, 'Latency': 22.13}]","[0.012789796533850817, 0.0018338743549155545, 0.0, 0.005039870612259634, 0.000522273874465462, 0.0, 0.0, 0.0, 0.002362782219883508, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00013959527802143157, 0.0, 0.0, 0.00894086299323904, 0.0, 0.0, 2.5743284435719715e-05, 2.220446049250313e-16, 0.0, 2.220446049250313e-16, 0.0]"
"[{'F1': 7.5, 'Latency': 27.5}, {'F1': 6.5, 'Latency': 27.0}, {'F1': 11.0, 'Latency': 24.0}, {'F1': 7.0, 'Latency': 26.0}, {'F1': 7.2, 'Latency': 28.0}, {'F1': 7.5, 'Latency': 26.5}, {'F1': 11.5, 'Latency': 24.5}, {'F1': 12.5, 'Latency': 23.5}, {'F1': 6.5, 'Latency': 27.5}, {'F1': 11.0, 'Latency': 24.0}, {'F1': 7.0, 'Latency': 28.0}, {'F1': 10.0, 'Latency': 24.0}, {'F1': 6.0, 'Latency': 26.0}, {'F1': 11.0, 'Latency': 20.0}, {'F1': 8.0, 'Latency': 25.0}, {'F1': 6.27, 'Latency': 26.77}, {'F1': 12.81, 'Latency': 25.48}, {'F1': 11.15, 'Latency': 23.85}, {'F1': 11.04, 'Latency': 19.74}, {'F1': 11.8, 'Latency': 25.3}, {'F1': 8.5, 'Latency': 26.5}, {'F1': 9.5, 'Latency': 28.5}, {'F1': 7.5, 'Latency': 27.5}, {'F1': 9.0, 'Latency': 28.0}, {'F1': 7.0, 'Latency': 29.0}]","[0.0, 0.0, 0.00013463050820794464, 0.001768651775985397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00013463050820794464, 0.0, 0.003126419579495998, 0.013923350372620824, 0.001228516166727811, 0.0022787487911928306, 4.440892098500626e-16, 0.0, 0.0, 0.0002971711686248213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 7.5, 'Latency': 27.5}, {'F1': 6.5, 'Latency': 27.0}, {'F1': 11.0, 'Latency': 24.0}, {'F1': 7.0, 'Latency': 26.0}, {'F1': 7.2, 'Latency': 28.0}, {'F1': 7.5, 'Latency': 26.5}, {'F1': 11.5, 'Latency': 24.5}, {'F1': 12.5, 'Latency': 23.5}, {'F1': 6.5, 'Latency': 27.5}, {'F1': 11.0, 'Latency': 24.0}, {'F1': 7.0, 'Latency': 28.0}, {'F1': 10.0, 'Latency': 24.0}, {'F1': 6.0, 'Latency': 26.0}, {'F1': 11.0, 'Latency': 20.0}, {'F1': 8.0, 'Latency': 25.0}, {'F1': 6.27, 'Latency': 26.77}, {'F1': 12.81, 'Latency': 25.48}, {'F1': 11.15, 'Latency': 23.85}, {'F1': 11.04, 'Latency': 19.74}, {'F1': 11.8, 'Latency': 25.3}, {'F1': 8.5, 'Latency': 26.5}, {'F1': 9.5, 'Latency': 28.5}, {'F1': 7.5, 'Latency': 27.5}, {'F1': 9.0, 'Latency': 28.0}, {'F1': 7.0, 'Latency': 29.0}]","[0.0, 0.0, 0.00013463050820794464, 0.001768651775985397, 0.0, 0.0, 0.0, 0.0, 0.0, 0.00013463050820794464, 0.0, 0.003126419579495998, 0.013923350372620824, 0.001228516166727811, 0.0022787487911928306, 4.440892098500626e-16, 0.0, 0.0, 0.0002971711686248213, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
