configs,runtime_traj,F1,F2
"{'x0': 0.5, 'x1': 0.5, 'x2': 0.5, 'x3': 0.5, 'x4': 0.5, 'x5': 0.5, 'x6': 0.5, 'x7': 0.5, 'x8': 0.5, 'x9': 0.5, 'problem': 'zdt6'}",5.11199278300046,1.0,8.451
"{'x0': 0.3470626021991051, 'x1': 0.677479485418203, 'x2': 0.777768436132985, 'x3': 0.7979683252286911, 'x4': 0.0212929422675892, 'x5': 0.9573405427895136, 'x6': 0.9592044861221558, 'x7': 0.5818945542467895, 'x8': 0.4067936746367743, 'x9': 0.7326304693210808, 'problem': 'zdt6'}",5.1120614420015045,1.0,8.993
"{'x0': 0.237560430317248, 'x1': 0.6150964271950266, 'x2': 0.293057185586941, 'x3': 0.2867537737003325, 'x4': 0.0673738680243852, 'x5': 0.60531611960732, 'x6': 0.8812133871078845, 'x7': 0.1272784975015405, 'x8': 0.955830271280986, 'x9': 0.7060263610406551, 'problem': 'zdt6'}",5.111972463000711,0.673,8.531
"{'x0': 0.1531560291909841, 'x1': 0.7564771197676036, 'x2': 0.1461813519177424, 'x3': 0.7936743156492027, 'x4': 0.0434378583710708, 'x5': 0.6103082073609463, 'x6': 0.0937557612489787, 'x7': 0.0512174207572582, 'x8': 0.718220112689696, 'x9': 0.1794961340579389, 'problem': 'zdt6'}",5.112005983000927,1.0,7.928
"{'x0': 0.6831803787572371, 'x1': 0.561076123189058, 'x2': 0.6018293481437079, 'x3': 0.5160336519426341, 'x4': 0.6756550754102303, 'x5': 0.791154389300555, 'x6': 0.588145645235687, 'x7': 0.2951157588744665, 'x8': 0.1315575491978368, 'x9': 0.1477435577707311, 'problem': 'zdt6'}",5.112017323001055,1.0,8.368
"{'x0': 0.7377972994898169, 'x1': 0.6572687215523205, 'x2': 0.945731774127954, 'x3': 0.6735648942179083, 'x4': 0.3373665219012945, 'x5': 0.4359114191955403, 'x6': 0.7838961346087706, 'x7': 0.8062833516253677, 'x8': 0.5764784795377783, 'x9': 0.0451657541054876, 'problem': 'zdt6'}",5.112078742000449,0.955,8.767
"{'x0': 0.5249547450616635, 'x1': 0.0872116493455734, 'x2': 0.6099201669092953, 'x3': 0.8440942618608628, 'x4': 0.6423637247866336, 'x5': 0.5353807929766565, 'x6': 0.8948081159160735, 'x7': 0.8566535430377429, 'x8': 0.4297865217922562, 'x9': 0.2664073255550442, 'problem': 'zdt6'}",5.112070222001421,0.999,8.721
"{'x0': 0.6319514240631849, 'x1': 0.2257484185161047, 'x2': 0.8727806340519618, 'x3': 0.7640742819712087, 'x4': 0.1086073767101424, 'x5': 0.7098585773835551, 'x6': 0.4411172531249181, 'x7': 0.169496732926689, 'x8': 0.6908322531775686, 'x9': 0.1912248886366842, 'problem': 'zdt6'}",5.112027082001077,0.996,8.309
"{'x0': 0.7208797717527023, 'x1': 0.165379972089419, 'x2': 0.2204632636168427, 'x3': 0.3778814556855133, 'x4': 0.5628388628126387, 'x5': 0.6653871647207361, 'x6': 0.9937469981451204, 'x7': 0.2238284055245382, 'x8': 0.7950485187163652, 'x9': 0.3308521156370547, 'problem': 'zdt6'}",5.112045952000699,0.978,8.385
"{'x0': 0.016891292439995, 'x1': 0.1522244133720105, 'x2': 0.7318654338745518, 'x3': 0.0007523722694035, 'x4': 0.0445470756897057, 'x5': 0.9181502041579646, 'x6': 0.7775724505740216, 'x7': 0.6639064034812518, 'x8': 0.8262397867185638, 'x9': 0.6125343982838417, 'problem': 'zdt6'}",5.112036512000486,0.999,8.547
"{'x0': 0.0117336916484821, 'x1': 0.6371287256485784, 'x2': 0.9917529813290163, 'x3': 0.4534236630977367, 'x4': 0.782024270065602, 'x5': 0.3367772465796489, 'x6': 0.5517910733793466, 'x7': 0.6445097356600393, 'x8': 0.1861982225028867, 'x9': 0.2119726570749786, 'problem': 'zdt6'}",10.122648403001222,1.0,8.574
"{'x0': 0.2200183362136051, 'x1': 0.369980072411648, 'x2': 0.8031581655276423, 'x3': 0.6157219880332441, 'x4': 0.9203240986480636, 'x5': 0.6186333263588406, 'x6': 0.618489141141431, 'x7': 0.1074193037058069, 'x8': 0.3022015981494396, 'x9': 0.5777649745009756, 'problem': 'zdt6'}",10.12259312400056,0.85,8.662
"{'x0': 0.8537913476952381, 'x1': 0.8431349270051581, 'x2': 0.9655984704736504, 'x3': 0.0915609245012352, 'x4': 0.9608070155143454, 'x5': 0.5653848299571601, 'x6': 0.4525565225618063, 'x7': 0.4191889449382259, 'x8': 0.1589923991672844, 'x9': 0.2454961857699651, 'problem': 'zdt6'}",10.122583774000304,1.0,8.536
"{'x0': 0.8089277290039303, 'x1': 0.0871713407032849, 'x2': 0.8397032407324836, 'x3': 0.8557475118330274, 'x4': 0.2895743873979225, 'x5': 0.4586909646400914, 'x6': 0.5854230909384444, 'x7': 0.6554256650094753, 'x8': 0.613246586436648, 'x9': 0.6868882101197789, 'problem': 'zdt6'}",10.1226224130005,1.0,8.684
"{'x0': 0.716491622753587, 'x1': 0.5347864282364988, 'x2': 0.1100467145026358, 'x3': 0.2586209230198831, 'x4': 0.5641198434651354, 'x5': 0.6646746453392138, 'x6': 0.3892922994553575, 'x7': 0.2244000849182243, 'x8': 0.4530057028055202, 'x9': 0.9805886819493868, 'problem': 'zdt6'}",10.122600994000097,0.984,8.315
"{'x0': 0.4807262435127559, 'x1': 0.518948858832485, 'x2': 0.1985475730175816, 'x3': 0.2906671467699682, 'x4': 0.2861834599850243, 'x5': 0.7034320172971935, 'x6': 0.8457099713817758, 'x7': 0.3465915319804824, 'x8': 0.2420213006254792, 'x9': 0.9792925308328326, 'problem': 'zdt6'}",10.122608583000329,1.0,8.413
"{'x0': 0.3318962395064105, 'x1': 0.3051687006285105, 'x2': 0.5140159348418631, 'x3': 0.6820460674198163, 'x4': 0.0534505221758631, 'x5': 0.5325870298064671, 'x6': 0.8566082944306751, 'x7': 0.0843212554862986, 'x8': 0.4619008145580887, 'x9': 0.2232986704510675, 'problem': 'zdt6'}",10.122633703000249,1.0,8.091
