candidate_evaluations,hypervolume_contributions
"[{'F1': 8.27, 'Latency': 28.47}, {'F1': 6.58, 'Latency': 27.41}, {'F1': 7.99, 'Latency': 16.82}, {'F1': 22.28, 'Latency': 24.42}, {'F1': 24.16, 'Latency': 23.37}, {'F1': 22.0, 'Latency': 25.5}, {'F1': 21.0, 'Latency': 22.3}, {'F1': 24.0, 'Latency': 21.0}, {'F1': 18.0, 'Latency': 27.0}, {'F1': 19.0, 'Latency': 23.5}, {'F1': 10.5, 'Latency': 25.0}, {'F1': 15.0, 'Latency': 22.0}, {'F1': 20.0, 'Latency': 21.0}, {'F1': 13.0, 'Latency': 20.5}, {'F1': 18.0, 'Latency': 23.0}, {'F1': 18.45, 'Latency': 22.1}, {'F1': 20.12, 'Latency': 21.5}, {'F1': 15.3, 'Latency': 19.8}, {'F1': 21.0, 'Latency': 20.0}, {'F1': 19.25, 'Latency': 21.75}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 22.0, 'Latency': 25.0}, {'F1': 15.0, 'Latency': 18.0}, {'F1': 12.0, 'Latency': 22.0}, {'F1': 8.0, 'Latency': 15.0}]","[0.0, 1.8218081183185575e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15082359659271405]"
"[{'F1': 8.27, 'Latency': 28.47}, {'F1': 6.58, 'Latency': 27.41}, {'F1': 7.99, 'Latency': 16.82}, {'F1': 22.28, 'Latency': 24.42}, {'F1': 24.16, 'Latency': 23.37}, {'F1': 22.0, 'Latency': 25.5}, {'F1': 21.0, 'Latency': 22.3}, {'F1': 24.0, 'Latency': 21.0}, {'F1': 18.0, 'Latency': 27.0}, {'F1': 19.0, 'Latency': 23.5}, {'F1': 10.5, 'Latency': 25.0}, {'F1': 15.0, 'Latency': 22.0}, {'F1': 20.0, 'Latency': 21.0}, {'F1': 13.0, 'Latency': 20.5}, {'F1': 18.0, 'Latency': 23.0}, {'F1': 18.45, 'Latency': 22.1}, {'F1': 20.12, 'Latency': 21.5}, {'F1': 15.3, 'Latency': 19.8}, {'F1': 21.0, 'Latency': 20.0}, {'F1': 19.25, 'Latency': 21.75}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 22.0, 'Latency': 25.0}, {'F1': 15.0, 'Latency': 18.0}, {'F1': 12.0, 'Latency': 22.0}, {'F1': 8.0, 'Latency': 15.0}]","[0.0, 1.8218081183185575e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15082359659271405]"
"[{'F1': 8.27, 'Latency': 28.47}, {'F1': 6.58, 'Latency': 27.41}, {'F1': 7.99, 'Latency': 16.82}, {'F1': 22.28, 'Latency': 24.42}, {'F1': 24.16, 'Latency': 23.37}, {'F1': 22.0, 'Latency': 25.5}, {'F1': 21.0, 'Latency': 22.3}, {'F1': 24.0, 'Latency': 21.0}, {'F1': 18.0, 'Latency': 27.0}, {'F1': 19.0, 'Latency': 23.5}, {'F1': 10.5, 'Latency': 25.0}, {'F1': 15.0, 'Latency': 22.0}, {'F1': 20.0, 'Latency': 21.0}, {'F1': 13.0, 'Latency': 20.5}, {'F1': 18.0, 'Latency': 23.0}, {'F1': 18.45, 'Latency': 22.1}, {'F1': 20.12, 'Latency': 21.5}, {'F1': 15.3, 'Latency': 19.8}, {'F1': 21.0, 'Latency': 20.0}, {'F1': 19.25, 'Latency': 21.75}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 22.0, 'Latency': 25.0}, {'F1': 15.0, 'Latency': 18.0}, {'F1': 12.0, 'Latency': 22.0}, {'F1': 8.0, 'Latency': 15.0}]","[0.0, 1.8218081183185575e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15082359659271405]"
"[{'F1': 8.27, 'Latency': 28.47}, {'F1': 6.58, 'Latency': 27.41}, {'F1': 7.99, 'Latency': 16.82}, {'F1': 22.28, 'Latency': 24.42}, {'F1': 24.16, 'Latency': 23.37}, {'F1': 22.0, 'Latency': 25.5}, {'F1': 21.0, 'Latency': 22.3}, {'F1': 24.0, 'Latency': 21.0}, {'F1': 18.0, 'Latency': 27.0}, {'F1': 19.0, 'Latency': 23.5}, {'F1': 10.5, 'Latency': 25.0}, {'F1': 15.0, 'Latency': 22.0}, {'F1': 20.0, 'Latency': 21.0}, {'F1': 13.0, 'Latency': 20.5}, {'F1': 18.0, 'Latency': 23.0}, {'F1': 18.45, 'Latency': 22.1}, {'F1': 20.12, 'Latency': 21.5}, {'F1': 15.3, 'Latency': 19.8}, {'F1': 21.0, 'Latency': 20.0}, {'F1': 19.25, 'Latency': 21.75}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 22.0, 'Latency': 25.0}, {'F1': 15.0, 'Latency': 18.0}, {'F1': 12.0, 'Latency': 22.0}, {'F1': 8.0, 'Latency': 15.0}]","[0.0, 1.8218081183185575e-05, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.15082359659271405]"
"[{'F1': 15.12, 'Latency': 17.34}, {'F1': 18.45, 'Latency': 19.78}, {'F1': 30.0, 'Latency': 10.0}, {'F1': 14.67, 'Latency': 21.0}, {'F1': 20.95, 'Latency': 18.5}, {'F1': 10.5, 'Latency': 22.5}, {'F1': 9.2, 'Latency': 25.0}, {'F1': 15.0, 'Latency': 19.0}, {'F1': 20.0, 'Latency': 23.0}, {'F1': 11.5, 'Latency': 24.0}, {'F1': 12.56, 'Latency': 18.14}, {'F1': 11.88, 'Latency': 22.79}, {'F1': 17.34, 'Latency': 19.45}, {'F1': 10.25, 'Latency': 16.12}, {'F1': 15.67, 'Latency': 20.01}, {'F1': 20.5, 'Latency': 22.0}, {'F1': 30.0, 'Latency': 10.0}, {'F1': 6.5, 'Latency': 28.0}, {'F1': 12.0, 'Latency': 18.0}, {'F1': 17.0, 'Latency': 21.0}, {'F1': 14.5, 'Latency': 22.5}, {'F1': 20.0, 'Latency': 19.5}, {'F1': 19.0, 'Latency': 23.0}, {'F1': 11.0, 'Latency': 20.0}, {'F1': 15.0, 'Latency': 21.0}]","[0.0, 0.0, 0.05491471317262753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0048827546253293885, 0.0, 0.0, 0.05491471317262753, 0.0007195515783930961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 15.12, 'Latency': 17.34}, {'F1': 18.45, 'Latency': 19.78}, {'F1': 30.0, 'Latency': 10.0}, {'F1': 14.67, 'Latency': 21.0}, {'F1': 20.95, 'Latency': 18.5}, {'F1': 10.5, 'Latency': 22.5}, {'F1': 9.2, 'Latency': 25.0}, {'F1': 15.0, 'Latency': 19.0}, {'F1': 20.0, 'Latency': 23.0}, {'F1': 11.5, 'Latency': 24.0}, {'F1': 12.56, 'Latency': 18.14}, {'F1': 11.88, 'Latency': 22.79}, {'F1': 17.34, 'Latency': 19.45}, {'F1': 10.25, 'Latency': 16.12}, {'F1': 15.67, 'Latency': 20.01}, {'F1': 20.5, 'Latency': 22.0}, {'F1': 30.0, 'Latency': 10.0}, {'F1': 6.5, 'Latency': 28.0}, {'F1': 12.0, 'Latency': 18.0}, {'F1': 17.0, 'Latency': 21.0}, {'F1': 14.5, 'Latency': 22.5}, {'F1': 20.0, 'Latency': 19.5}, {'F1': 19.0, 'Latency': 23.0}, {'F1': 11.0, 'Latency': 20.0}, {'F1': 15.0, 'Latency': 21.0}]","[0.0, 0.0, 0.05491471317262753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0048827546253293885, 0.0, 0.0, 0.05491471317262753, 0.0007195515783930961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 15.12, 'Latency': 17.34}, {'F1': 18.45, 'Latency': 19.78}, {'F1': 30.0, 'Latency': 10.0}, {'F1': 14.67, 'Latency': 21.0}, {'F1': 20.95, 'Latency': 18.5}, {'F1': 10.5, 'Latency': 22.5}, {'F1': 9.2, 'Latency': 25.0}, {'F1': 15.0, 'Latency': 19.0}, {'F1': 20.0, 'Latency': 23.0}, {'F1': 11.5, 'Latency': 24.0}, {'F1': 12.56, 'Latency': 18.14}, {'F1': 11.88, 'Latency': 22.79}, {'F1': 17.34, 'Latency': 19.45}, {'F1': 10.25, 'Latency': 16.12}, {'F1': 15.67, 'Latency': 20.01}, {'F1': 20.5, 'Latency': 22.0}, {'F1': 30.0, 'Latency': 10.0}, {'F1': 6.5, 'Latency': 28.0}, {'F1': 12.0, 'Latency': 18.0}, {'F1': 17.0, 'Latency': 21.0}, {'F1': 14.5, 'Latency': 22.5}, {'F1': 20.0, 'Latency': 19.5}, {'F1': 19.0, 'Latency': 23.0}, {'F1': 11.0, 'Latency': 20.0}, {'F1': 15.0, 'Latency': 21.0}]","[0.0, 0.0, 0.05491471317262753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0048827546253293885, 0.0, 0.0, 0.05491471317262753, 0.0007195515783930961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 15.12, 'Latency': 17.34}, {'F1': 18.45, 'Latency': 19.78}, {'F1': 30.0, 'Latency': 10.0}, {'F1': 14.67, 'Latency': 21.0}, {'F1': 20.95, 'Latency': 18.5}, {'F1': 10.5, 'Latency': 22.5}, {'F1': 9.2, 'Latency': 25.0}, {'F1': 15.0, 'Latency': 19.0}, {'F1': 20.0, 'Latency': 23.0}, {'F1': 11.5, 'Latency': 24.0}, {'F1': 12.56, 'Latency': 18.14}, {'F1': 11.88, 'Latency': 22.79}, {'F1': 17.34, 'Latency': 19.45}, {'F1': 10.25, 'Latency': 16.12}, {'F1': 15.67, 'Latency': 20.01}, {'F1': 20.5, 'Latency': 22.0}, {'F1': 30.0, 'Latency': 10.0}, {'F1': 6.5, 'Latency': 28.0}, {'F1': 12.0, 'Latency': 18.0}, {'F1': 17.0, 'Latency': 21.0}, {'F1': 14.5, 'Latency': 22.5}, {'F1': 20.0, 'Latency': 19.5}, {'F1': 19.0, 'Latency': 23.0}, {'F1': 11.0, 'Latency': 20.0}, {'F1': 15.0, 'Latency': 21.0}]","[0.0, 0.0, 0.05491471317262753, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0048827546253293885, 0.0, 0.0, 0.05491471317262753, 0.0007195515783930961, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 15.5, 'Latency': 18.5}, {'F1': 14.0, 'Latency': 17.0}, {'F1': 11.5, 'Latency': 20.0}, {'F1': 12.5, 'Latency': 19.0}, {'F1': 13.0, 'Latency': 18.0}, {'F1': 20.0, 'Latency': 22.0}, {'F1': 15.0, 'Latency': 19.0}, {'F1': 10.0, 'Latency': 21.0}, {'F1': 12.0, 'Latency': 18.0}, {'F1': 17.0, 'Latency': 20.0}, {'F1': 16.5, 'Latency': 19.0}, {'F1': 18.0, 'Latency': 23.0}, {'F1': 14.0, 'Latency': 20.0}, {'F1': 12.5, 'Latency': 21.5}, {'F1': 8.5, 'Latency': 27.0}, {'F1': 13.3, 'Latency': 15.07}, {'F1': 13.44, 'Latency': 15.81}, {'F1': 19.86, 'Latency': 21.23}, {'F1': 11.22, 'Latency': 20.61}, {'F1': 13.35, 'Latency': 14.91}, {'F1': 19.0, 'Latency': 20.0}, {'F1': 13.5, 'Latency': 15.5}, {'F1': 10.0, 'Latency': 18.0}, {'F1': 15.0, 'Latency': 22.0}, {'F1': 18.0, 'Latency': 14.0}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.158498666586354e-08, 0.0, 0.0, 0.0, 6.319289940215356e-07, 0.0, 0.0, 0.0, 0.0, 0.05110195001827922]"
"[{'F1': 15.5, 'Latency': 18.5}, {'F1': 14.0, 'Latency': 17.0}, {'F1': 11.5, 'Latency': 20.0}, {'F1': 12.5, 'Latency': 19.0}, {'F1': 13.0, 'Latency': 18.0}, {'F1': 20.0, 'Latency': 22.0}, {'F1': 15.0, 'Latency': 19.0}, {'F1': 10.0, 'Latency': 21.0}, {'F1': 12.0, 'Latency': 18.0}, {'F1': 17.0, 'Latency': 20.0}, {'F1': 16.5, 'Latency': 19.0}, {'F1': 18.0, 'Latency': 23.0}, {'F1': 14.0, 'Latency': 20.0}, {'F1': 12.5, 'Latency': 21.5}, {'F1': 8.5, 'Latency': 27.0}, {'F1': 13.3, 'Latency': 15.07}, {'F1': 13.44, 'Latency': 15.81}, {'F1': 19.86, 'Latency': 21.23}, {'F1': 11.22, 'Latency': 20.61}, {'F1': 13.35, 'Latency': 14.91}, {'F1': 19.0, 'Latency': 20.0}, {'F1': 13.5, 'Latency': 15.5}, {'F1': 10.0, 'Latency': 18.0}, {'F1': 15.0, 'Latency': 22.0}, {'F1': 18.0, 'Latency': 14.0}]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.158498666586354e-08, 0.0, 0.0, 0.0, 6.319289940215356e-07, 0.0, 0.0, 0.0, 0.0, 0.05110195001827922]"
