prompt_cost,completion_cost,total_cost
0.0001449,0.0002052,0.0003501
0.00019245,5.819999999999999e-05,0.00025065
0.0001449,0.0002052,0.0003501
0.00019245,5.819999999999999e-05,0.00025065
0.0001449,0.0002052,0.0003501
0.00019245,5.819999999999999e-05,0.00025065
0.0001449,0.0002052,0.0003501
0.00019245,5.819999999999999e-05,0.00025065
0.0001449,0.0002052,0.0003501
0.0001449,0.0002052,0.0003501
0.00019245,5.819999999999999e-05,0.00025065
0.00019245,5.819999999999999e-05,0.00025065
0.00019649999999999998,0.0002052,0.00040169999999999995
0.00024405,5.819999999999999e-05,0.00030225
0.00019649999999999998,0.0002052,0.00040169999999999995
0.00024405,5.819999999999999e-05,0.00030225
0.00019649999999999998,0.0002052,0.00040169999999999995
0.00024405,5.819999999999999e-05,0.00030225
0.00019649999999999998,0.0002052,0.00040169999999999995
0.00024405,5.819999999999999e-05,0.00030225
0.00019649999999999998,0.0002052,0.00040169999999999995
0.00019649999999999998,0.0002052,0.00040169999999999995
0.00019649999999999998,0.0002052,0.00040169999999999995
0.00024405,5.819999999999999e-05,0.00030225
0.00024405,5.819999999999999e-05,0.00030225
0.00019649999999999998,0.0002052,0.00040169999999999995
0.00024405,5.819999999999999e-05,0.00030225
0.00024405,5.819999999999999e-05,0.00030225
0.0002481,0.0002052,0.0004533
0.00029564999999999995,5.819999999999999e-05,0.00035384999999999995
0.0002481,0.0002052,0.0004533
0.00029564999999999995,5.819999999999999e-05,0.00035384999999999995
0.0002481,0.0002052,0.0004533
0.00029564999999999995,5.819999999999999e-05,0.00035384999999999995
0.0002481,0.0002052,0.0004533
0.00029564999999999995,5.819999999999999e-05,0.00035384999999999995
0.0002481,0.0002052,0.0004533
0.00029564999999999995,5.819999999999999e-05,0.00035384999999999995
0.0002481,0.0002052,0.0004533
0.0002481,0.0002052,0.0004533
0.00029564999999999995,5.819999999999999e-05,0.00035384999999999995
0.0002481,0.0002052,0.0004533
0.00029564999999999995,5.819999999999999e-05,0.00035384999999999995
0.00029564999999999995,5.819999999999999e-05,0.00035384999999999995
0.00029969999999999997,0.0002052,0.0005049
0.00034724999999999996,5.819999999999999e-05,0.00040544999999999996
0.00029969999999999997,0.0002052,0.0005049
0.00034724999999999996,5.819999999999999e-05,0.00040544999999999996
0.00029969999999999997,0.0002052,0.0005049
0.00034724999999999996,5.819999999999999e-05,0.00040544999999999996
0.00029969999999999997,0.0002052,0.0005049
0.00034724999999999996,5.819999999999999e-05,0.00040544999999999996
0.00029969999999999997,0.0002052,0.0005049
0.00034724999999999996,5.819999999999999e-05,0.00040544999999999996
0.00029969999999999997,0.0002052,0.0005049
0.00029969999999999997,0.0002052,0.0005049
0.00029969999999999997,0.0002052,0.0005049
0.00029969999999999997,0.0002052,0.0005049
0.00034724999999999996,5.819999999999999e-05,0.00040544999999999996
0.00029969999999999997,0.0002052,0.0005049
0.00034724999999999996,5.819999999999999e-05,0.00040544999999999996
0.00034724999999999996,5.819999999999999e-05,0.00040544999999999996
0.00034724999999999996,5.819999999999999e-05,0.00040544999999999996
0.00034724999999999996,5.819999999999999e-05,0.00040544999999999996
0.0003512999999999999,0.0002052,0.0005564999999999999
0.00039884999999999996,5.819999999999999e-05,0.00045704999999999997
0.0003512999999999999,0.0002052,0.0005564999999999999
0.00039884999999999996,5.819999999999999e-05,0.00045704999999999997
0.0003512999999999999,0.0002052,0.0005564999999999999
0.00039884999999999996,5.819999999999999e-05,0.00045704999999999997
0.0003512999999999999,0.0002052,0.0005564999999999999
0.00039884999999999996,5.819999999999999e-05,0.00045704999999999997
0.0003512999999999999,0.0002052,0.0005564999999999999
0.00039884999999999996,5.819999999999999e-05,0.00045704999999999997
0.0003512999999999999,0.0002052,0.0005564999999999999
0.0003512999999999999,0.0002052,0.0005564999999999999
0.0003512999999999999,0.0002052,0.0005564999999999999
0.0003512999999999999,0.0002052,0.0005564999999999999
0.00039884999999999996,5.819999999999999e-05,0.00045704999999999997
0.00039884999999999996,5.819999999999999e-05,0.00045704999999999997
0.00039884999999999996,5.819999999999999e-05,0.00045704999999999997
0.0003512999999999999,0.0002052,0.0005564999999999999
0.00039884999999999996,5.819999999999999e-05,0.00045704999999999997
0.00039884999999999996,5.819999999999999e-05,0.00045704999999999997
0.0004029,0.0002052,0.0006081
0.00045044999999999997,5.819999999999999e-05,0.0005086499999999999
0.0004029,0.0002052,0.0006081
0.00045044999999999997,5.819999999999999e-05,0.0005086499999999999
0.0004029,0.0002052,0.0006081
