prompt_cost,completion_cost,total_cost
0.000174,0.0002052,0.0003792
0.0001824,5.2799999999999996e-05,0.00023519999999999997
0.0001869,0.0002052,0.0003921
0.00019529999999999998,5.519999999999999e-05,0.00025049999999999996
0.00019979999999999998,0.0002052,0.000405
0.00020819999999999996,5.6999999999999996e-05,0.00026519999999999994
0.00021285,0.0002052,0.00041805
0.00022124999999999998,5.6999999999999996e-05,0.00027824999999999996
0.0002259,0.0002052,0.0004311
0.00023429999999999998,5.76e-05,0.0002919
0.00023894999999999998,0.0002052,0.00044415
0.00024734999999999997,5.819999999999999e-05,0.00030555
0.00025184999999999997,0.0002052,0.00045704999999999997
0.00026024999999999996,5.9999999999999995e-05,0.00032024999999999995
0.00026475,0.0002052,0.00046995
0.00027314999999999994,5.9999999999999995e-05,0.00033314999999999994
0.00027764999999999995,0.0002052,0.00048284999999999995
0.00028605,5.6999999999999996e-05,0.00034304999999999996
0.00029069999999999996,0.0002052,0.0004959
0.00029909999999999995,5.76e-05,0.00035669999999999994
0.0003036,0.0002052,0.0005088
0.000312,5.76e-05,0.0003696
0.00031649999999999994,0.0002052,0.0005216999999999999
0.0003249,5.76e-05,0.0003825
0.00032954999999999996,0.0002052,0.00053475
0.00033794999999999995,5.76e-05,0.00039554999999999994
0.00034245,0.0002052,0.00054765
0.00034245,4.319999999999999e-05,0.00038564999999999997
0.00035085,5.76e-05,0.00040845
0.00035549999999999997,0.0002052,0.0005606999999999999
0.00036389999999999995,5.6999999999999996e-05,0.00042089999999999993
0.00036839999999999996,0.0002052,0.0005736
0.00037679999999999994,5.76e-05,0.00043439999999999993
0.00038145,0.0002052,0.00058665
0.00038984999999999996,5.6999999999999996e-05,0.00044684999999999994
0.00039434999999999996,0.0002052,0.0005995499999999999
0.00040274999999999995,5.6999999999999996e-05,0.0004597499999999999
0.0004074,0.0002052,0.0006126
0.00041579999999999997,5.6999999999999996e-05,0.00047279999999999995
0.00042045,0.0002052,0.00062565
0.00042884999999999993,5.76e-05,0.0004864499999999999
0.00043334999999999994,0.0002052,0.0006385499999999999
0.00044175,5.76e-05,0.00049935
0.00044639999999999995,0.0002052,0.0006516
0.0004548,5.76e-05,0.0005124
0.0004593,0.0002052,0.0006644999999999999
0.00046769999999999993,5.819999999999999e-05,0.0005258999999999999
0.00047219999999999993,0.0002052,0.0006773999999999999
0.00048059999999999997,5.819999999999999e-05,0.0005388
0.0004851,0.0002052,0.0006903
0.0004934999999999999,5.6999999999999996e-05,0.0005504999999999999
0.0004981499999999999,0.0002052,0.0007033499999999999
0.0005065499999999999,5.819999999999999e-05,0.0005647499999999999
0.0005112,0.0002052,0.0007164
0.0005195999999999999,5.76e-05,0.0005771999999999999
0.0005240999999999999,0.0002052,0.0007292999999999999
0.0005325,5.6999999999999996e-05,0.0005895
0.0005371499999999999,0.0002052,0.0007423499999999999
0.00054555,5.639999999999999e-05,0.00060195
0.0005501999999999999,0.0002052,0.0007553999999999999
0.0005501999999999999,4.319999999999999e-05,0.0005933999999999999
0.0005586,5.6999999999999996e-05,0.0006156
0.00056325,0.0002052,0.00076845
0.00057165,5.639999999999999e-05,0.00062805
0.00057615,0.0002052,0.00078135
0.0005845499999999999,5.76e-05,0.0006421499999999999
0.0005890499999999999,0.0002052,0.0007942499999999999
0.0005974499999999999,5.76e-05,0.0006550499999999999
0.0006018,0.0002052,0.000807
0.0006102,5.6999999999999996e-05,0.0006672
0.0006146999999999999,0.0002052,0.0008198999999999999
0.0006231,5.9999999999999995e-05,0.0006831000000000001
0.0006276,0.0002052,0.0008328
0.0006276,4.319999999999999e-05,0.0006707999999999999
0.0006359999999999998,5.639999999999999e-05,0.0006923999999999998
0.0006405,0.0002052,0.0008457
0.0006488999999999999,5.6999999999999996e-05,0.0007058999999999999
0.0006533999999999999,0.0002052,0.0008585999999999999
0.0006617999999999999,5.639999999999999e-05,0.0007181999999999999
0.00066645,0.0002052,0.00087165
0.00067485,5.6999999999999996e-05,0.0007318499999999999
0.0006795,0.0002052,0.0008847
0.0006879,5.639999999999999e-05,0.0007442999999999999
0.0006925499999999999,0.0002052,0.0008977499999999999
0.00070095,5.76e-05,0.00075855
0.0007054499999999999,0.0002052,0.0009106499999999999
0.00071385,5.6999999999999996e-05,0.00077085
0.00071835,0.0002052,0.00092355
0.0007267499999999999,5.76e-05,0.0007843499999999998
0.0007312499999999999,0.0002052,0.0009364499999999999
0.0007396499999999999,5.6999999999999996e-05,0.0007966499999999999
0.00074415,0.0002052,0.00094935
0.0007525499999999999,5.6999999999999996e-05,0.0008095499999999999
0.0007570499999999999,0.0002052,0.0009622499999999999
0.00076545,5.5799999999999994e-05,0.0008212499999999999
0.0007699499999999999,0.0002052,0.0009751499999999999
0.00077835,5.5799999999999994e-05,0.00083415
0.00078285,0.0002052,0.0009880499999999999
0.00078285,4.319999999999999e-05,0.0008260499999999999
0.0007912499999999999,5.6999999999999996e-05,0.0008482499999999998
0.0007957499999999999,0.0002052,0.00100095
0.0008041499999999999,5.639999999999999e-05,0.0008605499999999999
0.00080865,0.0002052,0.00101385
0.00080865,4.319999999999999e-05,0.0008518499999999999
0.0008170499999999999,5.6999999999999996e-05,0.0008740499999999999
0.0008216999999999999,0.0002052,0.0010268999999999999
0.0008216999999999999,4.319999999999999e-05,0.0008648999999999998
0.0008301,5.639999999999999e-05,0.0008864999999999999
0.0008347499999999999,0.0002052,0.00103995
0.0008347499999999999,4.319999999999999e-05,0.0008779499999999998
0.00084315,5.639999999999999e-05,0.0008995499999999999
0.0008477999999999999,0.0002052,0.001053
0.0008562,5.5799999999999994e-05,0.0009119999999999999
0.00086055,0.0002052,0.0010657499999999999
0.0008689499999999998,5.76e-05,0.0009265499999999998
0.0008734499999999999,0.0002052,0.00107865
0.0008818499999999999,5.6999999999999996e-05,0.0009388499999999999
0.0008861999999999999,0.0002052,0.0010913999999999997
0.0008946,5.6999999999999996e-05,0.0009515999999999999
0.0008990999999999999,0.0002052,0.0011043
0.0008990999999999999,4.319999999999999e-05,0.0009422999999999999
0.0009075,5.6999999999999996e-05,0.0009645
0.0009119999999999999,0.0002052,0.0011172
0.0009203999999999999,5.6999999999999996e-05,0.0009774
0.0009249,0.0002052,0.0011301
0.0009249,4.319999999999999e-05,0.0009681
0.0009332999999999999,5.6999999999999996e-05,0.0009903
0.00093795,0.0002052,0.00114315
0.00093795,4.319999999999999e-05,0.00098115
0.00093795,4.319999999999999e-05,0.00098115
0.0009463499999999999,5.76e-05,0.00100395
0.0009508499999999998,0.0002052,0.0011560499999999998
0.0009592499999999999,5.639999999999999e-05,0.0010156499999999999
0.0009638999999999998,0.0002052,0.0011690999999999997
0.0009638999999999998,4.319999999999999e-05,0.0010071
0.0009722999999999999,5.9399999999999994e-05,0.0010317
0.0009769499999999999,0.0002052,0.0011821499999999999
0.0009769499999999999,8.46e-05,0.0010615499999999999
0.0009769499999999999,4.319999999999999e-05,0.0010201499999999998
0.0009853499999999999,5.519999999999999e-05,0.00104055
0.0009898499999999998,0.0002052,0.0011950499999999998
0.0009982499999999998,5.5799999999999994e-05,0.0010540499999999997
0.0010029,0.0002052,0.0012081
0.0010029,4.319999999999999e-05,0.0010461
0.0010113,5.639999999999999e-05,0.0010677
0.0010159499999999998,0.0002052,0.0012211499999999998
0.0010243499999999998,5.639999999999999e-05,0.00108075
0.001029,0.0002052,0.0012342
0.0010374,5.6999999999999996e-05,0.0010944
0.0010420499999999999,0.0002052,0.0012472499999999999
0.0010504499999999999,5.6999999999999996e-05,0.0011074499999999998
0.0010549499999999998,0.0002052,0.0012601499999999998
0.0010549499999999998,4.319999999999999e-05,0.0010981499999999998
0.00106335,5.639999999999999e-05,0.00111975
0.00106785,0.0002052,0.00127305
0.00106785,4.319999999999999e-05,0.00111105
0.00106785,4.319999999999999e-05,0.00111105
0.00106785,4.319999999999999e-05,0.00111105
0.00107625,5.5799999999999994e-05,0.00113205
0.0010808999999999999,0.0002052,0.0012860999999999999
0.0010892999999999999,5.639999999999999e-05,0.0011457
0.0010937999999999998,0.0002052,0.0012989999999999998
0.0010937999999999998,4.319999999999999e-05,0.0011369999999999998
0.0010937999999999998,4.319999999999999e-05,0.0011369999999999998
0.0011021999999999998,5.639999999999999e-05,0.0011585999999999999
0.0011066999999999997,0.0002052,0.0013118999999999997
0.0011066999999999997,4.319999999999999e-05,0.0011498999999999997
0.0011151,5.6999999999999996e-05,0.0011721
0.0011197499999999999,0.0002052,0.0013249499999999999
0.0011197499999999999,4.319999999999999e-05,0.0011629499999999998
0.00112815,5.6999999999999996e-05,0.00118515
0.00113265,0.0002052,0.00133785
0.00113265,4.319999999999999e-05,0.00117585
0.0011410499999999998,5.5799999999999994e-05,0.0011968499999999997
0.00114555,0.0002052,0.00135075
0.00114555,4.319999999999999e-05,0.00118875
0.0011539499999999997,5.639999999999999e-05,0.0012103499999999998
0.0011584499999999999,0.0002052,0.0013636499999999999
0.0011668499999999999,5.76e-05,0.00122445
0.0011713499999999998,0.0002052,0.0013765499999999998
0.0011713499999999998,4.319999999999999e-05,0.0012145499999999998
0.0011797499999999998,5.2799999999999996e-05,0.0012325499999999998
0.0011842499999999998,0.0002052,0.0013894499999999998
0.00119265,5.6999999999999996e-05,0.00124965
0.0011972999999999999,0.0002052,0.0014024999999999999
0.0012057,5.5799999999999994e-05,0.0012615
0.0012100499999999998,0.0002052,0.0014152499999999998
0.0012100499999999998,4.319999999999999e-05,0.0012532499999999998
0.0012184499999999998,5.5799999999999994e-05,0.0012742499999999998
0.00122295,0.0002052,0.00142815
