candidate_evaluations,hypervolume_contributions
"[{'F1': 9.5, 'Latency': 21.5}, {'F1': 18.0, 'Latency': 16.0}, {'F1': 10.5, 'Latency': 18.5}, {'F1': 11.0, 'Latency': 19.0}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 9.5, 'Latency': 21.0}, {'F1': 11.0, 'Latency': 19.0}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 10.5, 'Latency': 19.5}, {'F1': 9.5, 'Latency': 22.0}, {'F1': 11.0, 'Latency': 21.0}, {'F1': 9.0, 'Latency': 23.0}, {'F1': 10.5, 'Latency': 24.0}, {'F1': 11.5, 'Latency': 20.5}, {'F1': 9.5, 'Latency': 21.0}, {'F1': 11.0, 'Latency': 23.0}, {'F1': 9.0, 'Latency': 24.0}, {'F1': 10.5, 'Latency': 20.5}, {'F1': 10.0, 'Latency': 22.0}]","[0.0037840556442765294, 0.053150472620231426, 0.07754422627052615, 0.040698774627138556, 0.0037880369124514424, 0.00024362086550655526, 0.005649171536850517, 0.040698774627138556, 0.0037880369124514424, 0.008365382255052678, 0.00191893975170232, 0.0, 0.0, 0.0, 0.0, 0.005649171536850517, 0.0, 0.0, 0.0, 4.9842590953419474e-05]"
"[{'F1': 9.5, 'Latency': 21.5}, {'F1': 18.0, 'Latency': 16.0}, {'F1': 10.5, 'Latency': 18.5}, {'F1': 11.0, 'Latency': 19.0}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 9.5, 'Latency': 21.0}, {'F1': 11.0, 'Latency': 19.0}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 10.5, 'Latency': 19.5}, {'F1': 9.5, 'Latency': 22.0}, {'F1': 11.0, 'Latency': 21.0}, {'F1': 9.0, 'Latency': 23.0}, {'F1': 10.5, 'Latency': 24.0}, {'F1': 11.5, 'Latency': 20.5}, {'F1': 9.5, 'Latency': 21.0}, {'F1': 11.0, 'Latency': 23.0}, {'F1': 9.0, 'Latency': 24.0}, {'F1': 10.5, 'Latency': 20.5}, {'F1': 10.0, 'Latency': 22.0}]","[0.0037840556442765294, 0.053150472620231426, 0.07754422627052615, 0.040698774627138556, 0.0037880369124514424, 0.00024362086550655526, 0.005649171536850517, 0.040698774627138556, 0.0037880369124514424, 0.008365382255052678, 0.00191893975170232, 0.0, 0.0, 0.0, 0.0, 0.005649171536850517, 0.0, 0.0, 0.0, 4.9842590953419474e-05]"
"[{'F1': 9.5, 'Latency': 21.5}, {'F1': 18.0, 'Latency': 16.0}, {'F1': 10.5, 'Latency': 18.5}, {'F1': 11.0, 'Latency': 19.0}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 9.5, 'Latency': 21.0}, {'F1': 11.0, 'Latency': 19.0}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 10.5, 'Latency': 19.5}, {'F1': 9.5, 'Latency': 22.0}, {'F1': 11.0, 'Latency': 21.0}, {'F1': 9.0, 'Latency': 23.0}, {'F1': 10.5, 'Latency': 24.0}, {'F1': 11.5, 'Latency': 20.5}, {'F1': 9.5, 'Latency': 21.0}, {'F1': 11.0, 'Latency': 23.0}, {'F1': 9.0, 'Latency': 24.0}, {'F1': 10.5, 'Latency': 20.5}, {'F1': 10.0, 'Latency': 22.0}]","[0.0037840556442765294, 0.053150472620231426, 0.07754422627052615, 0.040698774627138556, 0.0037880369124514424, 0.00024362086550655526, 0.005649171536850517, 0.040698774627138556, 0.0037880369124514424, 0.008365382255052678, 0.00191893975170232, 0.0, 0.0, 0.0, 0.0, 0.005649171536850517, 0.0, 0.0, 0.0, 4.9842590953419474e-05]"
"[{'F1': 9.5, 'Latency': 21.5}, {'F1': 18.0, 'Latency': 16.0}, {'F1': 10.5, 'Latency': 18.5}, {'F1': 11.0, 'Latency': 19.0}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 9.5, 'Latency': 21.0}, {'F1': 11.0, 'Latency': 19.0}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 10.5, 'Latency': 19.5}, {'F1': 9.5, 'Latency': 22.0}, {'F1': 11.0, 'Latency': 21.0}, {'F1': 9.0, 'Latency': 23.0}, {'F1': 10.5, 'Latency': 24.0}, {'F1': 11.5, 'Latency': 20.5}, {'F1': 9.5, 'Latency': 21.0}, {'F1': 11.0, 'Latency': 23.0}, {'F1': 9.0, 'Latency': 24.0}, {'F1': 10.5, 'Latency': 20.5}, {'F1': 10.0, 'Latency': 22.0}]","[0.0037840556442765294, 0.053150472620231426, 0.07754422627052615, 0.040698774627138556, 0.0037880369124514424, 0.00024362086550655526, 0.005649171536850517, 0.040698774627138556, 0.0037880369124514424, 0.008365382255052678, 0.00191893975170232, 0.0, 0.0, 0.0, 0.0, 0.005649171536850517, 0.0, 0.0, 0.0, 4.9842590953419474e-05]"
"[{'F1': 8.2, 'Latency': 23.5}, {'F1': 8.5, 'Latency': 22.8}, {'F1': 9.1, 'Latency': 24.0}, {'F1': 9.8, 'Latency': 21.0}, {'F1': 8.0, 'Latency': 26.0}, {'F1': 9.5, 'Latency': 21.0}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 8.5, 'Latency': 28.0}, {'F1': 10.5, 'Latency': 19.0}, {'F1': 8.0, 'Latency': 24.0}, {'F1': 7.8, 'Latency': 24.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 8.0, 'Latency': 23.0}, {'F1': 8.2, 'Latency': 23.5}, {'F1': 8.5, 'Latency': 22.5}, {'F1': 8.31, 'Latency': 24.49}, {'F1': 7.65, 'Latency': 26.76}, {'F1': 8.61, 'Latency': 22.51}, {'F1': 10.01, 'Latency': 19.62}, {'F1': 8.68, 'Latency': 23.7}]","[0.002170643028481356, 0.0009856423335026232, 0.0, 0.0018012764249848434, 0.0, 0.004334321397619467, 0.0029063676571883246, 0.0, 0.03295703202359612, 0.0015469806831474031, 0.0020569743149541075, 0.00018691787342306476, 0.004929364090354715, 0.002170643028481356, 0.001277216364849565, 0.0, 2.220446049250313e-16, 3.4653594114697484e-05, 0.00010534200814071859, 0.0]"
"[{'F1': 8.2, 'Latency': 23.5}, {'F1': 8.5, 'Latency': 22.8}, {'F1': 9.1, 'Latency': 24.0}, {'F1': 9.8, 'Latency': 21.0}, {'F1': 8.0, 'Latency': 26.0}, {'F1': 9.5, 'Latency': 21.0}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 8.5, 'Latency': 28.0}, {'F1': 10.5, 'Latency': 19.0}, {'F1': 8.0, 'Latency': 24.0}, {'F1': 7.8, 'Latency': 24.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 8.0, 'Latency': 23.0}, {'F1': 8.2, 'Latency': 23.5}, {'F1': 8.5, 'Latency': 22.5}, {'F1': 8.31, 'Latency': 24.49}, {'F1': 7.65, 'Latency': 26.76}, {'F1': 8.61, 'Latency': 22.51}, {'F1': 10.01, 'Latency': 19.62}, {'F1': 8.68, 'Latency': 23.7}]","[0.002170643028481356, 0.0009856423335026232, 0.0, 0.0018012764249848434, 0.0, 0.004334321397619467, 0.0029063676571883246, 0.0, 0.03295703202359612, 0.0015469806831474031, 0.0020569743149541075, 0.00018691787342306476, 0.004929364090354715, 0.002170643028481356, 0.001277216364849565, 0.0, 2.220446049250313e-16, 3.4653594114697484e-05, 0.00010534200814071859, 0.0]"
"[{'F1': 8.2, 'Latency': 23.5}, {'F1': 8.5, 'Latency': 22.8}, {'F1': 9.1, 'Latency': 24.0}, {'F1': 9.8, 'Latency': 21.0}, {'F1': 8.0, 'Latency': 26.0}, {'F1': 9.5, 'Latency': 21.0}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 8.5, 'Latency': 28.0}, {'F1': 10.5, 'Latency': 19.0}, {'F1': 8.0, 'Latency': 24.0}, {'F1': 7.8, 'Latency': 24.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 8.0, 'Latency': 23.0}, {'F1': 8.2, 'Latency': 23.5}, {'F1': 8.5, 'Latency': 22.5}, {'F1': 8.31, 'Latency': 24.49}, {'F1': 7.65, 'Latency': 26.76}, {'F1': 8.61, 'Latency': 22.51}, {'F1': 10.01, 'Latency': 19.62}, {'F1': 8.68, 'Latency': 23.7}]","[0.002170643028481356, 0.0009856423335026232, 0.0, 0.0018012764249848434, 0.0, 0.004334321397619467, 0.0029063676571883246, 0.0, 0.03295703202359612, 0.0015469806831474031, 0.0020569743149541075, 0.00018691787342306476, 0.004929364090354715, 0.002170643028481356, 0.001277216364849565, 0.0, 2.220446049250313e-16, 3.4653594114697484e-05, 0.00010534200814071859, 0.0]"
"[{'F1': 8.2, 'Latency': 23.5}, {'F1': 8.5, 'Latency': 22.8}, {'F1': 9.1, 'Latency': 24.0}, {'F1': 9.8, 'Latency': 21.0}, {'F1': 8.0, 'Latency': 26.0}, {'F1': 9.5, 'Latency': 21.0}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 8.5, 'Latency': 28.0}, {'F1': 10.5, 'Latency': 19.0}, {'F1': 8.0, 'Latency': 24.0}, {'F1': 7.8, 'Latency': 24.0}, {'F1': 10.0, 'Latency': 20.0}, {'F1': 8.0, 'Latency': 23.0}, {'F1': 8.2, 'Latency': 23.5}, {'F1': 8.5, 'Latency': 22.5}, {'F1': 8.31, 'Latency': 24.49}, {'F1': 7.65, 'Latency': 26.76}, {'F1': 8.61, 'Latency': 22.51}, {'F1': 10.01, 'Latency': 19.62}, {'F1': 8.68, 'Latency': 23.7}]","[0.002170643028481356, 0.0009856423335026232, 0.0, 0.0018012764249848434, 0.0, 0.004334321397619467, 0.0029063676571883246, 0.0, 0.03295703202359612, 0.0015469806831474031, 0.0020569743149541075, 0.00018691787342306476, 0.004929364090354715, 0.002170643028481356, 0.001277216364849565, 0.0, 2.220446049250313e-16, 3.4653594114697484e-05, 0.00010534200814071859, 0.0]"
"[{'F1': 8.0, 'Latency': 24.0}, {'F1': 10.0, 'Latency': 21.0}, {'F1': 12.0, 'Latency': 23.0}, {'F1': 8.5, 'Latency': 28.0}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 9.5, 'Latency': 22.5}, {'F1': 10.5, 'Latency': 21.5}, {'F1': 10.0, 'Latency': 20.5}, {'F1': 8.5, 'Latency': 23.5}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 9.0, 'Latency': 24.0}, {'F1': 10.0, 'Latency': 23.0}, {'F1': 8.0, 'Latency': 25.0}, {'F1': 9.5, 'Latency': 24.5}, {'F1': 8.5, 'Latency': 25.5}, {'F1': 8.31, 'Latency': 24.49}, {'F1': 8.68, 'Latency': 23.7}, {'F1': 7.65, 'Latency': 24.46}, {'F1': 7.91, 'Latency': 30.13}, {'F1': 7.65, 'Latency': 24.46}, {'F1': 7.91, 'Latency': 30.13}, {'F1': 13.77, 'Latency': 25.69}, {'F1': 11.91, 'Latency': 22.91}, {'F1': 8.31, 'Latency': 24.49}, {'F1': 7.91, 'Latency': 30.13}]","[0.00044869700844385463, 0.00011257977656153884, 0.0, 0.0, 0.0029063676571883246, 4.1296303856297456e-05, 0.0, 0.00014974882499241282, 0.0003762441691512741, 0.0029063676571883246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.220446049250313e-16, 0.0, 2.220446049250313e-16, 0.0, 0.0, 0.0, 0.0, 0.0]"
"[{'F1': 8.0, 'Latency': 24.0}, {'F1': 10.0, 'Latency': 21.0}, {'F1': 12.0, 'Latency': 23.0}, {'F1': 8.5, 'Latency': 28.0}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 9.5, 'Latency': 22.5}, {'F1': 10.5, 'Latency': 21.5}, {'F1': 10.0, 'Latency': 20.5}, {'F1': 8.5, 'Latency': 23.5}, {'F1': 9.0, 'Latency': 22.0}, {'F1': 9.0, 'Latency': 24.0}, {'F1': 10.0, 'Latency': 23.0}, {'F1': 8.0, 'Latency': 25.0}, {'F1': 9.5, 'Latency': 24.5}, {'F1': 8.5, 'Latency': 25.5}, {'F1': 8.31, 'Latency': 24.49}, {'F1': 8.68, 'Latency': 23.7}, {'F1': 7.65, 'Latency': 24.46}, {'F1': 7.91, 'Latency': 30.13}, {'F1': 7.65, 'Latency': 24.46}, {'F1': 7.91, 'Latency': 30.13}, {'F1': 13.77, 'Latency': 25.69}, {'F1': 11.91, 'Latency': 22.91}, {'F1': 8.31, 'Latency': 24.49}, {'F1': 7.91, 'Latency': 30.13}]","[0.00044869700844385463, 0.00011257977656153884, 0.0, 0.0, 0.0029063676571883246, 4.1296303856297456e-05, 0.0, 0.00014974882499241282, 0.0003762441691512741, 0.0029063676571883246, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.220446049250313e-16, 0.0, 2.220446049250313e-16, 0.0, 0.0, 0.0, 0.0, 0.0]"
