configs,runtime_traj,F1,F2
"{'x0': 0.5, 'x1': 0.5, 'x2': 0.5, 'x3': 0.5, 'x4': 0.5, 'x5': 0.5, 'x6': 0.5, 'x7': 0.5, 'x8': 0.5, 'x9': 0.5, 'problem': 'zdt6'}",5.11192562100041,1.0,8.451
"{'x0': 0.4547010522213721, 'x1': 0.8326320323149597, 'x2': 0.0690513408736042, 'x3': 0.3194472510397673, 'x4': 0.4851871929759633, 'x5': 0.2982616313651307, 'x6': 0.2124262739922225, 'x7': 0.166746837969808, 'x8': 0.1762213066051411, 'x9': 0.3185452432219371, 'problem': 'zdt6'}",5.11194488000001,0.97,7.647
"{'x0': 0.3490676632113582, 'x1': 0.9992508603400948, 'x2': 0.5066846142238558, 'x3': 0.2370594899692707, 'x4': 0.3892532123452717, 'x5': 0.4727371361363963, 'x6': 0.8569679300356892, 'x7': 0.9737427100419668, 'x8': 0.4593411615050131, 'x9': 0.9523800798479476, 'problem': 'zdt6'}",5.111953970001196,1.0,8.97
"{'x0': 0.456999189044563, 'x1': 0.9244771851038424, 'x2': 0.8843779857073643, 'x3': 0.0908425359373984, 'x4': 0.4553655200041342, 'x5': 0.8086086697963959, 'x6': 0.8278239540993878, 'x7': 0.5231105620516908, 'x8': 0.1000869470874845, 'x9': 0.7008267271590665, 'problem': 'zdt6'}",5.111974909999844,0.977,8.783
"{'x0': 0.4954821142245852, 'x1': 0.5370109866459574, 'x2': 0.2142623470150187, 'x3': 0.3801995708087384, 'x4': 0.7568975107185656, 'x5': 0.0290827555957817, 'x6': 0.7338229146578721, 'x7': 0.8675894114994239, 'x8': 0.4763598883145462, 'x9': 0.242493594164022, 'problem': 'zdt6'}",5.111876921000658,1.0,8.337
"{'x0': 0.2545043119344724, 'x1': 0.6310352531309374, 'x2': 0.9077030823627612, 'x3': 0.9080674343169032, 'x4': 0.1391109386275602, 'x5': 0.5183845338474369, 'x6': 0.4809709331325417, 'x7': 0.4743489883221538, 'x8': 0.8342985769974867, 'x9': 0.884844526336571, 'problem': 'zdt6'}",5.11198289999993,0.646,9.01
"{'x0': 0.8108223286605837, 'x1': 0.4550454892119476, 'x2': 0.6412347337395637, 'x3': 0.3554585461149567, 'x4': 0.4384043127129445, 'x5': 0.0075511985216114, 'x6': 0.1050572181508943, 'x7': 0.4857206177001312, 'x8': 0.1947206545631372, 'x9': 0.9703428603133232, 'problem': 'zdt6'}",5.1119356010003685,1.0,8.062
"{'x0': 0.7070521055127708, 'x1': 0.226685014656593, 'x2': 0.7186651170409628, 'x3': 0.992740598974496, 'x4': 0.8385877913407604, 'x5': 0.340515591094038, 'x6': 0.7863075197138795, 'x7': 0.8850108914598614, 'x8': 0.0205609936267548, 'x9': 0.4100138853552519, 'problem': 'zdt6'}",5.111965109999801,0.994,8.742
"{'x0': 0.4910146039568336, 'x1': 0.0027174684449031, 'x2': 0.1576593480333815, 'x3': 0.1056316911778103, 'x4': 0.3284737365582608, 'x5': 0.343606465211753, 'x6': 0.7159049160279196, 'x7': 0.5161690474106864, 'x8': 0.2909168623996662, 'x9': 0.2886450385763304, 'problem': 'zdt6'}",5.111910081001042,1.0,7.561
"{'x0': 0.3383249231115152, 'x1': 0.4744612970314763, 'x2': 0.1584776132425805, 'x3': 0.7324101821798787, 'x4': 0.5207924024966477, 'x5': 0.7191186251146555, 'x6': 0.9267085751451296, 'x7': 0.2282340961958042, 'x8': 0.3058757717844199, 'x9': 0.6302051030133915, 'problem': 'zdt6'}",5.111896661001083,1.0,8.534
"{'x0': 0.6740309875972282, 'x1': 0.7852158325048657, 'x2': 0.1489322650251124, 'x3': 0.4572727033685273, 'x4': 0.0764566651604615, 'x5': 0.2058561381116819, 'x6': 0.5801113825006675, 'x7': 0.5446898289168606, 'x8': 0.9007268850909148, 'x9': 0.3058183781865591, 'problem': 'zdt6'}",10.715274960999524,1.0,8.231
"{'x0': 0.1224663461339975, 'x1': 0.2355405344255875, 'x2': 0.0299837382069017, 'x3': 0.1951835983675081, 'x4': 0.8514660237447643, 'x5': 0.2150926455541677, 'x6': 0.0861143089650485, 'x7': 0.5878802396800774, 'x8': 0.9067773801975968, 'x9': 0.1076071210266689, 'problem': 'zdt6'}",10.715286781000032,0.899,7.857
"{'x0': 0.0487509533079387, 'x1': 0.1656486345600087, 'x2': 0.3180248964594906, 'x3': 0.6836807134216281, 'x4': 0.6310772796999697, 'x5': 0.3207944608246169, 'x6': 0.6825742572471118, 'x7': 0.3198411425182847, 'x8': 0.9645472096101, 'x9': 0.8001741747837169, 'problem': 'zdt6'}",10.715297491000456,0.792,8.654
"{'x0': 0.1677614078486413, 'x1': 0.8644120006897651, 'x2': 0.0048162320397292, 'x3': 0.6758352454099983, 'x4': 0.1623673936092984, 'x5': 0.222691700642962, 'x6': 0.5226940777333704, 'x7': 0.499841888143584, 'x8': 0.8483124264016638, 'x9': 0.8253940556026915, 'problem': 'zdt6'}",10.71525814100096,1.0,8.505
"{'x0': 0.9173605949645194, 'x1': 0.363645185618814, 'x2': 0.1075585707647118, 'x3': 0.9418968336939274, 'x4': 0.6146186802991033, 'x5': 0.2576456247885851, 'x6': 0.4983718597486611, 'x7': 0.3428108213363503, 'x8': 0.9281689186597466, 'x9': 0.937180673008495, 'problem': 'zdt6'}",10.7153239700001,0.975,8.659
"{'x0': 0.151519871531247, 'x1': 0.6494255048088154, 'x2': 0.1576961911910011, 'x3': 0.0076205707953026, 'x4': 0.0679581777621344, 'x5': 0.2841956410797102, 'x6': 0.5251343494901791, 'x7': 0.4834632390032138, 'x8': 0.9051083119540916, 'x9': 0.786947686932918, 'problem': 'zdt6'}",10.715316281000923,1.0,8.166
"{'x0': 0.933371617059336, 'x1': 0.5949343275424102, 'x2': 0.1533871877793521, 'x3': 0.7870422328906871, 'x4': 0.6128854082369156, 'x5': 0.2310406445815507, 'x6': 0.1669254748948644, 'x7': 0.6000841938935306, 'x8': 0.9738405228421866, 'x9': 0.7677051832923302, 'problem': 'zdt6'}",10.715332789999591,0.982,8.616
"{'x0': 0.7490009286775868, 'x1': 0.8156773597840864, 'x2': 0.3320639146001961, 'x3': 0.3089130799404309, 'x4': 0.2714533973116795, 'x5': 0.199069467759846, 'x6': 0.1515282657718597, 'x7': 0.2271995886866281, 'x8': 0.9036248453855272, 'x9': 0.1998007420513894, 'problem': 'zdt6'}",10.715307591000965,0.95,7.949
"{'x0': 0.0255506729191443, 'x1': 0.901943513296222, 'x2': 0.3400525832454042, 'x3': 0.3341633621508179, 'x4': 0.8900168199019501, 'x5': 0.3478390723397195, 'x6': 0.1160275603923945, 'x7': 0.2909768340731858, 'x8': 0.9265212507496056, 'x9': 0.4729418671507002, 'problem': 'zdt6'}",10.715348990001075,0.991,8.504
"{'x0': 0.6789650847240434, 'x1': 0.2269589015845776, 'x2': 0.0412190417019696, 'x3': 0.0812584785814524, 'x4': 0.855499307601274, 'x5': 0.4066993254225125, 'x6': 0.5901617542936299, 'x7': 0.377721391116408, 'x8': 0.9132906101198172, 'x9': 0.7289890356600633, 'problem': 'zdt6'}",10.71534100000099,1.0,8.33
"{'x0': 0.1993836863455248, 'x1': 0.0758665248714575, 'x2': 0.7439784002265214, 'x3': 0.0380644831469915, 'x4': 0.0062160308761408, 'x5': 0.4512711986298747, 'x6': 0.2336609182954799, 'x7': 0.3831284019622244, 'x8': 0.8757087881594187, 'x9': 0.5889724298595997, 'problem': 'zdt6'}",16.285374549999688,0.983,7.934
"{'x0': 0.3038289343152079, 'x1': 0.0908828697670053, 'x2': 0.4013974690233258, 'x3': 0.1970638907200562, 'x4': 0.0914438943792295, 'x5': 0.0552884255271277, 'x6': 0.6419957809155641, 'x7': 0.6705573542716657, 'x8': 0.8988781829473143, 'x9': 0.2705579163987052, 'problem': 'zdt6'}",16.287426762000905,0.994,7.89
"{'x0': 0.2750643479344536, 'x1': 0.0795397576079952, 'x2': 0.869576636622391, 'x3': 0.007433741247935, 'x4': 0.3865373076824352, 'x5': 0.3697487555586124, 'x6': 0.4980278679052085, 'x7': 0.3139638589678043, 'x8': 0.9070312812519244, 'x9': 0.1299397566275574, 'problem': 'zdt6'}",16.287440562000484,0.834,8.053
"{'x0': 0.0764674329961366, 'x1': 0.2824833986080056, 'x2': 0.0720520384701742, 'x3': 0.1412518114346468, 'x4': 0.0873717306869771, 'x5': 0.1001255777944756, 'x6': 0.5412215870214792, 'x7': 0.4117524613072461, 'x8': 0.6413171606798225, 'x9': 0.5252121152061628, 'problem': 'zdt6'}",16.287458291999428,0.3,7.712
"{'x0': 0.078331023715276, 'x1': 0.0004293601625023, 'x2': 0.1455986885831987, 'x3': 0.0760715687393516, 'x4': 0.1997758480130855, 'x5': 0.1708243857113052, 'x6': 0.0609228212643788, 'x7': 0.7245971100378651, 'x8': 0.8073295779006953, 'x9': 0.2281583646438805, 'problem': 'zdt6'}",16.287450212001204,0.288,7.466
